date,Ticker,Timeframe,Close,High,Low,Open,Volume,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,Peaks_Valleys_avg
2025-08-08 00:00:00+00:00,OVV,weekly,40.12,40.165,38.955,39.2,5296944,12,0.5243599745764244,6.292319694917092,40.77238120469607
2025-08-08 00:00:00+00:00,VLN,weekly,2.38,2.5,2.33,2.38,933188,9,0.8291823102727016,7.462640792454314,2.6321028734676406
2025-08-08 00:00:00+00:00,ACB,weekly,4.6,4.65,4.445,4.5,1687275,5,0.6441489918278698,3.220744959139349,5.824323480733375
2025-08-08 00:00:00+00:00,EQX,weekly,6.4,6.41,6.11,6.11,23017202,10,0.4784574402808226,4.784574402808226,6.133214992658024
2024-09-27 00:00:00+00:00,BNE,weekly,22.49,23.125,21.0434,22.29,30406,9,0.3742173027853439,3.3679557250680947,22.960932665334308
2025-08-08 00:00:00+00:00,ECO,weekly,25.52,25.59,24.01,24.2,260482,9,0.3537233404812453,3.183510064331208,23.095878520929343
2025-08-08 00:00:00+00:00,EDV,weekly,67.13,67.24,66.3,66.62,1835694,12,0.5953597698899057,7.144317238678868,68.32915748470909
2025-08-08 00:00:00+00:00,SLS,weekly,1.62,1.675,1.58,1.665,2618156,9,0.4069140686900593,3.662226618210534,1.4474622020950063
2025-08-08 00:00:00+00:00,CRON,weekly,2.06,2.07,1.93,1.94,3009409,6,0.7042494091294694,4.225496454776817,2.201031722660425
2025-08-08 00:00:00+00:00,FURY,weekly,0.500949,0.52,0.47,0.48,380429,12,0.7075451615058946,8.490541938070736,0.4451492487948043
2025-08-08 00:00:00+00:00,LSPD,weekly,12.44,12.695,12.12,12.39,1457412,5,0.6515901972557201,3.2579509862786,13.451099895806763
2025-08-08 00:00:00+00:00,CCO,weekly,1.18,1.25,1.035,1.06,15358446,10,0.5018766169962118,5.0187661699621176,1.3603896982468662
2025-08-08 00:00:00+00:00,DBO,weekly,13.59,13.905,13.5642,13.68,759745,7,0.52971831129737,3.70802817908159,14.051572757225207
2025-08-08 00:00:00+00:00,AI,weekly,23.29,23.76,22.575,22.77,10361937,8,0.7671442341168426,6.137153872934741,28.54627337044915
2025-08-08 00:00:00+00:00,CP,weekly,75.1,75.2,73.02,73.02,7835175,6,0.5010021131187504,3.0060126787125023,76.91361541667014
2025-08-08 00:00:00+00:00,IE,weekly,9.72,10.045,9.56,9.66,2184500,7,0.5464537246906425,3.8251760728344975,8.743935272534923
2025-08-08 00:00:00+00:00,FORA,weekly,1.93,1.9399,1.92,1.92,17361,6,0.9089016470568044,5.453409882340827,2.4487420393647823
2025-08-08 00:00:00+00:00,NG,weekly,5.76,5.81,5.35,5.41,4709162,8,0.6100296200684636,4.880236960547709,3.92324365107824
2025-08-08 00:00:00+00:00,COPR,weekly,0.35,0.46,0.35,0.46,258,8,1.0815057005996946,8.652045604797557,0.3041192990904098
2025-08-08 00:00:00+00:00,CWEB,weekly,41.76,42.19,40.82,41.2,524983,8,0.5130250510390909,4.104200408312727,38.42741476796471
2025-08-08 00:00:00+00:00,QSR,weekly,68.16,69.61,68.115,68.17,3577071,10,0.4190287583204153,4.190287583204153,65.99013531454024
2024-03-01 00:00:00+00:00,ENGH,weekly,84.0,84.55,83.54,83.54,103265,9,0.7737957673692318,6.964161906323087,77.88670499226869
