date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_82,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_42,aVWAP_BoS_CHoCH_bear_77,aVWAP_BoS_CHoCH_bear_136,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,188.7501975989,190.4348625308,183.0070905031,183.638759323,2424326,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,176.9321461167,189.9099920495,173.6898010467,188.9195106574,9312527,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,178.015749691,178.7014675778,173.6432399556,175.9585960304,4781917,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,2.5557744529063484,-56.38943613226587,False,False,False,True,True,
2022-01-21 00:00:00+00:00,166.4178051847,177.9268603353,165.8167438271,177.448550945,3824350,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,3.0871631131910613,-55.747338873947164,False,False,False,True,True,
2022-01-28 00:00:00+00:00,160.4749168319,166.951141319,154.9468454724,164.3013919537,6318785,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,3.192290772668958,-55.42516001942815,False,False,False,True,True,
2022-02-04 00:00:00+00:00,161.363810389,168.5003558041,160.0981952768,160.5934359729,5186649,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.196584519226877,-54.17496109730524,False,False,False,True,True,
2022-02-11 00:00:00+00:00,157.1648465386,161.8717495644,155.2600746306,161.3384134302,6027430,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.634800390712627,-53.441633605991115,False,False,False,True,True,
2022-02-18 00:00:00+00:00,157.1309839269,158.8410458176,154.6928758847,157.3764878617,3919391,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.945753734760286,-52.79554640781647,False,False,False,True,True,
2022-02-25 00:00:00+00:00,163.9627658367,164.1490102011,154.1934023621,157.1563808856,4472815,,,,,,,"rgba(239, 83, 80, 0.5)",,160.76839279996668,,0,,,0.0,0.0,0.0,0.0,10.923013715608509,-46.76762316037714,False,False,False,True,True,
2022-03-04 00:00:00+00:00,164.7923998233,165.4696520572,158.2061218482,161.6093143238,5334147,,,,,,,"rgba(239, 83, 80, 0.5)",,161.8857732569703,,0,,,0.0,0.0,0.0,0.0,15.765380668089719,-42.031117885938656,False,False,False,True,True,
