date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_66,aVWAP_BoS_CHoCH_bull_109,aVWAP_BoS_CHoCH_bull_170,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_61,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,21.1417367778,21.1846728801,21.0730390141,21.1417367778,158131,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,20.8058047133,21.0215156913,20.7836496845,21.0215156913,216045,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,20.738137416,20.8583585025,20.722594547,20.722594547,182979,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,20.7295501956,20.738137416,20.5749802273,20.6522652114,209867,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,20.6394702529,20.7544531349,20.5568611921,20.7295501956,343182,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,20.4205693651,20.7044273217,20.4047421336,20.6007418886,353401,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-11 00:00:00+00:00,20.3087465337,20.4463746339,20.1891821216,20.4162684869,531925,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-18 00:00:00+00:00,20.2512007843,20.2657377524,20.1281096522,20.2340832893,139901,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-25 00:00:00+00:00,20.1797201897,20.2321909029,20.0937886447,20.212320846,160137,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-03-04 00:00:00+00:00,20.3269998226,20.4907187699,20.2020564155,20.2571359961,194689,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,5.095577006259447,-45.18308736127037,False,False,False,True,True,
2022-03-11 00:00:00+00:00,19.9393305891,20.2703013662,19.9220108478,20.2235983823,319057,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,7.030033200632188,-43.563420015674744,False,False,False,True,True,
2022-03-18 00:00:00+00:00,19.917960958,19.9353668672,19.6807408202,19.8444597675,206622,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,8.346077221156381,-42.55108465836315,False,False,False,True,True,
2022-03-25 00:00:00+00:00,19.529947053,19.8616933409,19.5256386596,19.8358429808,158611,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,8.375784088204242,-42.55108465836315,False,False,False,True,True,
2022-04-01 00:00:00+00:00,19.7644959869,19.8099926207,19.5601058064,19.5601058064,189961,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,12.336962489520879,-39.14804160354676,False,False,False,True,True,
2022-04-08 00:00:00+00:00,19.3414028007,19.7817650966,19.3327682459,19.7558614321,579619,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,13.733637457044505,-38.086071181062216,False,False,False,True,True,
2022-04-15 00:00:00+00:00,19.1687117042,19.3729189258,19.1600771494,19.2809609169,120347,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,14.289532511188542,-37.78840185751682,False,False,False,True,True,
2022-04-22 00:00:00+00:00,18.913992337,19.1787277878,18.8924059499,19.1687117042,175271,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,14.130102549475541,-37.78840185751682,False,False,False,True,True,
2022-04-29 00:00:00+00:00,18.8837713951,19.1428080398,18.8837713951,19.0486913922,628005,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,13.955233628336753,-37.78840185751682,False,False,False,True,True,
2022-05-06 00:00:00+00:00,18.6715099365,18.9527725428,18.6585285855,18.8280650303,196535,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,13.425811721879134,-37.78840185751682,False,False,False,True,True,
2022-05-13 00:00:00+00:00,18.9008471385,18.9441183087,18.6498743514,18.6671828195,174084,,,,,,,"rgba(239, 83, 80, 0.5)",,18.8316132662,,0,,,0.0,0.0,0.0,0.0,15.763251307970748,-36.81742943056392,False,False,False,True,True,
2022-05-20 00:00:00+00:00,18.9693886721,19.0566233512,18.771033628,18.9095013726,385905,,,,,,,"rgba(239, 83, 80, 0.5)",,18.901032933125716,,0,,,0.0,0.0,0.0,0.0,18.182443389310926,-34.60260067993855,False,False,False,True,True,
2022-05-27 00:00:00+00:00,19.1777826278,19.2037453299,18.8792115534,18.9441183087,422364,,,,,,,"rgba(239, 83, 80, 0.5)",,19.033932781355624,,0,,,0.0,0.0,0.0,0.0,22.03856068018083,-31.070314164909597,False,False,False,True,True,
2022-06-03 00:00:00+00:00,18.97708143,19.1158535063,18.9510616657,19.0739318193,227300,,,,,,,"rgba(239, 83, 80, 0.5)",,19.02446146282245,,0,,,0.0,0.0,0.0,0.0,23.95936496548483,-29.453910632256846,False,False,False,True,True,
2022-06-10 00:00:00+00:00,18.6041314751,18.97708143,18.6041314751,18.9684081753,5192228,,,,,,,"rgba(239, 83, 80, 0.5)",,18.77142883733697,,0,,,0.0,0.0,0.0,0.0,24.058078660642614,-29.453910632256846,False,False,False,True,True,
2022-06-17 00:00:00+00:00,18.4610227714,18.4957157905,18.1878152463,18.4480128893,266008,,,,,,18.38151793606667,"rgba(239, 83, 80, 0.5)",,18.6306203464578,,0,,,-1.0,0.0,18.187815,38.0,23.712707804812247,-29.453910632256846,False,False,False,True,True,
2022-06-24 00:00:00+00:00,18.5824483382,18.685833535,18.3612803416,18.4046466154,1003589,,,,,,18.509314158482464,"rgba(239, 83, 80, 0.5)",,18.654025171347666,,0,,,0.0,0.0,0.0,0.0,24.604163690558778,-29.169456217077382,False,False,False,True,True,
2022-07-01 00:00:00+00:00,18.8282483782,18.897869819,18.421993125,18.5304088096,121742,,,,,,18.527402392368757,"rgba(239, 83, 80, 0.5)",,18.659945358332937,,0,,,0.0,0.0,0.0,0.0,27.34620603761023,-26.572631409647286,False,False,False,True,True,
2022-07-08 00:00:00+00:00,18.619384056,18.8935184789,18.6063300359,18.8674104387,70670,,,,,,18.536055231161665,"rgba(239, 83, 80, 0.5)",,18.662707925791192,,0,,,0.0,0.0,0.0,0.0,28.484106243972455,-25.546910464479698,False,False,False,True,True,
