date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_101,aVWAP_BoS_CHoCH_bull_134,aVWAP_BoS_CHoCH_bull_419,aVWAP_BoS_CHoCH_bull_498,aVWAP_BoS_CHoCH_bull_552,aVWAP_BoS_CHoCH_bull_606,aVWAP_BoS_CHoCH_bull_746,aVWAP_BoS_CHoCH_bull_780,aVWAP_BoS_CHoCH_bear_114,aVWAP_BoS_CHoCH_bear_160,aVWAP_BoS_CHoCH_bear_258,aVWAP_BoS_CHoCH_bear_397,aVWAP_BoS_CHoCH_bear_476,aVWAP_BoS_CHoCH_bear_758,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-01-23 15:00:00+00:00,23.235,23.25,23.14,23.205,13197.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-01-23 16:00:00+00:00,23.21,23.39,23.18,23.355,9460.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-01-23 17:00:00+00:00,23.355,23.505,23.32,23.42,6010.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-01-23 18:00:00+00:00,23.42,23.46,23.34,23.345,6418.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,90.05158437730273,41.04642593957246,False,False,True,False,False,
2025-01-23 19:00:00+00:00,23.345,23.35,23.25,23.305,12000.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,79.86772291820182,32.477855563743475,False,False,True,False,False,
2025-01-23 20:00:00+00:00,23.305,23.32,23.16,23.23,19022.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.26628934904033,22.96594633897051,False,False,True,False,False,
2025-01-24 15:00:00+00:00,23.195,23.37,23.13,23.345,7236.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.93500470293293,22.017099458285287,False,False,True,False,False,
2025-01-24 16:00:00+00:00,23.34,23.455,23.305,23.43,9160.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.9240091868547,22.017099458285287,False,False,True,False,False,
2025-01-24 17:00:00+00:00,23.43,23.52,23.405,23.46,7635.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.33537996658858,22.017099458285287,False,False,True,False,True,
2025-01-24 18:00:00+00:00,23.46,23.485,23.395,23.43,5801.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.4864747701098,22.017099458285287,False,False,True,False,True,
2025-01-24 19:00:00+00:00,23.435,23.57,23.425,23.56,9492.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.9873573583445,22.017099458285287,False,False,True,False,True,
2025-01-24 20:00:00+00:00,23.555,23.585,23.515,23.54,33754.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,70.54288720800382,22.017099458285287,False,False,True,False,True,
2025-01-27 15:00:00+00:00,23.785,23.895,23.675,23.695,10945.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,73.55338909773599,16.778778462990985,False,False,True,False,True,
2025-01-27 16:00:00+00:00,23.695,23.955,23.655,23.9,18713.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.55978733184739,20.741038523286463,False,False,True,False,True,
2025-01-27 17:00:00+00:00,23.905,24.045,23.87,24.03,11201.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,81.06372559736602,24.13908448335347,False,False,True,False,True,
2025-01-27 18:00:00+00:00,24.03,24.19,24.005,24.175,15168.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,84.10959516902186,27.089581666915194,False,False,True,False,True,
2025-01-27 19:00:00+00:00,24.175,24.195,24.045,24.165,11316.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,85.72936173160758,28.76713378494638,False,False,True,False,True,
2025-01-27 20:00:00+00:00,24.165,24.175,23.985,24.06,20066.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,82.68793832445023,28.76713378494638,False,False,True,False,False,
2025-01-28 15:00:00+00:00,24.23,24.235,24.02,24.14,15014.0,,,,,,,,,,,,,,,24.131666666666668,"rgba(38, 166, 154, 1.0)",,24.131666666666668,,0,,,0.0,0.0,0.0,0.0,81.49035008974222,28.76713378494638,False,False,True,False,False,
2025-01-28 16:00:00+00:00,24.135,24.145,23.98,23.995,9620.0,,,,,,,,,,,,,,,24.09586925928933,"rgba(38, 166, 154, 1.0)",,24.09586925928933,,0,,,0.0,0.0,0.0,0.0,75.99031384526168,32.94833512481071,False,False,True,False,False,
2025-01-28 17:00:00+00:00,23.995,24.045,23.91,24.015,11417.0,,,,,,,,,,,,,,,24.062341497693083,"rgba(38, 166, 154, 1.0)",,24.062341497693083,,0,,,0.0,0.0,0.0,0.0,72.63785400307336,29.763296978539742,False,False,True,False,False,
2025-01-28 18:00:00+00:00,24.015,24.05,23.97,24.015,8607.0,,,,,,,,,,,,,,,24.05257486527237,"rgba(38, 166, 154, 1.0)",,24.05257486527237,,0,,,0.0,0.0,0.0,0.0,70.40288077494782,27.573953239595212,False,False,True,False,False,
