date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_107,aVWAP_BoS_CHoCH_bull_283,aVWAP_BoS_CHoCH_bull_668,aVWAP_BoS_CHoCH_bear_125,aVWAP_BoS_CHoCH_bear_173,aVWAP_BoS_CHoCH_bear_305,aVWAP_BoS_CHoCH_bear_481,aVWAP_BoS_CHoCH_bear_710,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-04-11 14:00:00+00:00,3.62,3.62,3.62,3.62,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-11 15:00:00+00:00,3.62,3.62,3.62,3.62,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-11 16:00:00+00:00,3.62,3.62,3.61,3.62,200.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-11 17:00:00+00:00,3.62,3.63,3.62,3.63,14.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-04-11 18:00:00+00:00,3.63,3.64,3.63,3.64,1400.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-04-11 19:00:00+00:00,3.64,3.64,3.64,3.64,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-04-14 14:00:00+00:00,3.64,3.64,3.64,3.64,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-04-14 15:00:00+00:00,3.64,3.64,3.64,3.64,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-04-14 16:00:00+00:00,3.64,3.64,3.64,3.64,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-04-14 17:00:00+00:00,3.64,3.64,3.64,3.64,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-04-14 18:00:00+00:00,3.64,3.64,3.59,3.605,100.0,,,,,,,,,3.611666666666667,"rgba(239, 83, 80, 1.0)",,3.611666666666667,,0,,,0.0,0.0,0.0,0.0,73.67470513705592,26.307234623350325,False,False,True,False,False,
2025-04-14 19:00:00+00:00,3.605,3.64,3.59,3.59,325.0,,,,,,,,,3.6072549019607845,"rgba(239, 83, 80, 1.0)",,3.6072549019607845,,0,,,0.0,0.0,0.0,0.0,54.191902669937015,10.352230094719957,False,False,False,True,False,
2025-04-15 14:00:00+00:00,3.59,3.59,3.59,3.59,0.0,,,,,,,,,3.6072549019607845,"rgba(239, 83, 80, 1.0)",,3.6072549019607845,,0,,,0.0,0.0,0.0,0.0,41.20336769185774,0.6739261980899585,False,False,False,True,False,
2025-04-15 15:00:00+00:00,3.59,3.59,3.59,3.59,0.0,,,,,,,,,3.6072549019607845,"rgba(239, 83, 80, 1.0)",,3.6072549019607845,,0,,,0.0,0.0,0.0,0.0,32.54434437313822,-5.379469236879359,False,False,False,True,False,
2025-04-15 16:00:00+00:00,3.59,3.73,3.59,3.73,13.0,,,,,,,,,3.6465914412832223,"rgba(38, 166, 154, 1.0)",,3.6465914412832223,,0,,,0.0,0.0,0.0,0.0,48.97177553233673,-15.931708363566372,False,False,False,False,True,
2025-04-15 17:00:00+00:00,3.73,3.73,3.73,3.73,13.0,,,,,,,,,3.660236922066191,"rgba(38, 166, 154, 1.0)",,3.660236922066191,,0,,,0.0,0.0,0.0,0.0,59.92339630513573,-7.288580716000382,False,False,True,False,True,
2025-04-15 18:00:00+00:00,3.73,3.73,3.715,3.715,13.0,,,,,,,,,3.6641505883962786,"rgba(38, 166, 154, 1.0)",,3.6641505883962786,,0,,,0.0,0.0,0.0,0.0,64.59848902117788,-3.869953790866134,False,False,True,False,True,
