date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_319,aVWAP_BoS_CHoCH_bull_418,aVWAP_BoS_CHoCH_bull_562,aVWAP_BoS_CHoCH_bull_594,aVWAP_BoS_CHoCH_bear_82,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_241,aVWAP_BoS_CHoCH_bear_307,aVWAP_BoS_CHoCH_bear_759,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,18.0471724757,18.0556692613,17.9112239072,17.9112239072,192784,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,18.3020760418,18.3955406827,18.0896564034,18.0981531889,223625,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,18.2850824707,18.5654763933,18.2765007173,18.3615535405,249313,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,18.370050326,18.4371749318,18.2680888996,18.370050326,202071,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,18.5739731789,18.6164571066,18.3445599694,18.4125342537,184320,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,18.5144956801,18.6309866098,18.434116089,18.5569796078,281341,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,18.5229924657,18.5569796078,18.3445599694,18.5059988946,218080,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,18.4890053235,18.5663260719,18.4295278248,18.5569796078,213558,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,18.5994635355,18.6920784978,18.4975021091,18.4975021091,219729,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,18.7439088896,18.7524056751,18.4720117525,18.5739731789,179448,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,18.5824699644,18.7524056751,18.4635149669,18.7406801111,244446,,,,,,,,,,,18.599463535466665,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,18.3997890754,18.6504442487,18.3955406827,18.6504442487,436772,,,,,,,,,,,18.524101924626237,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,18.2341017575,18.5484828223,18.2134545686,18.4550181814,682781,,,,,,,,,,,18.427947430179888,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,18.0386756902,18.2850824707,17.9882047841,18.1831210443,467224,,,,,,,,,,,18.345291311775153,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,18.0583117616,18.1052053946,17.6149537769,17.8707372296,765968,,,,,,,,,,,18.07391823835586,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,18.1435729125,18.2458862936,17.6618474099,17.9389461503,228942,,,,,,,,,,,18.076095797059423,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,17.9218939201,18.3396735595,17.7684238485,18.2288340634,384642,,,,,,,,,,,18.07317950320587,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,17.9389461503,18.2799907539,17.8261456477,18.0583117616,465051,,,,,,,,,,,18.06898753546666,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,18.0924162219,18.100942337,17.7433570701,17.9048416899,247683,,,,,,,,,,,18.06334426536015,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,18.1606251427,18.1774215894,17.9022838554,18.0156811861,223487,,,,,,,,,,,18.06643377463158,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,18.2458862936,18.2785413144,18.0412595314,18.1196145291,315860,,,,,,,,,,,18.080030507219774,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,18.3140952143,18.3396735595,18.1691512577,18.2032557181,384896,,,,,,,,,,,18.101787418942614,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,18.2032557181,18.3481144135,18.1776773728,18.3311474445,535285,,,,,,,,,,,18.120904803879327,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,18.1691512577,18.2799907539,18.0242073012,18.2288340634,430798,,,,,,,,,,,18.125049118195378,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,18.2032557181,18.2970429841,18.0669231378,18.1520990276,305659,,,,,,,,,,,18.129368925416017,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,18.3140952143,18.3396735595,18.2142544066,18.2288340634,213363,,,,,,,,,,,18.13611519372032,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,18.3396735595,18.4164085954,18.2972987675,18.382304135,537850,,,,,,,,,,,18.22138070470353,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,18.1350467974,18.4155559839,18.0753639917,18.288516869,606610,,,,,,,,,,,18.19974119610711,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,18.2117818332,18.3780410775,18.1179945672,18.1606251427,1340885,,,,,,,,,,,18.20144657910334,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,18.0924162219,18.2373601785,17.8963155748,18.2373601785,304629,,,,,,,,,,,18.19249437684553,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,18.1776773728,18.2799907539,18.100942337,18.1691512577,280383,,,,,,,,,,,18.19139521036587,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,18.2032557181,18.3226213294,18.1265206823,18.1862034879,332872,,,,,,,,,,,18.192184858885465,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,18.0838901068,18.1350467974,17.9645244956,18.1350467974,547328,,,,,,,,,,,18.18007272650655,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,18.0242073012,18.1350467974,17.9639276675,18.0327334163,437896,,,,,,,,,,,18.170854377516758,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,17.8642573821,18.0867050315,17.7530335574,18.0867050315,374355,,,,,,,,,,,18.156914126744223,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,17.7016994845,17.966925528,17.676032448,17.915591455,300725,,,,,,,,,,,18.142177849943952,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,17.6161426962,17.6332540539,17.2739155433,17.6246983751,730897,,,,,,,,,,,17.94277593082615,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,18.1808174986,18.2227403248,17.6931438056,17.6931438056,370226,,,,,,,,,,,17.98532737575183,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,18.1209277468,18.1380391044,17.915591455,17.9754812068,372606,,,,,,,,,,,18.00832529272199,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,17.821478988,18.1551504621,17.676032448,18.1380391044,416176,,,,,,,,,,,18.007915010068558,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,18.2407072503,18.3182217004,17.915591455,17.915591455,670961,,,,,,,,,,,18.035421660131377,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,18.4032651479,18.4460435421,18.2407072503,18.2920413232,289529,,,,,,,,,,,18.11510093004661,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,18.4032651479,18.4203765056,18.1380391044,18.2492629291,187669,,,,,,,,,,,18.118799908318962,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,18.206484535,18.3861537903,18.1294834256,18.3775981115,409343,,,,,,,,,,,18.118771772964333,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,18.1209277468,18.4203765056,18.112372068,18.2749299656,498549,,,,,,,,,,,18.12160116483365,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-09 00:00:00+00:00,18.1979288562,18.3690424327,18.185095338,18.3177083597,402899,,,,,,,,,,,18.127832187218367,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-10 00:00:00+00:00,18.206484535,18.2406216935,18.0439266374,18.0952607103,248228,,,,,,,,,,,18.127289390283504,#000000,0,,,0.0,0.0,0.0,0.0
