date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_149,aVWAP_BoS_CHoCH_bull_491,aVWAP_BoS_CHoCH_bull_605,aVWAP_BoS_CHoCH_bull_810,aVWAP_BoS_CHoCH_bear_193,aVWAP_BoS_CHoCH_bear_278,aVWAP_BoS_CHoCH_bear_354,aVWAP_BoS_CHoCH_bear_382,aVWAP_BoS_CHoCH_bear_480,aVWAP_BoS_CHoCH_bear_834,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-03-06 15:00:00+00:00,4.55,4.59,4.545,4.59,126.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-03-06 16:00:00+00:00,4.59,4.59,4.555,4.555,19.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-03-06 17:00:00+00:00,4.555,4.555,4.465,4.49,228.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-03-06 18:00:00+00:00,4.49,4.5,4.445,4.445,114.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-03-06 19:00:00+00:00,4.425,4.425,4.32,4.32,775.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-03-06 20:00:00+00:00,4.33,4.415,4.295,4.3,4629.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-03-07 15:00:00+00:00,4.26,4.28,4.19,4.28,428.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-03-07 16:00:00+00:00,4.28,4.36,4.28,4.325,355.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.053272203367266,-44.55205501696946,False,False,False,True,True,
2025-03-07 17:00:00+00:00,4.325,4.37,4.32,4.325,297.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.088787005612112,-41.28328802715114,False,False,False,True,True,
2025-03-07 18:00:00+00:00,4.325,4.35,4.27,4.35,196.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.86801042611171,-36.51782254734394,False,False,False,True,True,
2025-03-07 19:00:00+00:00,4.35,4.4,4.35,4.365,694.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.438461853885677,-32.05778802545228,False,False,False,True,True,
2025-03-07 20:00:00+00:00,4.365,4.39,4.3,4.36,10088.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.870443127144693,-29.539821704110327,False,False,False,True,True,
2025-03-10 14:00:00+00:00,4.27,4.37,4.27,4.29,1773.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.090601151016227,-29.539821704110327,False,False,False,True,True,
2025-03-10 15:00:00+00:00,4.29,4.37,4.25,4.25,1921.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,22.390524981391813,-29.539821704110327,False,False,False,True,False,
2025-03-10 16:00:00+00:00,4.25,4.25,4.25,4.25,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.257140868308873,-29.539821704110327,False,False,False,True,False,
2025-03-10 17:00:00+00:00,4.25,4.37,4.25,4.3,1291.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.87802210574673,-29.539821704110327,False,False,False,True,True,
2025-03-10 18:00:00+00:00,4.295,4.295,4.19,4.205,2323.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.463788218623296,-29.539821704110327,False,False,False,True,True,
2025-03-10 19:00:00+00:00,4.205,4.32,4.16,4.22,9297.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,26.45272043519506,-29.026846034430662,False,False,False,True,True,
2025-03-11 14:00:00+00:00,4.22,4.22,4.11,4.11,437.0,,,,,,,,,,,4.146666666666667,"rgba(239, 83, 80, 1.0)",,4.146666666666667,,0,,,0.0,0.0,0.0,0.0,24.330404029538748,-29.026846034430662,False,False,False,True,True,
2025-03-11 15:00:00+00:00,4.11,4.295,4.11,4.27,577.0,,,,,,,,,,,4.208120479947404,"rgba(38, 166, 154, 1.0)",,4.208120479947404,,0,,,0.0,0.0,0.0,0.0,31.558524371666515,-24.295765533834064,False,False,False,True,True,
2025-03-11 16:00:00+00:00,4.27,4.4,4.25,4.375,373.0,,,,,,,,,,,4.2512506608988225,"rgba(38, 166, 154, 1.0)",,4.2512506608988225,,0,,,0.0,0.0,0.0,0.0,39.8548386405846,-16.886296470368826,False,False,False,True,True,
2025-03-11 17:00:00+00:00,4.375,4.375,4.305,4.325,1053.0,,,,,,,,,,,4.290415320837051,"rgba(38, 166, 154, 1.0)",,4.290415320837051,,0,,,0.0,0.0,0.0,0.0,43.6205098211985,-13.795127934868006,False,False,False,True,True,
2025-03-11 18:00:00+00:00,4.325,4.445,4.31,4.445,956.0,,,,,,,,,,,4.323248305214452,"rgba(38, 166, 154, 1.0)",,4.323248305214452,,0,,,0.0,0.0,0.0,0.0,49.421802142304884,-8.709021028501965,False,False,False,False,True,
2025-03-11 19:00:00+00:00,4.445,4.49,4.36,4.365,3016.0,,,,,,,,,,,4.362899030996624,"rgba(38, 166, 154, 1.0)",,4.362899030996624,,0,,,0.0,0.0,0.0,0.0,50.61182781078429,-7.770483665472057,False,False,True,False,True,
2025-03-12 14:00:00+00:00,4.365,4.38,4.365,4.375,200.0,,,,,,,,,,,4.36321765127895,"rgba(38, 166, 154, 1.0)",,4.36321765127895,,0,,,0.0,0.0,0.0,0.0,51.689949759367174,-6.625833968184878,False,False,True,False,True,
2025-03-12 15:00:00+00:00,4.375,4.44,4.33,4.41,787.0,,,,,,,,,,,4.366496755965752,"rgba(38, 166, 154, 1.0)",,4.366496755965752,,0,,,0.0,0.0,0.0,0.0,53.436088256433564,-4.679100212552299,False,False,True,False,True,
2025-03-12 16:00:00+00:00,4.41,4.6,4.41,4.485,869.0,,,,,,,,,,,4.380720316982501,"rgba(38, 166, 154, 1.0)",,4.380720316982501,,0,,,0.0,0.0,0.0,0.0,56.59102440025879,-1.3866691788677983,False,False,True,False,True,
2025-03-12 17:00:00+00:00,4.485,4.525,4.46,4.485,848.0,,,,,,,,,,,4.391126914978706,"rgba(38, 166, 154, 1.0)",,4.391126914978706,,0,,,0.0,0.0,0.0,0.0,58.69431516280895,0.9133969801023412,False,False,True,False,True,
2025-03-12 18:00:00+00:00,4.485,4.53,4.485,4.525,397.0,,,,,,,,,,,4.396343625505253,"rgba(38, 166, 154, 1.0)",,4.396343625505253,,0,,,0.0,0.0,0.0,0.0,61.15492146777092,3.5651156355851725,False,False,True,False,True,
2025-03-12 19:00:00+00:00,4.525,4.54,4.44,4.455,2409.0,,,,,,,,,,,4.4132033682402465,"rgba(38, 166, 154, 1.0)",,4.4132033682402465,,0,,,0.0,0.0,0.0,0.0,59.61920119490238,3.5651156355851725,False,False,True,False,True,
2025-03-13 14:00:00+00:00,4.49,4.55,4.49,4.505,151.0,,,,,,,,,,,4.414499303198522,"rgba(38, 166, 154, 1.0)",,4.414499303198522,,0,,,0.0,0.0,0.0,0.0,60.09947506374088,3.5651156355851725,False,False,True,False,True,
2025-03-13 15:00:00+00:00,4.505,4.62,4.485,4.485,413.0,,,,,,,,,,,4.418386044573425,"rgba(38, 166, 154, 1.0)",,4.418386044573425,,0,,,0.0,0.0,0.0,0.0,59.511009466797255,3.5651156355851725,False,False,True,False,True,
2025-03-13 16:00:00+00:00,4.485,4.6,4.445,4.495,718.0,,,,,,,,,,,4.42363289481322,"rgba(38, 166, 154, 1.0)",,4.42363289481322,,0,,,0.0,0.0,0.0,0.0,59.458927786935384,3.60751976485853,False,False,True,False,True,
2025-03-13 17:00:00+00:00,4.47,4.56,4.47,4.535,573.0,,,,,,,,,,,4.427773832094804,"rgba(38, 166, 154, 1.0)",,4.427773832094804,,0,,,0.0,0.0,0.0,0.0,60.76943745686711,5.3806320561547025,False,False,True,False,True,
2025-03-13 18:00:00+00:00,4.535,4.56,4.53,4.56,653.0,,,,,,,,,,,4.433388092839444,"rgba(38, 166, 154, 1.0)",,4.433388092839444,,0,,,0.0,0.0,0.0,0.0,62.43946395339648,7.39527379673288,False,False,True,False,True,
2025-03-13 19:00:00+00:00,4.56,4.575,4.49,4.49,2716.0,,,,,,,,,,,4.447010609292338,"rgba(38, 166, 154, 1.0)",,4.447010609292338,,0,,,0.0,0.0,0.0,0.0,59.81409342311793,7.39527379673288,False,False,True,False,False,
2025-03-14 14:00:00+00:00,4.54,4.56,4.47,4.55,742.0,,,,,,,,,,,4.4503541253277525,"rgba(38, 166, 154, 1.0)",,4.4503541253277525,,0,,,0.0,0.0,0.0,0.0,60.20246885185582,7.39527379673288,False,False,True,False,False,
