date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_83,aVWAP_BoS_CHoCH_bull_132,aVWAP_BoS_CHoCH_bull_146,aVWAP_BoS_CHoCH_bull_160,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_41,aVWAP_BoS_CHoCH_bear_64,aVWAP_BoS_CHoCH_bear_155,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,6.734089269,7.0125666448,6.7024441127,6.9619343947,2614491,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,6.7530763628,6.9745924572,6.5885848402,6.7783924879,1913323,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,6.9176311758,6.993579551,6.4935860808,6.6454828313,1561018,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,6.1956957614,6.9556053634,6.182921131,6.9556053634,1193263,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,6.1637591853,6.3106674353,5.6719359135,6.0551748266,2192077,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,6.2851181744,6.419251794,6.1285650784,6.1445972396,1225919,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,6.1382099244,6.4511883701,6.1062733483,6.3170547505,1800691,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,6.1272455849,6.3937025331,5.9849143592,6.1062733483,1211031,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,6.0562985307,6.0724228612,5.5532194196,6.0047006732,1374178,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,5.9079546903,6.1078963883,5.8563568327,5.9918012088,929492,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,5.8499071005,5.9789017444,5.6886637957,5.9079546903,1121534,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,5.949559994,6.030499602,5.7080129922,5.8628065649,798415,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,6.0407909249,6.1320218558,5.8778785483,5.9300105088,891044,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,6.1580878361,6.2097636419,6.0603404101,6.0668569052,659914,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,5.9951754595,6.2428022719,5.8257465878,6.1906703114,717581,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,5.8843950434,5.9821424693,5.7931641125,5.9560764891,741139,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,5.671308118,6.0467605718,5.6647212329,5.9413704094,1061989,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,5.4868753337,5.7734048379,5.4802884486,5.6581343477,856987,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,5.3946589415,5.6317868071,5.3090294345,5.6317868071,1190253,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,5.2695081236,5.392682876,5.0389671432,5.3222032048,1254555,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,5.2720279593,5.4539409079,5.2010455348,5.2497474681,842526,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,5.2853579921,5.3053530412,4.9387771401,5.2920230085,1141338,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,5.2453678938,5.3986632706,5.1987127791,5.2453678938,844589,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,5.2986880248,5.4653134344,5.2120428119,5.3720032051,943450,,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,4.6219991879,5.2453678938,4.5882802172,5.1920477627,1585742,,,,,,,,,4.8185490996333336,0,,,-1.0,0.0,4.58828,38.0
2022-06-24 00:00:00+00:00,4.9260780818,4.9531073168,4.6388924598,4.6625430404,750687,,,,,,,,,4.825235344528053,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,5.0071657869,5.1017681094,4.7368734367,4.9395926993,738108,,,,,,,,,4.854852240764162,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,5.0679815657,5.0882534919,4.9733792431,5.0206804044,500267,,,,,,,,,4.881210763690845,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,5.0139230956,5.0814961832,4.865262303,5.0612242569,898985,,,,,,,,,4.902447241064918,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,4.9902395685,5.1339913256,4.9217863508,5.0655381079,703394,,,,,,,,,4.9177852044524935,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,5.2229805085,5.2366711521,4.9628582814,4.9970848902,809767,,,,,,,,,4.947954104768563,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,5.1682179344,5.4283401616,5.120300682,5.2161351868,1132870,,,,,5.2389529260000005,,,,4.994256375697948,0,,,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,5.2435164738,5.3119696915,5.120300682,5.1613726126,783897,,,,,5.233353886356695,,,,5.017167727062395,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,5.1497682014,5.2953201963,5.1289750592,5.2435164738,1026459,,,,,5.218706467888966,,,,5.037189232351425,0,,,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,4.9903541117,5.1289750592,4.9903541117,5.1151129645,568760,,,,,5.189208342685923,,,,5.037151621838521,0,,,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,4.8032158325,5.0111472538,4.7824226904,4.9764920169,743564,,,,,5.132664056040907,,,,5.02469732499185,0,,,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,4.8101468799,4.8448021168,4.720043264,4.8448021168,646527,,,,,5.087690122124984,,,,5.010861168618668,0,,,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,4.6299396481,4.9695609696,4.574491269,4.9002504958,1302856,,,,,5.011465155542461,,,,4.98027739845598,0,,,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,3.9659979339,4.6199656784,3.8816149992,4.5426146548,1701442,,,,,4.827339897818087,,,,4.879315305166735,0,,,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,3.9097426441,4.0702108584,3.8183277981,3.9308383778,1106171,,,,,4.717542082573945,,,,4.809509523098484,0,,,0.0,0.0,0.0,0.0
2022-10-07 00:00:00+00:00,3.8956788216,4.1769552708,3.8605192655,3.9870936676,1287499,,,,,4.625064521353817,,,,4.743755771116274,0,,,0.0,0.0,0.0,0.0
