date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_82,aVWAP_BoS_CHoCH_bull_119,aVWAP_BoS_CHoCH_bull_163,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,334.3065706214,350.5671786053,334.227056646,336.7864127314,68289517,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,329.7742740196,341.0010510013,320.7593770505,336.2397541501,93810173,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,329.8836057358,334.3214794918,313.5136660357,323.3336420064,86904480,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.7198481770165667,-51.79962044254142,False,False,False,True,True,
2022-01-21 00:00:00+00:00,301.3281492948,325.8283929868,301.1989390846,321.3259141258,88552375,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.603594714582111,-51.79962044254142,False,False,False,True,True,
2022-01-28 00:00:00+00:00,299.8770192424,307.6495103447,287.2541756364,296.030530679,135895698,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.5164867683113598,-51.79962044254142,False,False,False,True,True,
2022-02-04 00:00:00+00:00,235.6496055556,326.0072994316,228.7120111958,298.8532768082,375523722,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.395941912513443,-51.79962044254142,False,False,False,True,True,
2022-02-11 00:00:00+00:00,218.2161664336,236.8522544346,214.8368224761,236.2558996186,365374072,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.3053582912474997,-51.79962044254142,False,False,False,True,True,
2022-02-18 00:00:00+00:00,204.9075147891,219.806445943,203.9334685896,217.9776245072,202562936,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.2379638341847145,-51.79962044254142,False,False,False,True,True,
2022-02-25 00:00:00+00:00,209.2012694645,210.036166207,189.0643551765,201.1107224604,171770071,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,1.3216500238468978,-50.785404741234466,False,False,False,True,True,
2022-03-04 00:00:00+00:00,198.8445741594,211.8558435356,197.5822897988,206.4133106996,150196640,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,1.9886905383654065,-50.082291731693125,False,False,False,True,True,
2022-03-11 00:00:00+00:00,186.4702117267,199.6695316549,184.9793246866,199.5701391856,167510962,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,2.3540870072285043,-49.67690078024946,False,False,False,True,True,
2022-03-18 00:00:00+00:00,215.1747568718,215.4828735268,184.6910865256,185.8937354046,184107129,,,,,"rgba(239, 83, 80, 0.5)",,205.11623897473336,,0,,,0.0,0.0,0.0,0.0,8.391499197842624,-43.90730460890446,False,False,False,True,True,
2022-03-25 00:00:00+00:00,220.4723754876,224.1300183592,206.3685840884,213.196846732,155942191,,,,,"rgba(239, 83, 80, 0.5)",,210.56154068413363,,0,,,0.0,0.0,0.0,0.0,13.57157392589911,-39.17964304781106,False,False,False,True,True,
2022-04-01 00:00:00+00:00,223.4839673085,229.7466868016,218.2062271866,220.7804921425,126967068,,,,,"rgba(239, 83, 80, 0.5)",,214.16400370421402,,0,,,0.0,0.0,0.0,0.0,17.76714109483724,-35.516912024166125,False,False,False,True,True,
2022-04-08 00:00:00+00:00,220.9792770812,235.4210028761,217.2321809871,224.6071022121,126033890,,,,,"rgba(239, 83, 80, 0.5)",,220.45706330053588,,0,,,0.0,0.0,0.0,0.0,20.597675548051406,-33.19781176761778,False,False,False,True,True,
2022-04-15 00:00:00+00:00,208.9030920565,220.6810996732,208.7241856117,217.0930315301,78256684,,,,,"rgba(239, 83, 80, 0.5)",,217.99196082815752,,0,,,0.0,0.0,0.0,0.0,21.85903116970854,-32.337698849034965,False,False,False,True,True,
