date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_94,aVWAP_BoS_CHoCH_bear_28,aVWAP_BoS_CHoCH_bear_107,aVWAP_BoS_CHoCH_bear_156,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,30.6184783161,31.345326466,29.0466691919,29.3374084518,8867640,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,34.3526606864,35.3066488832,30.5185366955,30.5730503067,14932116,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,37.5507925461,37.5553353471,33.7711821665,34.2799758714,16520626,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,33.3350732765,37.5330756225,32.1902874403,36.7876019887,18721676,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,88.4776605678049,39.107788505503066,False,False,True,False,False,
2022-01-28 00:00:00+00:00,34.7342559651,36.7058315718,31.2635560492,32.072174616,16899974,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,81.69257151576807,33.166354964273125,False,False,True,False,False,
2022-02-04 00:00:00+00:00,37.3054812955,39.0862592629,33.9619798058,34.7887695764,16349148,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,78.84177267094006,31.094355065350285,False,False,True,False,False,
2022-02-11 00:00:00+00:00,38.6864927804,39.1588532218,35.106765642,37.1510260637,16003444,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,77.63227660423395,30.512074657838156,False,False,True,False,False,
2022-02-18 00:00:00+00:00,36.7966875906,39.0590024573,36.0529402211,38.8318624104,14011083,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,73.98793786733154,27.502250840092913,False,False,True,False,False,
2022-02-25 00:00:00+00:00,37.6234773611,38.3957535204,34.6979135576,38.1322710661,24002994,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,71.96304076950213,26.018979647081352,False,False,True,False,False,
2022-03-04 00:00:00+00:00,44.2014531181,44.6103052024,37.850617408,37.850617408,27691545,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,73.63158906110226,26.018979647081352,False,False,True,False,False,
2022-03-11 00:00:00+00:00,41.7301694083,46.2139139332,39.6321222235,44.8283596474,26575338,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,72.22117375303353,26.018979647081352,False,False,True,False,False,
2022-03-18 00:00:00+00:00,43.7915896802,44.2661963212,38.0506747347,41.2268884088,23545283,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,72.06087490962427,26.018979647081352,False,False,True,False,False,
2022-03-25 00:00:00+00:00,50.3174309936,50.6049330934,44.2570692704,44.8138193685,20234201,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,73.915120152521,26.018979647081352,False,False,True,False,False,
2022-04-01 00:00:00+00:00,50.4178285522,50.7007671266,46.7852623386,48.7201971057,21593859,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,75.26404443196984,26.018979647081352,False,False,True,False,True,
2022-04-08 00:00:00+00:00,48.0356682966,51.3944229865,45.5166022791,51.1297385137,20490835,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,74.15760268988492,26.018979647081352,False,False,True,False,True,
2022-04-15 00:00:00+00:00,48.5376560899,49.1856766959,45.4070776697,47.1959796241,14850561,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,73.53384982522041,26.018979647081352,False,False,True,False,True,
2022-04-22 00:00:00+00:00,45.909065463,52.2158575574,45.1789014,49.1400414419,20601482,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,70.97850903589006,26.018979647081352,False,False,True,False,False,
2022-04-29 00:00:00+00:00,46.7213729831,49.2495660514,42.039195929,43.9558765944,22417751,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,69.48564980885075,25.006383741843166,False,False,True,False,False,
2022-05-06 00:00:00+00:00,50.7646564822,52.5718125382,45.1058849937,45.8725572599,22480959,,,,,,"rgba(38, 166, 154, 0.5)",,49.48078467136666,,0,,,0.0,0.0,0.0,0.0,69.87811465881458,25.006383741843166,False,False,True,False,False,
2022-05-13 00:00:00+00:00,41.2086343073,49.0852791372,37.4300352811,49.0852791372,42390148,,,,,,"rgba(38, 166, 154, 0.5)",,43.7713035797739,,0,,,0.0,0.0,0.0,0.0,64.60990019320437,20.274556748160705,False,False,True,False,False,
2022-05-20 00:00:00+00:00,43.0796797188,43.7003191723,40.1772775682,41.217761358,23935147,,,,,,"rgba(38, 166, 154, 0.5)",,43.36822904606834,,0,,,0.0,0.0,0.0,0.0,61.601216519044065,17.47743156885396,False,False,True,False,False,
2022-05-27 00:00:00+00:00,51.5130746468,51.5860910531,43.2713477853,43.7185732739,19445415,,,,,,"rgba(38, 166, 154, 0.5)",,44.49067276441258,,0,,,0.0,0.0,0.0,0.0,62.18058029555026,17.47743156885396,False,False,True,False,False,
2022-06-03 00:00:00+00:00,52.4531608779,53.9499972071,50.7920376345,52.9916568744,21263585,,,,,,"rgba(38, 166, 154, 0.5)",,45.93525997112545,,0,,,0.0,0.0,0.0,0.0,62.846257084979236,17.47743156885396,False,False,True,False,False,
2022-06-10 00:00:00+00:00,53.9773783595,57.7742314872,51.8599025767,52.9368945697,20975466,,,,,54.537170807799995,"rgba(38, 166, 154, 0.5)",,49.67479059512468,,0,,,0.0,0.0,0.0,0.0,63.73138974267361,17.47743156885396,False,False,True,False,False,
2022-06-17 00:00:00+00:00,42.9516395345,53.9164550912,41.530614107,51.6134722054,26206065,,,,,49.86918343825969,"rgba(38, 166, 154, 0.5)",,48.00227270630709,,0,,,0.0,0.0,0.0,0.0,59.8709041664463,15.936088468031386,False,False,True,False,False,
2022-06-24 00:00:00+00:00,41.6497968848,46.4079400904,38.4593656024,44.0334524406,59683984,,,,,45.57054100186465,"rgba(38, 166, 154, 0.5)",,45.703323260623385,,0,,,0.0,0.0,0.0,0.0,56.693255313113546,12.910512509637343,False,False,True,False,False,
2022-07-01 00:00:00+00:00,39.8803910299,45.8762015433,38.6427237221,42.5574195772,27428218,,,,,44.73231714487894,#000000,,45.11234622393499,,0,,,0.0,0.0,0.0,0.0,53.85386207351934,10.245684754325218,False,False,False,False,False,
2022-07-08 00:00:00+00:00,39.4953389786,40.3479542351,34.3063041917,38.9360967135,27348609,,,,,43.60169909838101,#000000,,44.26280636143685,,0,,,0.0,0.0,0.0,0.0,51.69954079502253,8.242957390262077,False,False,False,False,False,
2022-07-15 00:00:00+00:00,37.7717726536,39.3578203888,34.1687856019,38.7619064999,17369169,,,,,40.03512894522734,#000000,,42.095229830594825,,0,,,-1.0,0.0,34.168785,63.0,49.5872704391124,6.2600250258784484,False,False,False,False,False,
2022-07-22 00:00:00+00:00,40.7788458163,42.8132041541,38.9819362435,38.9819362435,13205574,,,,,40.77422960373638,#000000,,42.394723639057744,,0,,,0.0,0.0,0.0,0.0,49.270991245128236,5.955804959659545,False,False,False,False,False,
