date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_151,aVWAP_BoS_CHoCH_bull_266,aVWAP_BoS_CHoCH_bull_430,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_597,aVWAP_BoS_CHoCH_bull_739,aVWAP_BoS_CHoCH_bull_858,aVWAP_BoS_CHoCH_bear_139,aVWAP_BoS_CHoCH_bear_373,aVWAP_BoS_CHoCH_bear_406,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,46.9059242099,47.3364616785,46.5071105548,47.1597147177,1571171,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,47.830446774,48.2383243759,46.7699650093,46.996563677,2457004,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,47.150650771,48.7957570984,47.0328194638,48.3742835765,3531392,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.09485094868776,-9.620596205248944,False,False,True,False,True,
2022-01-06 00:00:00+00:00,45.3197335361,46.5071105548,45.1021988152,46.2714479404,2117415,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,64.65678676482308,-9.620596205248944,False,False,True,False,True,
2022-01-07 00:00:00+00:00,45.4375648433,45.8545970313,44.766832787,45.5735240439,2562904,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.01658566895711,-9.620596205248944,False,False,False,False,False,
2022-01-10 00:00:00+00:00,46.7609010626,46.7699650093,45.0840709218,45.1928382822,2317884,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.49948567902376,-9.620596205248944,False,False,False,False,False,
2022-01-11 00:00:00+00:00,46.93311605,47.0418834105,46.1626805799,46.779028956,1619471,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.88638087244687,-9.620596205248944,False,False,False,False,False,
2022-01-12 00:00:00+00:00,47.6401038932,47.7216794136,46.5524302883,47.1325228776,2028132,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.77534077317184,-9.620596205248944,False,False,True,False,False,
2022-01-13 00:00:00+00:00,46.9149881566,47.7035515201,46.8062207961,47.5313365327,1785747,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.50559505802063,-9.620596205248944,False,False,True,False,False,
2022-01-14 00:00:00+00:00,46.5977500219,47.0600113039,46.1173608464,46.8968602632,1876024,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.456300469114495,-9.620596205248944,False,False,False,False,False,
