date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_82,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_41,aVWAP_BoS_CHoCH_bear_73,aVWAP_BoS_CHoCH_bear_155,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,16.2718897069,16.3265982698,16.0229152628,16.0773620623,648618,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,16.5141704855,16.6040488388,16.2015501261,16.2797052159,1547313,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,16.6470341382,16.7244076772,16.4125688687,16.5141704855,1187098,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,16.1312105452,16.6314031203,16.1233950362,16.6235876113,978306,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,82.67938788883143,33.62660886366096,False,False,True,False,False,
2022-01-28 00:00:00+00:00,16.0843174913,16.2405495159,15.7583326115,16.0139779104,1743181,,,,,,,"rgba(38, 166, 154, 0.5)",,16.027733206233332,,0,,,0.0,0.0,0.0,0.0,69.68022915177262,22.048757351157207,False,False,True,False,False,
2022-02-04 00:00:00+00:00,15.9686997819,16.256258689,15.8744891637,16.0608709643,854704,,,,,,,"rgba(38, 166, 154, 0.5)",,16.029515071633046,,0,,,0.0,0.0,0.0,0.0,59.03128083435763,13.033353485535422,False,False,True,False,False,
2022-02-11 00:00:00+00:00,16.1414192485,16.2277789819,15.9372962425,15.9844015516,1075684,,,,,,,"rgba(38, 166, 154, 0.5)",,16.05078816506012,,0,,,0.0,0.0,0.0,0.0,54.71669434332725,10.142871028962787,False,False,True,False,False,
2022-02-18 00:00:00+00:00,15.9844015516,16.1728227879,15.8901909334,16.1492701334,733838,,,,,,,#000000,,16.04496344564424,,0,,,0.0,0.0,0.0,0.0,49.84766223743029,6.5456597570257316,False,False,False,False,False,
2022-02-25 00:00:00+00:00,16.0315068607,16.0393577455,15.3327781091,15.9451471273,884535,,,,,,,#000000,,15.902717803864112,,0,,,0.0,0.0,0.0,0.0,47.14910419532971,4.863760722609392,False,False,False,False,False,
2022-03-04 00:00:00+00:00,16.3478026947,16.3478026947,15.7959803152,15.8744891637,722325,,,,,,,#000000,,15.993814108284063,,0,,,0.0,0.0,0.0,0.0,49.29903341092364,4.863760722609392,False,False,False,False,False,
