date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_173,aVWAP_BoS_CHoCH_bull_340,aVWAP_BoS_CHoCH_bull_460,aVWAP_BoS_CHoCH_bear_54,aVWAP_BoS_CHoCH_bear_197,aVWAP_BoS_CHoCH_bear_560,aVWAP_BoS_CHoCH_bear_606,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-01-21 15:00:00+00:00,75.485,78.37,74.405,77.035,6861.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-01-21 16:00:00+00:00,76.89,79.4,76.79,78.41,10058.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-01-21 17:00:00+00:00,78.29,79.38,77.85,77.99,6197.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,91.47496617050065,20.162381596752283,False,False,True,False,True,
2025-01-21 18:00:00+00:00,77.99,79.1,77.86,78.745,3309.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,88.69775841451161,20.162381596752283,False,False,True,False,True,
2025-01-21 19:00:00+00:00,78.58,80.35,78.58,79.925,7963.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,88.9520284831565,20.162381596752283,False,False,True,False,True,
2025-01-21 20:00:00+00:00,80.08,82.635,80.08,82.37,26142.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,90.75959219069587,22.545659436994185,False,False,True,False,True,
2025-01-22 15:00:00+00:00,83.87,84.65,83.38,84.445,796.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,92.54223564694468,25.743826751973913,False,False,True,False,True,
2025-01-22 16:00:00+00:00,84.56,84.69,83.7,83.75,3976.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,90.39894472314282,25.743826751973913,False,False,True,False,True,
2025-01-22 17:00:00+00:00,83.75,84.225,82.325,82.325,4224.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,83.41647267035874,25.743826751973913,False,False,True,False,False,
2025-01-22 18:00:00+00:00,82.325,82.67,81.96,82.49,4179.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,79.01182031529689,25.743826751973913,False,False,True,False,False,
2025-01-22 19:00:00+00:00,82.45,82.58,81.74,81.86,3591.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,73.84033869003098,37.371587322664865,False,False,True,False,False,
2025-01-22 20:00:00+00:00,81.75,82.075,79.73,79.77,13417.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.83056523343514,28.427278970206174,False,False,True,False,False,
2025-01-23 15:00:00+00:00,78.86,81.7,78.7,80.98,2562.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.41513825638761,24.851423808040337,False,False,True,False,False,
2025-01-23 16:00:00+00:00,80.935,81.31,80.09,80.09,1266.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.17524999100368,20.39539890865298,False,False,True,False,False,
2025-01-23 17:00:00+00:00,80.09,80.09,79.25,79.55,1278.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,53.23532568014457,16.182333626411605,False,False,False,False,False,
2025-01-23 18:00:00+00:00,79.55,80.065,79.04,79.04,330.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.581769223620576,12.201442276004684,False,False,False,True,False,
2025-01-23 19:00:00+00:00,79.04,80.43,79.04,80.22,1353.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.03701661701112,11.987933154553843,False,False,False,False,False,
2025-01-23 20:00:00+00:00,80.22,80.505,79.41,79.98,2860.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.776098154277854,10.847065707093712,False,False,False,False,False,
2025-01-24 15:00:00+00:00,81.6,82.27,79.03,79.03,1689.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.485529391404135,7.779547768169536,False,False,False,True,False,
2025-01-24 16:00:00+00:00,79.03,79.785,78.99,79.4,712.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.976063981328394,6.412020691358457,False,False,False,True,False,
2025-01-24 17:00:00+00:00,79.4,79.4,78.27,78.27,564.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.259003059779204,3.0400681268523684,False,False,False,True,False,
2025-01-24 18:00:00+00:00,78.27,78.5,76.49,76.775,3602.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,40.01920713159015,-1.5461214626931223,False,False,False,True,False,
2025-01-24 19:00:00+00:00,76.57,76.795,75.84,76.795,2886.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.25694083444967,-4.591239929616336,False,False,False,True,False,
2025-01-24 20:00:00+00:00,76.795,77.6,76.28,77.6,2735.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.98902517284925,-4.591239929616336,False,False,False,True,False,
2025-01-27 15:00:00+00:00,67.76,70.32,67.3,68.995,8564.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.89838704019804,-11.261026238853574,False,False,False,True,False,
2025-01-27 16:00:00+00:00,68.92,69.275,67.57,68.885,23747.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,26.125493065778898,-15.791753670734181,False,False,False,True,False,
2025-01-27 17:00:00+00:00,68.735,69.09,65.04,65.635,21543.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.75767419004252,-19.89111420221173,False,False,False,True,False,
2025-01-27 18:00:00+00:00,65.565,65.92,62.81,64.21,21620.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.430328556175663,-23.047960396676082,False,False,False,True,False,
2025-01-27 19:00:00+00:00,64.21,66.73,64.21,66.11,11457.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.904196734423195,-23.047960396676082,False,False,False,True,False,
2025-01-27 20:00:00+00:00,66.11,66.25,64.02,64.135,100574.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.911605916717903,-23.047960396676082,False,False,False,True,False,
2025-01-28 15:00:00+00:00,65.05,66.39,62.92,63.445,3551.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.598344922924802,-23.047960396676082,False,False,False,True,False,
