date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_44,aVWAP_BoS_CHoCH_bull_108,aVWAP_BoS_CHoCH_bull_323,aVWAP_BoS_CHoCH_bull_692,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_183,aVWAP_BoS_CHoCH_bear_302,aVWAP_BoS_CHoCH_bear_441,aVWAP_BoS_CHoCH_bear_584,aVWAP_BoS_CHoCH_bear_616,aVWAP_BoS_CHoCH_bear_711,aVWAP_BoS_CHoCH_bear_747,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,11.6939618174,11.8381092666,11.4236853501,11.4417037813,1280215,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,11.3696300567,11.8381092666,11.2930517243,11.7795493654,2614765,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,11.3155747632,11.829100051,11.2750332931,11.5227867215,2560686,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,12.3966806323,12.4822681803,11.6489157395,11.7299986797,3625561,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,25.772097976273802,-26.375576855082347,False,False,False,True,True,
2022-01-07 00:00:00+00:00,12.5858741594,12.7480400398,12.0903673027,12.4056898479,2835344,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.93307071702452,-11.159801730298291,False,False,False,True,True,
2022-01-10 00:00:00+00:00,12.6399294529,12.7480400398,12.3336161233,12.4597451414,2119453,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,56.29788295866885,-1.7291979518977598,False,False,True,False,True,
2022-01-11 00:00:00+00:00,13.4147219924,13.423731208,12.8020953332,12.8020953332,2901620,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,66.95383476751078,6.224087576470453,False,False,True,False,True,
2022-01-12 00:00:00+00:00,13.4417496391,13.784099831,13.3606666989,13.5768878728,2125506,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,74.11423735273759,11.208986895683836,False,False,True,False,True,
2022-01-13 00:00:00+00:00,13.6129247351,13.8381551245,13.3696759145,13.549860226,2580854,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,79.23993671532574,14.755257667131815,False,False,True,False,True,
2022-01-14 00:00:00+00:00,14.2705974721,14.3471758045,13.6669800285,13.7480629687,3282909,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,83.6326457135049,18.08743436739853,False,False,True,False,True,
2022-01-18 00:00:00+00:00,14.0723947294,14.6579937419,13.7751807076,14.4868186459,2872776,,,,,,,,,,,,,14.168523059633333,#000000,,14.168523059633333,,0,,,0.0,0.0,0.0,0.0,83.95730152042509,18.08743436739853,False,False,True,False,True,
2022-01-19 00:00:00+00:00,13.9732933581,14.378708059,13.8381551245,14.2796066877,2065981,,,,,,,,,,,,,14.124541917831749,#000000,,14.124541917831749,,0,,,0.0,0.0,0.0,0.0,82.9209251085133,18.08743436739853,False,False,True,False,True,
