date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_269,aVWAP_BoS_CHoCH_bull_296,aVWAP_BoS_CHoCH_bull_433,aVWAP_BoS_CHoCH_bull_552,aVWAP_BoS_CHoCH_bull_589,aVWAP_BoS_CHoCH_bear_203,aVWAP_BoS_CHoCH_bear_257,aVWAP_BoS_CHoCH_bear_318,aVWAP_BoS_CHoCH_bear_415,aVWAP_BoS_CHoCH_bear_443,aVWAP_BoS_CHoCH_bear_581,aVWAP_BoS_CHoCH_bear_670,aVWAP_BoS_CHoCH_bear_803,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-04-08 14:00:00+00:00,20.56,20.73,20.41,20.48,682.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-08 15:00:00+00:00,20.48,20.58,20.31,20.4,1645.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-04-08 16:00:00+00:00,20.4,20.47,19.81,19.81,953.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-04-08 17:00:00+00:00,19.81,20.04,19.39,20.04,755.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,9.376415521666917,-41.561226030499775,False,False,False,True,True,
2025-04-08 18:00:00+00:00,20.07,20.07,19.755,19.8,1526.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,13.299751853642503,-38.592808263021766,False,False,False,True,True,
2025-04-08 19:00:00+00:00,19.81,19.895,19.54,19.645,5159.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.83823377294414,-37.74362001226217,False,False,False,True,True,
2025-04-09 14:00:00+00:00,20.03,20.16,19.795,19.815,2024.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,20.204275551852398,-33.25205620770339,False,False,False,True,True,
2025-04-09 15:00:00+00:00,19.815,20.14,19.68,19.8,968.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.621775020544074,-30.597719319082316,False,False,False,True,True,
2025-04-09 16:00:00+00:00,19.82,20.1,19.04,19.72,2819.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.036165685380215,-29.64441199838992,False,False,False,True,True,
2025-04-09 17:00:00+00:00,19.72,21.28,19.67,21.28,1218.0,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,41.63684760054955,-14.811668507638707,False,False,False,True,True,
2025-04-09 18:00:00+00:00,21.28,21.4,21.06,21.17,609.0,,,,,,,,,,,,,,21.209999999999997,"rgba(239, 83, 80, 1.0)",,21.209999999999997,,0,,,0.0,0.0,0.0,0.0,51.47863841534599,-6.82759672162198,False,False,True,False,True,
2025-04-09 19:00:00+00:00,21.17,21.34,20.93,21.04,2477.0,,,,,,,,,,,,,,21.12438323612011,"rgba(239, 83, 80, 1.0)",,21.12438323612011,,0,,,0.0,0.0,0.0,0.0,56.5856861263242,-3.087944554681897,False,False,True,False,True,
2025-04-10 14:00:00+00:00,21.04,21.04,20.12,20.16,1089.0,,,,,,,,,,,,,,20.94586986027944,"rgba(239, 83, 80, 1.0)",,20.94586986027944,,0,,,0.0,0.0,0.0,0.0,52.90372512028593,-3.087944554681897,False,False,True,False,False,
2025-04-10 15:00:00+00:00,20.04,20.09,19.62,19.705,150.0,,,,,,,,,,,,,,20.906302119460502,"rgba(239, 83, 80, 1.0)",,20.906302119460502,,0,,,0.0,0.0,0.0,0.0,48.07785193566143,-3.087944554681897,False,False,False,False,False,
2025-04-10 16:00:00+00:00,19.705,19.705,19.455,19.54,343.0,,,,,,,,,,,,,,20.807867037989148,"rgba(239, 83, 80, 1.0)",,20.807867037989148,,0,,,0.0,0.0,0.0,0.0,44.0932347631783,5.575666601520112,False,False,False,True,False,
2025-04-10 17:00:00+00:00,19.54,19.64,19.12,19.36,1906.0,,,,,,,,,,,,,,20.39195264171991,"rgba(239, 83, 80, 1.0)",,20.39195264171991,,0,,,0.0,0.0,0.0,0.0,40.61211199054078,2.202843396860189,False,False,False,True,False,
2025-04-10 18:00:00+00:00,19.36,19.65,19.36,19.51,50.0,,,,,,,,,,,,,,20.385270229468603,"rgba(239, 83, 80, 1.0)",,20.385270229468603,,0,,,0.0,0.0,0.0,0.0,39.62578212872384,0.9208289884778296,False,False,False,True,False,
2025-04-10 19:00:00+00:00,19.51,19.7,19.32,19.6,2044.0,,,,,,,,,,,,,,20.185947161975086,"rgba(239, 83, 80, 1.0)",,20.185947161975086,,0,,,0.0,0.0,0.0,0.0,39.781494182320884,0.45107226324255123,False,False,False,True,False,
2025-04-11 14:00:00+00:00,19.6,19.88,19.12,19.32,530.0,,,,,,,,,,,,,,20.142964774951082,"rgba(239, 83, 80, 1.0)",,20.142964774951082,,0,,,0.0,0.0,0.0,0.0,38.275374110685995,-1.7315189429183988,False,False,False,True,False,
2025-04-11 15:00:00+00:00,19.32,19.46,19.275,19.46,464.0,,,,,,,,,,,,,,20.10720520251156,"rgba(239, 83, 80, 1.0)",,20.10720520251156,,0,,,0.0,0.0,0.0,0.0,38.640720729116,-2.162303466597905,False,False,False,True,False,
2025-04-11 16:00:00+00:00,19.46,19.98,19.46,19.98,756.0,,,,,,,,,,,,,,20.085396109298014,"rgba(239, 83, 80, 1.0)",,20.085396109298014,,0,,,0.0,0.0,0.0,0.0,43.120139505657285,-2.162303466597905,False,False,False,True,True,
2025-04-11 17:00:00+00:00,19.88,20.11,19.87,20.11,362.0,,,,,,,,,,,,,,20.083535868893016,"rgba(239, 83, 80, 1.0)",,20.083535868893016,,0,,,0.0,0.0,0.0,0.0,46.9956343353776,-2.162303466597905,False,False,False,False,True,
2025-04-11 18:00:00+00:00,20.11,20.15,20.08,20.15,595.0,,,,,,,,,,,,,,20.085791941391946,"rgba(239, 83, 80, 1.0)",,20.085791941391946,,0,,,0.0,0.0,0.0,0.0,49.86447299060658,-8.458415084214508,False,False,False,False,True,
2025-04-11 19:00:00+00:00,20.07,20.28,20.07,20.22,1616.0,,,,,,,,,,,,,,20.098754778949534,"rgba(239, 83, 80, 1.0)",,20.098754778949534,,0,,,0.0,0.0,0.0,0.0,52.308091220959085,-5.794006070053044,False,False,True,False,True,
2025-04-14 14:00:00+00:00,20.21,20.25,19.605,20.15,2953.0,,,,,,,,,,,,,,20.080773018063226,"rgba(239, 83, 80, 1.0)",,20.080773018063226,,0,,,0.0,0.0,0.0,0.0,53.19738362708802,-4.528252911258782,False,False,True,False,True,
