date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_33,aVWAP_BoS_CHoCH_bull_56,aVWAP_BoS_CHoCH_bull_133,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bear_27,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,11.13,11.35,10.935,11.02,1190581,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,11.09,12.04,11.08,11.14,2771968,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,11.58,11.865,10.76,11.0,2297200,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,10.67,11.39,10.52,11.39,1952831,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,12.48,12.49,10.15,10.43,3783663,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,12.16,13.4,11.96,12.43,5370488,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,11.99,12.385,11.695,12.19,5528732,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,12.36,12.64,11.87,11.96,3169653,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,12.08,12.4,11.17,12.24,2574416,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,11.51,12.11,11.39,11.87,2401895,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,11.65,11.9095,10.782,11.46,3271491,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,12.19,12.63,11.29,11.75,3703542,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,12.27,12.63,11.845,12.3,2686670,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,11.91,12.7,11.53,12.24,3139761,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,11.29,12.02,11.01,12.02,3219112,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,11.12,11.3959,10.99,11.17,1472461,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,10.97,11.53,10.87,11.08,2485494,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,11.23,11.625,10.445,10.82,3926026,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,10.54,11.21,10.42,11.13,3192272,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,10.59,10.665,9.91,10.3,3013815,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,10.27,11.42,10.05,10.5,2437280,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,10.93,10.95,10.18,10.34,1736013,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,11.14,11.3,10.77,10.88,1484024,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,10.85,11.445,10.73,11.34,1469084,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,9.5,10.75,9.2909,10.5,3239179,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,9.89,10.23,9.44,9.75,1359868,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,9.63,10.435,9.3,9.97,1750098,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,9.78,10.045,9.12,9.56,1825346,,,,,,9.648333333333333,0,,,0.0,-1.0,9.12,38.0
2022-07-15 00:00:00+00:00,9.75,9.82,9.32,9.66,1032326,,,,,,9.64171046805465,0,,,0.0,0.0,0.0,0.0
