date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_33,aVWAP_BoS_CHoCH_bull_71,aVWAP_BoS_CHoCH_bull_106,aVWAP_BoS_CHoCH_bull_142,aVWAP_BoS_CHoCH_bear_41,aVWAP_BoS_CHoCH_bear_128,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,63.5610619355,63.9920967843,62.301113916,62.4005834964,4844841,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,66.237622564,66.4132304511,63.7682902282,63.7682902282,12068503,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,68.2696566863,68.8884654314,65.3930322498,66.1707243213,9525157,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,66.6390120203,69.4738250551,66.3379699281,69.0975224399,8613915,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,92.0478741727728,42.48275605394929,False,False,True,False,False,
2022-01-28 00:00:00+00:00,65.6020892582,67.274545326,63.8125612657,65.2341489233,12263033,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,83.08105055806706,34.33246701655514,False,False,True,False,False,
2022-02-04 00:00:00+00:00,69.2313189253,70.0508223985,65.2341489233,65.5435532959,9972099,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,80.88087058620088,32.85821529049069,False,False,True,False,False,
2022-02-11 00:00:00+00:00,70.728167106,71.9281543346,69.4320136534,69.6494329422,10694337,,,,,,,,"rgba(38, 166, 154, 0.5)",,70.696111698,,0,,,0.0,0.0,0.0,0.0,80.30725288459954,32.840860109133104,False,False,True,False,False,
2022-02-18 00:00:00+00:00,69.5908969799,71.4055118134,69.3442097099,70.3518644907,10578675,,,,,,,,"rgba(38, 166, 154, 0.5)",,70.40640933072855,,0,,,0.0,0.0,0.0,0.0,77.56440711718025,30.634314598797843,False,False,True,False,False,
2022-02-25 00:00:00+00:00,68.9302768331,70.0508223985,65.3428585677,69.1644206826,10870189,,,,,,,,"rgba(38, 166, 154, 0.5)",,69.62912841417501,,0,,,0.0,0.0,0.0,0.0,74.38229616033172,27.988862914831643,False,False,True,False,False,
2022-03-04 00:00:00+00:00,64.7658612244,68.3281926487,63.4947946129,67.9017163514,14636292,,,,,,,,"rgba(38, 166, 154, 0.5)",,68.34647966079046,,0,,,0.0,0.0,0.0,0.0,66.60150817748547,20.988113925058784,False,False,True,False,False,
2022-03-11 00:00:00+00:00,64.3561094878,65.3763076891,62.0564823946,63.8460103871,11628713,,,,,,,,"rgba(38, 166, 154, 0.5)",,65.69837300198324,,0,,,0.0,0.0,0.0,0.0,60.64389705991406,15.884986304745539,False,False,True,False,False,
2022-03-18 00:00:00+00:00,67.6675725019,67.9853391548,63.8460103871,64.8996577098,10681413,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.23880719674958,,0,,,0.0,0.0,0.0,0.0,59.557969037700715,15.430766879384763,False,False,True,False,False,
