date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_86,aVWAP_BoS_CHoCH_bull_114,aVWAP_BoS_CHoCH_bull_129,aVWAP_BoS_CHoCH_bull_158,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,29.3565841973,31.2720336916,29.2763030077,29.6051235012,1739758500,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,27.1965879985,30.6541789563,27.0069395337,29.7598367224,2281746100,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,26.8921523051,28.5420939486,25.5963941417,26.531820222,2315559950,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,23.3307537666,26.5887147614,23.2199591371,26.2114141315,2060418030,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,22.7977417656,24.0124900899,20.8493533275,22.2886853601,3453512690,,,,,,"rgba(239, 83, 80, 0.5)",,22.553195060999997,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,24.2740053414,25.7692337636,23.0093495263,23.1391090022,2392030540,,,,,,"rgba(239, 83, 80, 0.5)",,23.2888112642671,,0,,,0.0,0.0,0.0,0.0,6.057834351059507,-44.27345346501406,False,False,False,True,True,
2022-02-11 00:00:00+00:00,23.90468991,26.8751737767,23.7290155426,24.3269072815,2430179500,,,,,,"rgba(239, 83, 80, 0.5)",,23.743231826584466,,0,,,0.0,0.0,0.0,0.0,10.059101534866338,-40.73947144237684,False,False,False,True,True,
2022-02-18 00:00:00+00:00,23.5982579169,26.5328183718,23.0572607174,23.8897176627,3446703550,,,,,,"rgba(239, 83, 80, 0.5)",,23.935195974073686,,0,,,0.0,0.0,0.0,0.0,12.655627599205978,-38.63023039593183,False,False,False,True,True,
2022-02-25 00:00:00+00:00,24.1123050714,24.1721940603,20.8513496271,22.9923809794,2460372570,,,,,,"rgba(239, 83, 80, 0.5)",,23.78081758289232,,0,,,0.0,0.0,0.0,0.0,16.2610555437467,-35.57496035275973,False,False,False,True,True,
2022-03-04 00:00:00+00:00,22.8973450832,24.6193651772,22.4441102268,23.947610352,2076122180,,,,,,"rgba(239, 83, 80, 0.5)",,23.72201012620719,,0,,,0.0,0.0,0.0,0.0,17.67359785121612,-34.632193347582486,False,False,False,True,True,
2022-03-11 00:00:00+00:00,22.0627540259,23.1808664472,20.6151977663,22.7785456385,2296304250,,,,,,"rgba(239, 83, 80, 0.5)",,22.728008984812327,,0,,,0.0,0.0,0.0,0.0,18.040638556371853,-34.60886890932617,False,False,False,True,True,
2022-03-18 00:00:00+00:00,26.4084177488,26.5242122664,21.1233499123,21.8321433391,2748600340,,,,,,"rgba(239, 83, 80, 0.5)",,23.54861447240916,,0,,,0.0,0.0,0.0,0.0,26.904844366236752,-26.451183567381594,False,False,False,True,True,
2022-03-25 00:00:00+00:00,27.6453296148,28.3102071795,25.5319074589,26.4623267405,3088000380,,,,,,"rgba(239, 83, 80, 0.5)",,24.476990415818506,,0,,,0.0,0.0,0.0,0.0,34.71737406288648,-19.55439338530611,False,False,False,True,True,
2022-04-01 00:00:00+00:00,26.6669812462,28.8972162007,26.2227312217,27.7087225958,2418640780,,,,,27.262309556199998,"rgba(239, 83, 80, 0.5)",,25.68451756940051,,0,,,0.0,0.0,0.0,0.0,39.06717361894805,-16.07684019193455,False,False,False,True,True,
2022-04-08 00:00:00+00:00,23.0800366663,27.5115554501,23.0231427137,26.6829542808,2615244250,,,,,25.847081700799247,"rgba(239, 83, 80, 0.5)",,25.15984265707956,,0,,,0.0,0.0,0.0,0.0,38.78194843195711,-16.07684019193455,False,False,False,True,True,
2022-04-15 00:00:00+00:00,21.2221730807,22.738613052,21.1273331878,22.1765618974,2323505200,,,,,24.536159321805382,"rgba(239, 83, 80, 0.5)",,24.48005209146841,,0,,,0.0,0.0,0.0,0.0,37.31049216926552,-16.07684019193455,False,False,False,True,True,
2022-04-22 00:00:00+00:00,19.4821106252,22.6321627596,19.4671359052,21.1642708303,2786375320,,,,,23.434927004479047,"rgba(239, 83, 80, 0.5)",,23.801954004962102,,0,,,0.0,0.0,0.0,0.0,35.25325735277286,-16.07684019193455,False,False,False,True,False,
2022-04-29 00:00:00+00:00,18.5157420325,20.0945567039,18.2591751645,19.169638136,2856747570,,,,,22.450830438657132,"rgba(239, 83, 80, 0.5)",,23.11766236730612,,0,,,0.0,0.0,0.0,0.0,33.27921771311489,-9.876793116535048,False,False,False,True,False,
2022-05-06 00:00:00+00:00,18.6435263093,20.3656191009,17.9596807659,18.5092529872,2953732680,,,,,21.81002774478917,"rgba(239, 83, 80, 0.5)",,22.614061282577808,,0,,,0.0,0.0,0.0,0.0,32.03791378924236,-10.94080071947829,False,False,False,True,False,
