date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_144,aVWAP_BoS_CHoCH_bull_427,aVWAP_BoS_CHoCH_bull_502,aVWAP_BoS_CHoCH_bull_568,aVWAP_BoS_CHoCH_bull_592,aVWAP_BoS_CHoCH_bull_716,aVWAP_BoS_CHoCH_bear_88,aVWAP_BoS_CHoCH_bear_126,aVWAP_BoS_CHoCH_bear_615,aVWAP_BoS_CHoCH_bear_746,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,7.07,7.25,6.94,6.94,317781,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,7.32,7.34,7.05,7.16,697774,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,7.46,7.6,7.3799,7.38,455559,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,7.59,7.68,7.395,7.56,422295,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,7.64,7.68,7.51,7.59,320319,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,7.59,7.66,7.45,7.66,443807,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,7.66,7.715,7.47,7.63,826071,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,7.83,7.92,7.68,7.71,659496,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,8.06,8.12,7.855,7.88,836241,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,8.2,8.215,7.87,7.96,473448,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,8.14,8.26,8.01,8.23,525379,,,,,,,,,,,8.136666666666667,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,8.05,8.225,7.9793,8.2,630892,,,,,,,,,,,8.108348655750541,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,7.74,8.12,7.72,7.99,972015,,,,,,,,,,,7.994924699280705,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,7.52,7.8,7.49,7.68,568648,,,,,,,,,,,7.9123577372922975,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,7.7,7.74,7.19,7.33,586219,,,,,,,,,,,7.84646707759279,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,7.88,7.9,7.48,7.7,549561,,,,,,,,,,,7.833112918208872,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,7.7,8.15,7.54,7.94,396778,,,,,,,,,,,7.829693814733937,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,7.41,7.975,7.375,7.79,398934,,,,,,,,,,,7.808746781706496,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,7.37,7.49,7.14,7.37,481992,,,,,,,,,,,7.5486206117125185,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,7.41,7.59,7.21,7.29,956432,,,,,,,,,,,7.543470608507144,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,7.6,7.649,7.34,7.34,450172,,,,,,,,,,,7.555195760804451,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,7.67,7.73,7.521,7.55,642169,,,,,,,,,,,7.581267329983462,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,7.65,7.735,7.54,7.65,1531736,,,,,,,,,,,7.608885354836658,#000000,0,,,0.0,0.0,0.0,0.0
