date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_33,aVWAP_BoS_CHoCH_bull_70,aVWAP_BoS_CHoCH_bull_83,aVWAP_BoS_CHoCH_bull_133,aVWAP_BoS_CHoCH_bear_74,aVWAP_BoS_CHoCH_bear_123,aVWAP_BoS_CHoCH_bear_136,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,94.9262760744,96.163485172,91.4618134439,92.0458228588,3063876,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,95.9557163988,96.6387104603,91.6399858078,95.5696762772,3969834,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,91.2539456861,97.9948001185,90.125520715,97.7671354313,4787689,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,86.126540993,91.1252656455,85.6811100834,90.6699362712,4836042,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,88.7397356628,92.1646044347,82.4641090694,82.7511645445,4362262,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,92.184401364,93.2831309411,87.3044582874,88.0072492781,3643027,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,97.2425168044,101.6176381835,92.530847627,92.9267862134,6283638,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,99.9744930502,107.0024029576,96.8168828241,97.4404860976,9596530,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,97.9651047245,100.7861671521,89.9176529572,99.2914989887,4117467,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,89.6701913407,96.965359794,87.1658797821,95.5300824185,4968877,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,89.5316128355,91.6201888784,80.939745512,89.8087698459,5211369,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,93.2930294057,94.3125712655,87.1064889942,89.6800898054,4063877,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,94.2135866189,94.9609207007,90.4719669781,93.342521729,2398452,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,93.7978511033,97.8958154719,90.8976009584,94.530337488,5544903,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,86.7501442665,96.3813503791,85.2752730324,93.3524201937,5062727,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,96.0151071868,96.3417565205,85.2554761031,85.7701962653,3457875,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,93.8473434266,101.4889581429,93.3623186583,95.9260210049,4994822,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,93.9958203965,98.3115509875,92.6595276676,93.5503894868,4033340,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,84.6318728296,95.4113008426,81.9097950485,94.9757683976,8097883,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,82.7511645445,86.4135964681,78.4255354887,83.4143616766,7210346,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,79.8311174702,83.2955801007,77.2377197297,82.8600476557,4765150,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,87.4628337219,88.8923699879,78.6927940345,80.0884775514,3743958,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,91.2242502921,91.6597827371,85.6316177601,87.5618183685,2990381,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,83.8201987276,94.6194236699,83.8103002629,92.2041982933,3388528,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,75.1392452222,82.4443121401,74.0009217864,81.0981209465,4463187,,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,75.5351838085,76.7625934261,69.4080341849,76.1191932233,3549587,,,,,,,,73.90193713983332,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,74.4067588374,79.8014220763,71.2491486114,75.1986360101,3524533,,,,,,,,74.52497573513021,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,73.6148816648,75.3966053033,70.9373469746,72.3280812592,1920947,,,,,,,,74.26685155163104,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,74.5552358073,75.2679252627,71.2689455407,73.347623119,2558259,,,,,,,,74.14075070456502,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,78.7620832871,80.924897815,74.8521897471,75.723254637,3044138,,,,,,,,74.98303337242346,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,81.9097950485,83.3351739593,77.9504091851,78.5146216707,2771300,,,,,,,,75.95347107754729,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,83.9092849095,85.8592824472,80.6229946429,81.5930441794,3025232,,,,,,,,77.06755635778633,0,,,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,91.5706965551,91.748868919,83.9389803035,84.6318728296,4329472,,,,,,,,79.17220862078956,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,90.7293270592,95.8270363583,90.3729823315,90.8877024937,3352105,,,,,,,,86.52528068869978,0,,,1.0,0.0,95.827034,48.0
2022-08-26 00:00:00+00:00,90.1354191797,94.6095252053,88.2448124299,88.6605479456,2561047,,,,,,,,86.6695647692802,0,,,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,87.2351690348,90.7738701501,85.8147393563,88.9278064913,3874488,,,,,,,,86.27355281081728,0,,,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,92.0062290001,92.7068423286,85.0476083452,87.779584591,3275371,,,,,,,,86.56367699055565,0,,,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,88.1458277833,95.7280517117,86.7550934988,92.7090199909,5104838,,,,,,,,87.00184021176167,0,,,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,77.9999015084,90.1750130383,76.911070396,86.8095350544,6097693,81.69532831423334,,,,,,,85.80382273109373,0,,,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,80.1379698747,83.4341586059,77.3268059117,78.3265508422,4947239,81.0701746305375,,,,,,,84.99844663454653,0,,,0.0,0.0,0.0,0.0
2022-10-07 00:00:00+00:00,81.9394904425,86.0473532757,79.8885285653,80.8704562594,2751508,81.3802876661966,,,,,,,84.80618096777539,0,,,0.0,0.0,0.0,0.0
2022-10-14 00:00:00+00:00,82.3354290288,84.6417712942,78.7125909638,81.9889827658,3107933,81.47521311027276,,,,,,,84.57286603301199,0,,,0.0,0.0,0.0,0.0
2022-10-21 00:00:00+00:00,87.690498409,88.0765385307,82.9986261609,83.1669000601,2758806,82.14586329042616,,,,,,,84.65102347695625,0,,,0.0,0.0,0.0,0.0
2022-10-28 00:00:00+00:00,91.7983612423,92.1646044347,86.1166425284,86.1166425284,3673623,83.38641976311182,,,,,,,85.01571502091346,0,,,0.0,0.0,0.0,0.0
2022-11-04 00:00:00+00:00,91.0559763929,97.2227198751,87.6608030151,91.7290719897,5618957,85.05399891348213,,,,,,,85.67572114073113,0,,,0.0,0.0,0.0,0.0
2022-11-11 00:00:00+00:00,95.1341438322,96.9455628647,86.7006519432,91.0361794636,3751405,85.95698193092515,,,,,,,86.10667268062522,0,,,0.0,0.0,0.0,0.0
2022-11-18 00:00:00+00:00,94.8272914278,95.1044484382,90.3828807961,94.4808451647,3723411,86.72160547299906,,,,,,,86.51433060652688,0,,,0.0,0.0,0.0,0.0
2022-11-25 00:00:00+00:00,95.2232300141,96.4704365611,94.0354142551,94.5204390234,1616305,87.08361192739874,,,,,,,86.72101791812659,0,,,0.0,0.0,0.0,0.0
2022-12-02 00:00:00+00:00,98.6184033919,101.1623088092,93.1247555065,94.3521651242,3980168,88.08289500053829,,,,,,,87.32452444849582,0,,,0.0,0.0,0.0,0.0
2022-12-09 00:00:00+00:00,97.6582523201,98.964849655,94.0453127198,98.0046985831,3298494,88.72377955870435,,,,,,,87.74168402746821,0,,,0.0,0.0,0.0,0.0
2022-12-16 00:00:00+00:00,94.936174539,102.4491092148,94.1739927603,97.3019075924,4822898,89.5376528956945,,,,,,,88.30676154245673,0,,,0.0,0.0,0.0,0.0
2022-12-23 00:00:00+00:00,90.1651145736,95.0450576503,88.5120709757,95.0450576503,3555744,89.65041448704261,,,,,,,88.42447801578777,0,,,0.0,0.0,0.0,0.0
2022-12-30 00:00:00+00:00,89.5316128355,90.7194285945,87.1163874589,89.9671452805,2138490,89.6301971431969,,,,,,,88.43720903978011,0,,,0.0,0.0,0.0,0.0
2023-01-06 00:00:00+00:00,94.2531804776,94.3521651242,87.8983661669,90.4422715841,3026126,89.7606468969958,,,,,,,88.55962670759948,0,,,0.0,0.0,0.0,0.0
2023-01-13 00:00:00+00:00,103.8744881256,103.9338789135,94.5996267406,94.6194236699,5157321,90.65008434623901,,,,,,,89.22958947776877,0,,,0.0,0.0,0.0,0.0
2023-01-20 00:00:00+00:00,107.9922494235,108.1407263934,102.3006322449,103.1716971348,2925536,91.32713370102351,,,,,,,89.7404395639244,0,,,0.0,0.0,0.0,0.0
