date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_17,aVWAP_BoS_CHoCH_bear_51,aVWAP_BoS_CHoCH_bear_70,aVWAP_BoS_CHoCH_bear_100,aVWAP_BoS_CHoCH_bear_121,aVWAP_BoS_CHoCH_bear_151,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,20.97,22.28,19.6,19.6,3637922,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,18.29,20.97,17.9,20.95,7023786,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,19.95,20.74,17.55,18.09,6028799,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,18.0,20.06,17.915,20.06,2445591,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,17.23,18.21,16.53,17.65,3705137,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,18.41,18.54,17.3,17.3,2193749,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,18.61,18.98,18.36,18.43,1678744,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,18.78,18.98,18.0,18.6,2453807,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,18.22,19.0,17.31,18.55,2291310,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,17.14,18.295,17.06,18.22,2816865,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,16.3,17.17,15.8,17.13,3206205,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,17.49,17.755,15.11,16.21,2787501,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,17.25,17.6,16.87,17.43,996362,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,16.65,17.79,16.58,17.16,2214856,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,15.81,17.08,15.38,16.69,2374817,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,14.98,15.87,14.8,15.53,1161800,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,15.09,16.5,14.675,14.95,2599097,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,18.29,18.65,14.66,14.96,6572149,,,,,,,,0,,,-1.0,0.0,14.66,26.0
2022-05-06 00:00:00+00:00,17.6,18.61,17.25,18.17,2261974,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,16.66,17.45,15.72,17.3,2232450,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,19.64,20.64,16.47,16.47,4855508,18.916666666666664,,,,,,18.916666666666664,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,19.66,19.86,18.51,19.59,2052639,19.043443447762957,,,,,,19.043443447762957,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,19.94,20.059,19.19,19.66,1189572,19.144251085933377,,,,,,19.144251085933377,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,18.59,19.99,18.53,19.96,1146889,19.130904128763493,,,,,,19.130904128763493,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,16.8,18.31,16.1,18.17,2566588,18.683067025219124,,,,,,18.683067025219124,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,15.06,16.92,14.81,16.91,2264087,18.186602483185123,,,,,,18.186602483185123,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,13.99,15.49,13.58,15.14,2283437,17.651534421152757,,,,,,17.651534421152757,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,15.12,15.95,13.03,13.79,3377879,17.146385274686892,,,,,,17.146385274686892,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,15.29,15.72,15.0,15.705,3381736,16.88166073606368,,,,,,16.88166073606368,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,16.12,16.9799,15.26,15.34,2759652,16.80043298979425,,,,,,16.80043298979425,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,15.26,16.29,15.05,16.29,2065946,16.7067539981195,,,,,,16.7067539981195,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,14.48,15.12,14.3009,15.12,2053342,16.5648469171572,,,,,,16.5648469171572,0,,,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,13.42,14.7623,12.05,14.68,5749499,16.057545719960636,,,,,,16.057545719960636,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,12.49,13.58,12.41,13.3,1417718,15.934297018224639,,,,,,15.934297018224639,0,,,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,12.17,12.65,11.89,12.31,1936190,15.751197528799288,,,,,,15.751197528799288,0,,,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,11.77,12.35,11.14,12.05,2587710,15.503039404656501,,,,,,15.503039404656501,0,,,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,11.8,11.86,11.133,11.85,1142460,15.398868417391435,,,,,,15.398868417391435,0,,,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,11.42,12.15,11.315,12.07,1921043,15.237012477447793,,,,,,15.237012477447793,0,,,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,10.49,11.59,10.17,11.37,2170846,15.029424155004788,,,,,,15.029424155004788,0,,,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,10.24,10.76,10.11,10.4,1868405,14.85099646674488,,,,,,14.85099646674488,0,,,0.0,0.0,0.0,0.0
2022-10-07 00:00:00+00:00,10.73,11.44,10.23,10.36,2442512,14.657869372794611,,,,,,14.657869372794611,0,,,0.0,0.0,0.0,0.0
2022-10-14 00:00:00+00:00,10.12,10.77,9.795,10.73,2221838,14.473758996289178,,,,,,14.473758996289178,0,,,0.0,0.0,0.0,0.0
2022-10-21 00:00:00+00:00,9.69,10.44,9.59,10.33,2020487,14.307421237482778,,,,,,14.307421237482778,0,,,0.0,0.0,0.0,0.0
2022-10-28 00:00:00+00:00,10.01,10.1,9.48,9.76,1551398,14.186522311994308,,,,,,14.186522311994308,0,,,0.0,0.0,0.0,0.0
2022-11-04 00:00:00+00:00,9.54,10.725,9.0,9.9,3526732,13.928426027990868,,,,,,13.928426027990868,0,,,0.0,0.0,0.0,0.0
2022-11-11 00:00:00+00:00,9.93,10.0,8.9,9.54,3693613,13.680158960662672,,,,,,13.680158960662672,0,,,0.0,0.0,0.0,0.0
2022-11-18 00:00:00+00:00,9.7,10.055,9.3152,9.83,1803642,13.571202882034179,,,,,,13.571202882034179,0,,,0.0,0.0,0.0,0.0
2022-11-25 00:00:00+00:00,9.77,9.8425,9.23,9.59,1553659,13.480264601226574,,,,,,13.480264601226574,0,,,0.0,0.0,0.0,0.0
2022-12-02 00:00:00+00:00,9.74,10.25,9.56,9.75,1535528,13.399640820543988,,,,,,13.399640820543988,0,,,0.0,0.0,0.0,0.0
