date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bull_331,aVWAP_BoS_CHoCH_bull_418,aVWAP_BoS_CHoCH_bull_464,aVWAP_BoS_CHoCH_bull_565,aVWAP_BoS_CHoCH_bull_600,aVWAP_BoS_CHoCH_bull_732,aVWAP_BoS_CHoCH_bear_77,aVWAP_BoS_CHoCH_bear_745,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,10.5344432127,10.5344432127,10.1750592225,10.2948538859,15009,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,10.4520843816,10.6242892103,10.4520843816,10.5194688798,59677,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,10.4221357158,10.6519917262,10.3472640511,10.571879045,31760,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,10.3921870499,10.5326462928,10.3397768847,10.4670587145,8028,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,10.4970073804,10.5419303792,10.4146485493,10.4146485493,9020,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,15.978117337347607,-35.353392440764694,False,False,False,True,True,
2022-01-10 00:00:00+00:00,10.3846998835,10.4820330475,10.2948538859,10.4820330475,26139,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.862125540798203,-31.76405810634318,False,False,False,True,True,
2022-01-11 00:00:00+00:00,10.4970073804,10.5344432127,10.377212717,10.377212717,11511,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.690475373149077,-23.580866956648926,False,False,False,True,True,
2022-01-12 00:00:00+00:00,10.6168020438,10.669212209,10.5119817133,10.5269560462,28820,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.381969235013464,-14.804153825957059,False,False,False,True,True,
2022-01-13 00:00:00+00:00,10.5793662115,10.669212209,10.5419303792,10.5943405444,20901,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.85339949331589,-10.946548178578233,False,False,False,False,True,
2022-01-14 00:00:00+00:00,10.6542378761,10.7066480413,10.4595715481,10.5119817133,29079,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.58767358667647,-6.594176581919811,False,False,True,False,True,
2022-01-18 00:00:00+00:00,10.4895202139,10.6430071264,10.4445972152,10.6018277109,29937,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.77061359688999,-6.594176581919811,False,False,False,False,True,
2022-01-19 00:00:00+00:00,10.7515710401,10.9686988675,10.6542378761,10.684186542,97669,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,55.12962696047356,-5.587130901252806,False,False,True,False,True,
2022-01-20 00:00:00+00:00,10.6018277109,10.9237758688,10.6018277109,10.7515710401,28653,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.507728086064574,-5.587130901252806,False,False,True,False,True,
2022-01-21 00:00:00+00:00,10.5344432127,10.6621949544,10.3389431959,10.6547509153,32822,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.74676687201449,-5.587130901252806,False,False,False,False,True,
2022-01-24 00:00:00+00:00,10.4216547415,10.4818085928,10.0306547079,10.4818085928,40983,,,,,,,,,,10.311372680733333,#000000,,10.311372680733333,,0,,,0.0,0.0,0.0,0.0,49.56254141510192,-5.587130901252806,False,False,False,False,True,
2022-01-25 00:00:00+00:00,10.5269239813,10.5795586012,10.1359239477,10.3389431959,24330,,,,,,,,,,10.34965326251154,#000000,,10.34965326251154,,0,,,0.0,0.0,0.0,0.0,49.55533088096274,-5.587130901252806,False,False,False,False,True,
2022-01-26 00:00:00+00:00,10.6246739897,10.6982872652,10.5269239813,10.6547509153,32225,,,,,,,,,,10.437857595124614,#000000,,10.437857595124614,,0,,,0.0,0.0,0.0,0.0,51.27340731964777,-5.587130901252806,False,False,False,False,True,
2022-01-27 00:00:00+00:00,10.6697893782,10.7525009237,10.6171547583,10.7224239981,43867,,,,,,,,,,10.512918210802512,#000000,,10.512918210802512,,0,,,0.0,0.0,0.0,0.0,53.16507906291952,-5.587130901252806,False,False,True,False,True,
2022-01-28 00:00:00+00:00,10.6547509153,10.6923470724,10.5344432127,10.6923470724,27867,,,,,,,,,,10.531729026708758,#000000,,10.531729026708758,,0,,,0.0,0.0,0.0,0.0,54.08824439462924,-5.251639733657356,False,False,True,False,True,
2022-01-31 00:00:00+00:00,10.7449816923,10.7976163122,10.5720393698,10.6622701468,14346,,,,,,,,,,10.54525717376808,#000000,,10.54525717376808,,0,,,0.0,0.0,0.0,0.0,56.248104180590616,-2.689061490307367,False,False,True,False,True,
2022-02-01 00:00:00+00:00,11.083347106,11.1359817259,10.6773086096,10.7299432295,30062,,,,,,,,,,10.60438632529205,#000000,,10.60438632529205,,0,,,0.0,0.0,0.0,0.0,61.66428283205323,2.803689137578175,False,False,True,False,True,
2022-02-02 00:00:00+00:00,10.9480009405,11.1284624945,10.8352124693,11.1284624945,23426,,,,,,,,,,10.64056403704018,#000000,,10.64056403704018,,0,,,0.0,0.0,0.0,0.0,62.436331487232735,3.810702991077399,False,False,True,False,True,
2022-02-03 00:00:00+00:00,10.865289395,11.1458319191,10.7900970808,10.8878470892,23756,,,,,,,,,,10.80050109944402,#000000,,10.80050109944402,,0,,,0.0,0.0,0.0,0.0,61.39018675262121,3.810702991077399,False,False,True,False,True,
2022-02-04 00:00:00+00:00,10.8352124693,10.9015320904,10.7675393866,10.8577701636,9386,,,,,,,,,,10.789394218120373,#000000,,10.789394218120373,,0,,,0.0,0.0,0.0,0.0,60.130570621266045,3.810702991077399,False,False,True,False,True,
2022-02-07 00:00:00+00:00,10.8352124693,10.8690490107,10.7239278444,10.8276932379,50521,,,,,,,,,,10.77104951290081,#000000,,10.77104951290081,,0,,,0.0,0.0,0.0,0.0,59.290826533695935,3.810702991077399,False,False,True,False,True,
2022-02-08 00:00:00+00:00,10.7149047667,10.8352124693,10.6983624576,10.8352124693,45677,,,,,,,,,,10.757159380547748,#000000,,10.757159380547748,,0,,,0.0,0.0,0.0,0.0,56.407287664851076,3.810702991077399,False,False,True,False,False,
2022-02-09 00:00:00+00:00,10.7976163122,10.8640111256,10.7449816923,10.7600201552,11181,,,,,,,,,,10.75822534601984,#000000,,10.75822534601984,,0,,,0.0,0.0,0.0,0.0,55.86431346081453,3.810702991077399,False,False,True,False,False,
2022-02-10 00:00:00+00:00,10.594597064,10.7788182337,10.594597064,10.7675393866,36975,,,,,,,,,,10.739812940549674,#000000,,10.739812940549674,,0,,,0.0,0.0,0.0,0.0,52.13203876689389,9.02835780372643,False,False,False,False,False,
2022-02-11 00:00:00+00:00,10.7374624609,10.8427317007,10.6171547583,10.6171547583,34880,,,,,,,,,,10.737200925330587,#000000,,10.737200925330587,,0,,,0.0,0.0,0.0,0.0,51.949656869760915,8.593146711226161,False,False,False,False,False,
2022-02-14 00:00:00+00:00,10.7976163122,10.902885552,10.5870778326,10.7600201552,50956,,,,,,,,,,10.739353613797661,#000000,,10.739353613797661,,0,,,0.0,0.0,0.0,0.0,52.71136463524335,8.593146711226161,False,False,False,False,False,
2022-02-15 00:00:00+00:00,10.6923470724,10.7976163122,10.6547509153,10.7976163122,32733,,,,,,,,,,10.736497646159947,#000000,,10.736497646159947,,0,,,0.0,0.0,0.0,0.0,51.495992551228696,7.561819402747041,False,False,False,False,False,
2022-02-16 00:00:00+00:00,10.8427317007,10.8878470892,10.7149047667,10.7149047667,10334,,,,,,,,,,10.73837023672381,#000000,,10.73837023672381,,0,,,0.0,0.0,0.0,0.0,52.8975366646558,7.561819402747041,False,False,False,False,False,
2022-02-17 00:00:00+00:00,10.6885874567,10.8249408049,10.6128355966,10.7870648748,34494,,,,,,,,,,10.735424548094034,#000000,,10.735424548094034,,0,,,0.0,0.0,0.0,0.0,51.454029515491854,7.0602307505573805,False,False,False,False,False,
2022-02-18 00:00:00+00:00,10.3022529703,10.7007077543,10.1810499942,10.6355611547,81077,,,,,,,,,,10.680883292230021,#000000,,10.680883292230021,,0,,,0.0,0.0,0.0,0.0,46.26720903332951,2.002159160854731,False,False,False,True,False,
2022-02-22 00:00:00+00:00,10.0598470181,10.3552792724,10.014395902,10.3552792724,15270,,,,,,,,,,10.491292445170552,#000000,,10.491292445170552,,0,,,0.0,0.0,0.0,0.0,40.983329653513714,-2.9112921544217727,False,False,False,True,False,
2022-02-23 00:00:00+00:00,10.1204485061,10.1431740642,10.1052981341,10.1355988782,20738,,,,,,,,,,10.473806629092714,#000000,,10.473806629092714,,0,,,0.0,0.0,0.0,0.0,38.395015776605156,-5.196265335437452,False,False,False,True,False,
2022-02-24 00:00:00+00:00,10.1962003662,10.1962003662,10.021971088,10.1204485061,23022,,,,,,,,,,10.46115587109047,#000000,,10.46115587109047,,0,,,0.0,0.0,0.0,0.0,37.83765509517923,-5.67454600148443,False,False,False,True,False,
2022-02-25 00:00:00+00:00,10.3401289004,10.5976852246,10.1431740642,10.1431740642,37400,,,,,,,,,,10.47970670076941,#000000,,10.47970670076941,,0,,,0.0,0.0,0.0,0.0,39.5508076993551,-5.67454600148443,False,False,False,True,False,
2022-02-28 00:00:00+00:00,10.6658618987,10.7264633868,10.3401289004,10.3780048304,29707,,,,,,,,,,10.506702657484752,#000000,,10.506702657484752,,0,,,0.0,0.0,0.0,0.0,44.446288184841,-12.298355386344312,False,False,False,True,True,
2022-03-01 00:00:00+00:00,10.6961626427,10.7188882007,10.5901100386,10.6810122707,39709,,,,,,,,,,10.538052603475883,#000000,,10.538052603475883,,0,,,0.0,0.0,0.0,0.0,48.01206338320058,-9.008614348156513,False,False,False,False,True,
2022-03-02 00:00:00+00:00,10.8400911769,10.8552415489,10.7719145028,10.7719145028,66019,,,,,,,,,,10.591250487975733,#000000,,10.591250487975733,,0,,,0.0,0.0,0.0,0.0,51.79145904352353,-5.540839889330947,False,False,False,False,True,
2022-03-03 00:00:00+00:00,10.8173656188,10.8703919209,10.8173656188,10.8703919209,67620,,,,,,,,,,10.626617824171449,#000000,,10.626617824171449,,0,,,0.0,0.0,0.0,0.0,53.99398589494787,-3.5345855839858658,False,False,True,False,True,
2022-03-04 00:00:00+00:00,10.7870648748,10.8325159909,10.7188882007,10.8173656188,53170,,,,,,,,,,10.641657614951532,#000000,,10.641657614951532,,0,,,0.0,0.0,0.0,0.0,55.01526301902873,-2.525588280607515,False,False,True,False,True,
2022-03-07 00:00:00+00:00,10.6961626427,10.8855422929,10.6961626427,10.8855422929,17265,,,,,,,,,,10.64522999806132,#000000,,10.64522999806132,,0,,,0.0,0.0,0.0,0.0,54.3562044883173,-2.525588280607515,False,False,True,False,True,
2022-03-08 00:00:00+00:00,10.7719145028,10.9453862624,10.7567641308,10.8022152468,19911,,,,,,,,,,10.694499313810585,#000000,,10.694499313810585,,0,,,0.0,0.0,0.0,0.0,54.86642986034164,-2.2641073050317715,False,False,True,False,True,
2022-03-09 00:00:00+00:00,10.6734370847,10.7810804779,10.5295085506,10.6810122707,33794,,,,,,,,,,10.669381991391713,#000000,,10.669381991391713,,0,,,0.0,0.0,0.0,0.0,53.71957791499439,-2.2641073050317715,False,False,True,False,True,
2022-03-10 00:00:00+00:00,10.7491889448,10.7567641308,10.5558701979,10.6279859687,36872,,,,,,,,,,10.667398294669809,#000000,,10.667398294669809,,0,,,0.0,0.0,0.0,0.0,53.97941379081227,-2.2641073050317715,False,False,True,False,True,
2022-03-11 00:00:00+00:00,10.6507115267,10.8325159909,10.6507115267,10.7567641308,5655,,,,,,,,,,10.667809595240762,#000000,,10.667809595240762,,0,,,0.0,0.0,0.0,0.0,52.64541938685619,-2.2641073050317715,False,False,True,False,True,
2022-03-14 00:00:00+00:00,10.2719522263,10.6431363407,10.2719522263,10.6431363407,15565,,,,,,,,,,10.652908661149619,#000000,,10.652908661149619,,0,,,0.0,0.0,0.0,0.0,47.42776784929329,3.620537304713686,False,False,False,True,False,
2022-03-15 00:00:00+00:00,10.2037755522,10.3324779625,10.1128733201,10.1128733201,55680,,,,,,,,,,10.517953544651983,#000000,,10.517953544651983,,0,,,0.0,0.0,0.0,0.0,43.34602689551518,-0.26594252404931495,False,False,False,True,False,0.0
2022-03-16 00:00:00+00:00,10.3325537144,10.4007303884,10.2416514823,10.2416514823,44362,,,,,,,,,,10.510627827293948,#000000,,10.510627827293948,,0,,,0.0,0.0,0.0,0.0,42.61860731478588,-0.9745910968027829,False,False,False,True,False,0.0
2022-03-17 00:00:00+00:00,10.4764822485,10.5143581785,10.3931552024,10.4083055744,12717,,,,,,,,,,10.5137167264927,#000000,,10.5137167264927,,0,,,0.0,0.0,0.0,0.0,44.13190806759436,-0.9745910968027829,False,False,False,True,False,0.0
2022-03-18 00:00:00+00:00,10.4537566905,10.5295085506,10.4196683534,10.5295085506,1661,,,,,,,,,,10.51408618937262,#000000,,10.51408618937262,,0,,,0.0,0.0,0.0,0.0,44.867433150997584,-0.9745910968027829,False,False,False,True,False,0.0
2022-03-21 00:00:00+00:00,10.6052604106,10.6658618987,10.5143581785,10.5143581785,30632,,,,,,,,,,10.529893122014752,#000000,,10.529893122014752,,0,,,0.0,0.0,0.0,0.0,47.380744564846836,-0.9745910968027829,False,False,False,False,True,0.6483973160298397
2022-03-22 00:00:00+00:00,10.6582867127,10.7491889448,10.6128355966,10.6961626427,15334,,,,,,,,,,10.538867928193557,#000000,,10.538867928193557,,0,,,0.0,0.0,0.0,0.0,49.7182203505955,-6.424927560309612,False,False,False,False,True,1.6540034198303033
2022-03-23 00:00:00+00:00,10.7454013518,10.8064547685,10.5088193618,10.7072429663,22307,,,,,,,,,,10.550375268815237,#000000,,10.550375268815237,,0,,,0.0,0.0,0.0,0.0,52.34246237242537,-3.834983795970224,True,False,True,False,True,3.2801169500234586
2022-03-24 00:00:00+00:00,10.8461394894,10.8461394894,10.7873755758,10.7988230914,28529,,,,,,,,,,10.57084118245742,#000000,,10.57084118245742,,0,,,0.0,0.0,0.0,0.0,55.24952723632902,-1.0223968448603955,True,False,True,False,True,5.108534152912213
2022-03-25 00:00:00+00:00,10.9132982479,10.9285616021,10.8978822602,10.8980348937,32274,,,,,,,,,,10.595065959138543,#000000,,10.595065959138543,,0,,,0.0,0.0,0.0,0.0,57.92279346445975,1.5367076492967726,True,False,True,False,True,6.299982555347231
2022-03-28 00:00:00+00:00,10.7911914143,10.8904032166,10.7835597373,10.8751398624,52721,,,,,,,,,,10.617729191067145,#000000,,10.617729191067145,,0,,,0.0,0.0,0.0,0.0,57.558740209737735,1.5367076492967726,True,False,True,False,True,3.807512527744528
2022-03-29 00:00:00+00:00,10.8675081853,10.9132982479,10.7454013518,10.7454013518,19444,,,,,,,,,,10.625319846017858,#000000,,10.625319846017858,,0,,,0.0,0.0,0.0,0.0,58.25697872745302,2.1030551742746724,True,False,True,False,True,5.172781364691499
2022-03-30 00:00:00+00:00,10.9132982479,10.9514566334,10.8826952227,10.8827715395,15447,,,,,,,,,,10.632711187861451,#000000,,10.632711187861451,,0,,,0.0,0.0,0.0,0.0,59.278871115466195,3.324890338718191,True,False,True,False,True,5.983116240324033
2022-03-31 00:00:00+00:00,10.8675081853,10.997246696,10.8598765082,10.8827715395,30098,,,,,,,,,,10.6454569835964,#000000,,10.6454569835964,,0,,,0.0,0.0,0.0,0.0,59.0703851830713,3.403268083832245,True,False,True,False,True,5.035362239571015
2022-04-01 00:00:00+00:00,10.9361932792,11.0307497584,10.8598765082,10.9056665708,41774,,,,,,,,,,10.662842902570745,#000000,,10.662842902570745,,0,,,0.0,0.0,0.0,0.0,59.85491647590196,4.479052575509307,True,False,True,False,True,6.266578349891972
2022-04-04 00:00:00+00:00,10.9743516647,10.9896150189,10.9285616021,10.9896150189,17250,,,,,,,,,,10.669812886666767,#000000,,10.669812886666767,,0,,,0.0,0.0,0.0,0.0,60.88378002488085,5.773766214060863,True,False,True,False,True,6.945491190224541
2022-04-05 00:00:00+00:00,10.9132982479,10.997246696,10.9132982479,10.997246696,6850,,,,,,,,,,10.672260804048781,#000000,,10.672260804048781,,0,,,0.0,0.0,0.0,0.0,60.21114327018649,5.773766214060863,True,False,True,False,True,5.644970538826364
2022-04-06 00:00:00+00:00,10.844613154,10.9590883105,10.7225826373,10.9056665708,49408,,,,,,,,,,10.682365786918796,#000000,,10.682365786918796,,0,,,0.0,0.0,0.0,0.0,58.307027559452806,5.773766214060863,True,False,True,False,False,4.202008741316746
2022-04-07 00:00:00+00:00,10.9514566334,10.9514566334,10.8293497998,10.8904032166,11699,,,,,,,,,,10.6855246576961,#000000,,10.6855246576961,,0,,,0.0,0.0,0.0,0.0,58.74607878565092,5.773766214060863,True,False,True,False,False,6.157227470560979
2022-04-08 00:00:00+00:00,10.997246696,11.036549833,10.920929925,10.920929925,5438,,,,,,,,,,10.687443566794474,#000000,,10.687443566794474,,0,,,0.0,0.0,0.0,0.0,59.7174340968357,5.773766214060863,True,False,True,False,False,6.978743799554302
2022-04-11 00:00:00+00:00,10.9667199876,11.004878373,10.962904149,10.9896150189,12565,,,,,,,,,,10.69166551515365,#000000,,10.69166551515365,,0,,,0.0,0.0,0.0,0.0,59.632072491117796,5.773766214060863,True,False,True,False,False,6.3186122770592235
2022-04-12 00:00:00+00:00,11.0430367585,11.1056165107,11.0354050814,11.0430367585,38205,,,,,,,,,,10.707219202077546,#000000,,10.707219202077546,,0,,,0.0,0.0,0.0,0.0,60.781958528078746,6.925674515802008,True,False,True,False,False,7.701068269649326
2022-04-13 00:00:00+00:00,11.0888268211,11.1422485608,11.0888268211,11.1040901753,11309,,,,,,,,,,10.71209717830931,#000000,,10.71209717830931,,0,,,0.0,0.0,0.0,0.0,62.233527246668544,8.491314226285084,True,False,True,False,True,8.52033673758784
2022-04-14 00:00:00+00:00,11.081195144,11.1155376909,11.0173943235,11.0735634669,11238,,,,,,,,,,10.716374702852502,#000000,,10.716374702852502,,0,,,0.0,0.0,0.0,0.0,62.9819123232029,9.360500208044783,True,False,True,False,True,8.347778866426651
