date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_45,aVWAP_BoS_CHoCH_bull_83,aVWAP_BoS_CHoCH_bull_118,aVWAP_BoS_CHoCH_bull_165,aVWAP_BoS_CHoCH_bear_28,aVWAP_BoS_CHoCH_bear_51,aVWAP_BoS_CHoCH_bear_64,aVWAP_BoS_CHoCH_bear_113,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,89.3439256125,89.9079236575,88.0539459661,88.3154585891,2442102,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,93.8724981509,94.0798503734,89.6093364572,89.6093364572,3203618,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,97.8951312666,98.4093647783,92.6781493496,93.9305567732,2824165,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,94.5609075295,99.6368899352,93.8476158842,99.089480068,4610323,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,91.36602883144893,41.83819912972906,False,False,True,False,False,
2022-01-28 00:00:00+00:00,93.7729690842,97.0906046435,90.9529788587,92.3380917047,5498724,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,83.78184209394003,35.02290032813778,False,False,True,False,False,
2022-02-04 00:00:00+00:00,97.2980996198,98.2355899121,93.0626524065,93.4142112661,6889573,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,80.9187178747527,32.88564150571486,False,False,True,False,False,
2022-02-11 00:00:00+00:00,98.9135962842,101.1694323,97.3818041102,98.0179582371,3993230,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,99.15494423146666,,0,,,0.0,0.0,0.0,0.0,79.70528731811709,32.26357794530921,False,False,True,False,False,
2022-02-18 00:00:00+00:00,96.0927549583,99.2567846948,95.9253459776,98.7210759563,3540917,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,98.18522203256985,,0,,,0.0,0.0,0.0,0.0,75.0735439505006,28.297925108547943,False,False,True,False,False,
2022-02-25 00:00:00+00:00,95.7411960987,96.9967634544,90.7189266758,95.3812667901,5482101,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,95.55633973756682,,0,,,0.0,0.0,0.0,0.0,71.35815728593202,25.24531825928949,False,False,True,False,False,
2022-03-04 00:00:00+00:00,96.1848298977,98.5285556284,93.9164382084,93.9164382084,5136671,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,95.91438079606978,,0,,,0.0,0.0,0.0,0.0,69.02335870446134,23.484907881131093,False,False,True,False,False,
