date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_31,aVWAP_BoS_CHoCH_bull_68,aVWAP_BoS_CHoCH_bull_114,aVWAP_BoS_CHoCH_bear_20,aVWAP_BoS_CHoCH_bear_122,aVWAP_BoS_CHoCH_bear_173,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,53.0357760356,53.4666917159,51.7856470291,52.4533295667,8419758,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,48.0589366952,51.9561191664,47.4812255633,51.9229718063,25391502,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,45.6107673907,48.2625561924,45.1575956258,47.4149308433,14689024,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,45.1561750246,46.69042426,45.0448946017,45.3029704762,11065620,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,45.8191222251,45.8948876194,43.3330702234,43.9439287153,19260998,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,47.1971053346,50.7486081941,46.4394513912,46.5152167856,20927648,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,46.8372197115,50.3745165596,46.496275437,47.7179924206,12237574,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,47.7369337692,49.0154747987,46.0653597567,46.2074198711,9813730,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,48.6555891756,48.88051769,44.8673194587,47.2634000546,8591302,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,49.2995950274,50.8243735884,48.1394374266,48.4472343411,11232242,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,47.9500239408,50.0383076222,47.5806676434,48.6461185013,27965874,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,52.7848031669,52.7848031669,48.0257893351,48.3383215868,10455758,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,50.9266702245,52.7753324926,50.6038780447,52.1360619779,8820962,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,53.9867649521,54.374058191,50.9553586125,50.9983911946,8976480,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,57.6445344311,58.409558113,53.6711926833,53.9437323699,15012446,,,,,,,56.5750950758,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,56.5161245003,58.3139301528,55.3638075795,57.7019112073,15600356,,,,,,,56.65469105762196,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,52.9300759914,56.6989651603,52.748382867,56.0475474952,11836152,,,,,,,55.949556033883574,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,54.5079373353,55.5263751119,51.6008473441,53.1069877179,17653450,,,,,,,55.34120622322064,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,53.2408668622,54.6657234697,52.6718804988,54.378839589,18637908,,,,,,,54.91158230339598,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,50.7019445179,52.1865686006,49.2866507064,51.6916939064,17898244,,,,,,,54.13620343494946,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,51.5195635779,51.7442892845,48.8467620893,49.3535902785,17073704,,,,,,,53.62079455862416,0,,,0.0,-1.0,48.846764,37.0
2022-05-27 00:00:00+00:00,51.5147821799,52.1071017656,50.1281767565,51.6247543342,11575486,,,,,,,53.40175585867144,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,53.7476950515,54.0011091461,52.4614989863,53.3125878324,12109950,,,,,,,53.40190380137473,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,53.3078064344,55.8371659826,52.748382867,53.8720113998,11749138,,,,,,,53.44621887958264,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,50.4820002093,52.2080848916,49.8412928758,52.0598615533,12588762,,,,,,,53.24365787801603,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,53.6090345091,53.6472856932,51.1753029211,51.6725683143,12420856,,,,,,,53.21276794083416,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,53.3795274045,54.3979651811,51.7490706825,53.8767927978,11612440,,,,,,,53.21043963482341,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,52.1315825234,53.1882714841,51.3856844336,51.8112288566,12439860,,,,,,,53.14923093610248,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,54.6179094896,54.6418164797,51.4621868018,52.1411453195,10265590,,,,,,,53.170145771604304,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,54.775695624,55.3877145695,53.962857962,54.7231002459,9630606,,,,,,,53.23808439258614,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,55.4929053258,56.0593097343,54.1349882904,55.2538354252,8998166,,,,,,,53.316970140734384,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,49.3440274825,56.1431754554,47.512752044,55.9136683508,32211960,,,,50.99998499396666,,,52.01457032795056,0,,,0.0,1.0,56.143177,47.0
2022-08-12 00:00:00+00:00,51.6790474433,52.7961968471,48.7702597211,49.0762691939,20276090,,,,51.03160345584247,,,51.9597692164221,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,50.2608782344,51.5059827263,49.0734619815,51.2944591833,17062662,,,,50.847241303318846,,,51.79259083289591,0,,,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,52.2511224801,53.7497187089,50.9146782765,52.1597827684,18693504,,,,51.156087096727504,,,51.934186705631376,0,,,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,49.1503796335,52.0972871761,48.8427090255,51.9290298123,33650818,,,,50.84524969030281,,,51.64945941812993,0,,,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,52.1742048281,52.3761136646,49.2757073328,49.6118855456,8994256,,,,50.874804131417754,,,51.649434402093505,0,,,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,48.756176667,53.015491647,48.0735325054,52.4145724906,11339786,,,,50.80094285214937,,,51.57449799792023,0,,,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,47.0784103825,48.698488428,46.7659324213,48.2321751627,13305172,,,,50.519785139274916,,,51.34987844347445,0,,,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,47.8956604351,48.5134053278,45.6794705866,45.9150308959,14987460,47.36284544983332,,,50.24231602479761,,,49.86785461804112,0,,,0.0,0.0,0.0,0.0
2022-10-07 00:00:00+00:00,50.0253179251,51.1646606455,48.6696443085,48.8427090255,10778952,48.446480593269996,,,50.225127529457964,,,50.20534397383887,0,,,0.0,0.0,0.0,0.0
2022-10-14 00:00:00+00:00,49.9003267406,50.7728613556,48.77540608,50.0301252784,9140624,48.805149611688904,,,50.20550011225144,,,50.30282790655207,0,,,0.0,0.0,0.0,0.0
2022-10-21 00:00:00+00:00,50.1022355771,51.5636709653,48.5013869447,50.4868238372,10552456,49.0954533074819,,,50.19763878032492,,,50.38183987865725,0,,,0.0,0.0,0.0,0.0
2022-10-28 00:00:00+00:00,52.3809210179,52.5347563219,50.5733561957,50.7031547334,16019790,49.8079161320568,,,50.31811478516463,,,50.65921261928372,0,,,0.0,0.0,0.0,0.0
2022-11-04 00:00:00+00:00,54.0394578893,55.8827413462,50.9291003362,51.9434518721,17630400,50.65683160043591,,,50.565990050527766,,,51.04727951470778,0,,,0.0,0.0,0.0,0.0
2022-11-11 00:00:00+00:00,53.5875666838,56.1018124338,52.7366651584,54.5298079209,14720528,51.20360365035314,,,50.7770905909458,,,51.32279698149111,0,,,0.0,0.0,0.0,0.0
2022-11-18 00:00:00+00:00,54.5346152741,55.5730035762,53.7942828735,55.2653329682,11084852,51.56604038714376,,,50.94124117691227,,,51.51838103826296,0,,,0.0,0.0,0.0,0.0
2022-11-25 00:00:00+00:00,57.1065492632,57.2507698607,54.2894402584,54.4288535026,6600960,51.84126063890401,,,51.07161266930923,,,51.67213594223955,0,,,0.0,0.0,0.0,0.0
2022-12-02 00:00:00+00:00,61.0053127494,61.0918451079,57.467100757,57.6882390065,14834800,52.782121590098505,,,51.533844061239535,,,52.21513819900275,0,,,0.0,0.0,0.0,0.0
