date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_161,aVWAP_BoS_CHoCH_bear_344,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-26 17:00:00+00:00,102.97,103.075,102.67,102.68,13426.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-27 17:00:00+00:00,103.355,103.81,103.25,103.61,26709.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-28 17:00:00+00:00,103.89,104.05,103.47,103.47,37484.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,95.1724137931034,33.10344827586191,False,False,True,False,True,
2023-12-29 17:00:00+00:00,102.835,103.545,102.745,103.47,11645.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,91.95402298850567,33.10344827586191,False,False,True,False,True,
2024-01-01 17:00:00+00:00,103.47,103.47,103.47,103.47,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,89.80842911877386,33.10344827586191,False,False,True,False,True,
2024-01-02 17:00:00+00:00,102.31,102.63,101.835,102.105,18314.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.34092423538718,32.235797329089934,False,False,True,False,False,
2024-01-03 17:00:00+00:00,103.175,103.83,102.99,103.605,30352.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.48850488593337,30.01783495854255,False,False,True,False,False,
2024-01-04 17:00:00+00:00,108.535,108.955,107.48,107.64,79910.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.1400682845605,30.01783495854255,False,False,True,False,False,
2024-01-05 17:00:00+00:00,106.755,106.915,105.725,105.985,25394.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,70.05294320385048,30.01783495854255,False,False,True,False,False,
2024-01-08 17:00:00+00:00,106.14,106.4,105.92,106.38,66572.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.2699745528892,30.01783495854255,False,False,True,False,False,
2024-01-09 17:00:00+00:00,106.19,106.98,105.82,106.95,49070.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.6082132033676,30.01783495854255,False,False,True,False,False,
2024-01-10 17:00:00+00:00,108.16,108.71,107.975,108.665,66680.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.94241596247143,30.01783495854255,False,False,True,False,True,
2024-01-11 17:00:00+00:00,106.37,107.0,105.98,106.68,39650.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.95594737056292,29.09286984398129,False,False,True,False,True,
2024-01-12 17:00:00+00:00,107.09,107.405,106.87,107.165,57849.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.0492941326706,26.557640822366253,False,False,True,False,True,
2024-01-15 17:00:00+00:00,107.165,107.165,107.165,107.165,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.77819197407571,24.591026510460495,False,False,True,False,False,
2024-01-16 17:00:00+00:00,106.06,106.5,105.87,106.345,70897.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.70025811131932,20.983244874405386,False,False,True,False,False,
2024-01-17 17:00:00+00:00,107.03,107.08,106.545,106.76,30679.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.50312466143123,19.1954027240715,False,False,True,False,False,
2024-01-18 17:00:00+00:00,106.8,107.655,106.57,107.49,21148.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.13575001966095,19.165545927333255,False,False,True,False,False,
