date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_46,aVWAP_BoS_CHoCH_bull_104,aVWAP_BoS_CHoCH_bull_117,aVWAP_BoS_CHoCH_bear_25,aVWAP_BoS_CHoCH_bear_51,aVWAP_BoS_CHoCH_bear_74,aVWAP_BoS_CHoCH_bear_132,aVWAP_BoS_CHoCH_bear_171,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,89.5572606758,91.6515632272,84.7394256583,85.086910835,1126818,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,86.2420642602,91.3510355068,84.4952468855,90.1583161165,1032949,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,91.3510355068,95.6335555224,84.6549022369,86.7210303146,1500852,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,17.794447957645595,-94.48611989411398,False,False,False,True,True,
2022-01-21 00:00:00+00:00,83.2555700389,92.5860166078,82.6639060893,91.6985206835,1213857,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,21.35947280854481,-90.14292346706459,False,False,False,True,True,
2022-01-28 00:00:00+00:00,86.880685666,87.4066091767,80.5226460816,81.2833568738,1541069,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,84.93664697476666,,0,,,0.0,0.0,0.0,0.0,27.84663871761598,-82.45376188884936,False,False,False,True,True,
2022-02-04 00:00:00+00:00,90.0737926952,93.7176913049,85.1526512738,86.8619026835,1249070,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,87.04581287847908,,0,,,0.0,0.0,0.0,0.0,34.99440154741568,-73.83442064513989,False,False,False,True,True,
2022-02-11 00:00:00+00:00,93.4547295495,95.511466136,87.2281708427,89.8014394486,1366249,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,88.69560372865631,,0,,,0.0,0.0,0.0,0.0,42.139412528196104,-65.03427488246254,False,False,False,True,True,
2022-02-18 00:00:00+00:00,90.6560651534,93.7270827961,89.0876861127,93.4547295495,1436384,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,89.32774656796464,,0,,,0.0,0.0,0.0,0.0,45.21310099321157,-59.96812732219624,False,False,False,True,True,
2022-02-25 00:00:00+00:00,91.717303666,93.8679551651,83.7063616194,90.1864905903,1549810,,,,,,,,,,#000000,,89.4223781528685,,0,,,0.0,0.0,0.0,0.0,48.026286359380755,-54.92110484350976,False,False,False,False,True,
2022-03-04 00:00:00+00:00,91.3416440156,96.3660918408,90.2475352835,90.8157205049,1508737,,,,,,,,,,#000000,,91.31865954105155,,0,,,0.0,0.0,0.0,0.0,49.76654630849576,-50.73843083354576,False,False,False,False,True,
2022-03-11 00:00:00+00:00,87.9137497049,91.7736526136,81.6026675767,90.9565928738,2001074,,,,,,,,,,#000000,,89.46374391069014,,0,,,0.0,0.0,0.0,0.0,48.79377162204226,-49.10529060248279,False,False,False,False,True,
2022-03-18 00:00:00+00:00,93.4404356921,93.5915726686,83.4762700835,88.599328567,1519756,,,,,,,,,,#000000,,89.61256442224382,,0,,,0.0,0.0,0.0,0.0,51.13991820227562,-44.14387245737419,False,False,False,False,True,
