date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_85,aVWAP_BoS_CHoCH_bull_115,aVWAP_BoS_CHoCH_bull_251,aVWAP_BoS_CHoCH_bull_584,aVWAP_BoS_CHoCH_bull_631,aVWAP_BoS_CHoCH_bull_719,aVWAP_BoS_CHoCH_bull_806,aVWAP_BoS_CHoCH_bear_102,aVWAP_BoS_CHoCH_bear_144,aVWAP_BoS_CHoCH_bear_212,aVWAP_BoS_CHoCH_bear_297,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-01-16 15:00:00+00:00,7.44,7.44,7.44,7.44,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 16:00:00+00:00,7.44,7.47,7.44,7.44,195.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,7.44,7.44,7.44,7.44,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 18:00:00+00:00,7.44,7.44,7.44,7.44,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,7.44,7.44,7.44,7.44,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,7.44,7.44,7.44,7.44,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 15:00:00+00:00,7.55,7.62,7.55,7.62,501.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 16:00:00+00:00,7.62,7.62,7.62,7.62,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 17:00:00+00:00,7.62,7.62,7.62,7.62,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 18:00:00+00:00,7.62,7.62,7.62,7.62,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 19:00:00+00:00,7.62,7.62,7.6,7.6,100.0,,,,,,,,,,,,7.6066666666666665,"rgba(239, 83, 80, 1.0)",,7.6066666666666665,,0,,,0.0,0.0,0.0,0.0
2025-01-17 20:00:00+00:00,7.6,7.6,7.575,7.575,200.0,,,,,,,,,,,,7.591111111111112,"rgba(239, 83, 80, 1.0)",,7.591111111111112,,0,,,0.0,0.0,0.0,0.0
2025-01-20 15:00:00+00:00,7.575,7.575,7.575,7.575,0.0,,,,,,,,,,,,7.591111111111112,"rgba(239, 83, 80, 1.0)",,7.591111111111112,,0,,,0.0,0.0,0.0,0.0
2025-01-20 16:00:00+00:00,7.575,7.575,7.575,7.575,0.0,,,,,,,,,,,,7.591111111111112,"rgba(239, 83, 80, 1.0)",,7.591111111111112,,0,,,0.0,0.0,0.0,0.0
2025-01-20 17:00:00+00:00,7.575,7.575,7.575,7.575,0.0,,,,,,,,,,,,7.591111111111112,"rgba(239, 83, 80, 1.0)",,7.591111111111112,,0,,,0.0,0.0,0.0,0.0
2025-01-20 18:00:00+00:00,7.575,7.575,7.575,7.575,0.0,,,,,,,,,,,,7.591111111111112,"rgba(239, 83, 80, 1.0)",,7.591111111111112,,0,,,0.0,0.0,0.0,0.0
2025-01-20 19:00:00+00:00,7.575,7.575,7.575,7.575,0.0,,,,,,,,,,,,7.591111111111112,"rgba(239, 83, 80, 1.0)",,7.591111111111112,,0,,,0.0,0.0,0.0,0.0
2025-01-20 20:00:00+00:00,7.575,7.575,7.575,7.575,0.0,,,,,,,,,,,,7.591111111111112,"rgba(239, 83, 80, 1.0)",,7.591111111111112,,0,,,0.0,0.0,0.0,0.0
2025-01-21 15:00:00+00:00,7.54,7.57,7.54,7.565,200.0,,,,,,,,,,,,7.578,"rgba(239, 83, 80, 1.0)",,7.578,,0,,,0.0,0.0,0.0,0.0
2025-01-21 16:00:00+00:00,7.565,7.565,7.565,7.565,0.0,,,,,,,,,,,,7.578,"rgba(239, 83, 80, 1.0)",,7.578,,0,,,0.0,0.0,0.0,0.0
2025-01-21 17:00:00+00:00,7.565,7.565,7.565,7.565,0.0,,,,,,,,,,,,7.578,"rgba(239, 83, 80, 1.0)",,7.578,,0,,,0.0,0.0,0.0,0.0
2025-01-21 18:00:00+00:00,7.565,7.565,7.565,7.565,0.0,,,,,,,,,,,,7.578,"rgba(239, 83, 80, 1.0)",,7.578,,0,,,0.0,0.0,0.0,0.0
2025-01-21 19:00:00+00:00,7.565,7.565,7.565,7.565,0.0,,,,,,,,,,,,7.578,"rgba(239, 83, 80, 1.0)",,7.578,,0,,,0.0,0.0,0.0,0.0
2025-01-21 20:00:00+00:00,7.565,7.565,7.565,7.565,0.0,,,,,,,,,,,,7.578,"rgba(239, 83, 80, 1.0)",,7.578,,0,,,0.0,0.0,0.0,0.0
2025-01-22 15:00:00+00:00,7.565,7.565,7.565,7.565,0.0,,,,,,,,,,,,7.578,"rgba(239, 83, 80, 1.0)",,7.578,,0,,,0.0,0.0,0.0,0.0
2025-01-22 16:00:00+00:00,7.565,7.565,7.565,7.565,0.0,,,,,,,,,,,,7.578,"rgba(239, 83, 80, 1.0)",,7.578,,0,,,0.0,0.0,0.0,0.0
2025-01-22 17:00:00+00:00,7.565,7.565,7.49,7.5,202.0,,,,,,,,,,,,7.560830959164292,"rgba(239, 83, 80, 1.0)",,7.560830959164292,,0,,,0.0,0.0,0.0,0.0
