date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_54,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bear_150,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2024-06-06 00:00:00+00:00,27.0,27.26,26.0,26.0,1044167,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-07 00:00:00+00:00,27.14,27.64,26.925,27.49,671787,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-10 00:00:00+00:00,27.25,27.29,26.0,27.05,477890,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-11 00:00:00+00:00,26.99,27.36,26.54,27.36,224613,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-12 00:00:00+00:00,27.18,27.6,26.45,26.9,226511,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-13 00:00:00+00:00,28.88,29.175,27.82,27.82,446075,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-14 00:00:00+00:00,30.29,31.33,29.62,29.88,332802,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-17 00:00:00+00:00,30.39,30.87,28.89,30.29,524170,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-18 00:00:00+00:00,31.25,31.3099,30.55,30.95,331316,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-20 00:00:00+00:00,30.5,31.5,30.01,31.31,307470,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-21 00:00:00+00:00,31.21,31.92,30.6984,30.85,310841,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-24 00:00:00+00:00,31.49,32.33,30.75,31.69,119358,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-25 00:00:00+00:00,31.25,31.5,30.385,31.22,180007,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-26 00:00:00+00:00,32.15,32.6752,31.19,31.25,184527,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-27 00:00:00+00:00,31.89,32.32,31.18,31.18,148124,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-06-28 00:00:00+00:00,32.39,32.93,32.07,32.07,244803,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-01 00:00:00+00:00,31.73,32.329,31.7,32.02,275427,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-02 00:00:00+00:00,31.27,32.06,30.39,31.7,425188,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-03 00:00:00+00:00,32.64,32.83,30.86,31.0,77757,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-05 00:00:00+00:00,32.2,32.91,31.68,32.6,143842,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-08 00:00:00+00:00,32.9,33.16,31.94,32.01,214738,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-09 00:00:00+00:00,32.44,32.805,31.48,32.58,259245,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-10 00:00:00+00:00,33.75,34.1055,32.0869,32.31,111143,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-11 00:00:00+00:00,34.2,34.5482,33.52,33.9,99956,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-12 00:00:00+00:00,35.08,35.68,34.305,34.64,93828,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-15 00:00:00+00:00,34.94,36.07,34.72,36.07,96017,,,,35.24333333333333,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-16 00:00:00+00:00,34.1,34.75,33.83,34.58,65304,,,,34.831778731018694,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-17 00:00:00+00:00,33.54,34.65,32.95,33.66,174669,,,,34.25033958351935,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-18 00:00:00+00:00,32.84,33.63,32.43,33.21,82992,,,,33.996069512930546,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-19 00:00:00+00:00,33.45,33.46,32.41,32.53,56675,,,,33.8900962878713,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-22 00:00:00+00:00,32.49,33.25,32.11,32.67,105731,,,,33.65851086251063,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-23 00:00:00+00:00,32.87,33.36,31.87,32.01,198602,,,,33.41445366393586,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-24 00:00:00+00:00,32.41,32.91,32.18,32.46,211617,,,,33.21930181345365,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-25 00:00:00+00:00,30.79,31.8,30.51,31.8,363194,,,,32.633289080831794,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-26 00:00:00+00:00,31.56,31.56,29.97,30.77,280127,,,,32.35858306298504,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-29 00:00:00+00:00,32.38,33.23,32.05,32.09,333429,,,,32.39157270251281,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-30 00:00:00+00:00,31.93,32.18,31.6,31.91,185156,,,,32.34959457252716,#000000,0,,,0.0,0.0,0.0,0.0
2024-07-31 00:00:00+00:00,33.55,33.93,32.31,32.31,278389,,,,32.454193696949964,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-01 00:00:00+00:00,33.49,34.43,33.02,33.26,158338,,,,32.527088017583964,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-02 00:00:00+00:00,32.86,33.5,32.0401,33.18,131274,,,,32.54025371262712,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-05 00:00:00+00:00,29.82,30.2924,29.0092,30.12,191989,,,,32.35356602113219,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-06 00:00:00+00:00,30.56,31.18,29.71,29.83,151425,,,,32.26116581311753,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-07 00:00:00+00:00,29.0,30.35,28.94,30.34,217979,,,,30.751590799444926,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-08 00:00:00+00:00,32.1,32.21,29.12,29.12,236887,,,,31.166439178712952,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-09 00:00:00+00:00,35.03,36.875,32.1,32.9,230243,,,,31.97831284728197,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-12 00:00:00+00:00,33.99,35.02,33.9,35.0,105752,,,,32.176032983536246,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-13 00:00:00+00:00,35.73,36.68,34.04,34.04,280207,,,,32.726127220628314,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-14 00:00:00+00:00,36.57,37.42,35.81,36.0,232912,,,,33.15820925222465,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-15 00:00:00+00:00,36.4,36.68,35.41,36.12,268055,,,,33.47396702157664,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-16 00:00:00+00:00,36.65,36.87,35.69,36.0,219413,,,,33.69639554891516,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-19 00:00:00+00:00,37.32,37.9996,36.0,36.0,364325,,,,34.07071402448739,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-20 00:00:00+00:00,37.61,38.0,36.795,37.0,320007,,,,34.361530442524895,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-21 00:00:00+00:00,39.46,39.93,37.9686,37.98,369438,,,,34.79210531776772,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-22 00:00:00+00:00,39.12,39.94,38.97,39.01,611063,,,,35.37085286030347,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-23 00:00:00+00:00,40.24,41.17,39.5,39.58,412179,,,,37.27294128188433,#000000,0,,,1.0,0.0,41.17,84.0
2024-08-26 00:00:00+00:00,38.87,40.2,38.54,40.0,357079,,,,37.24430102769667,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-27 00:00:00+00:00,39.42,40.2,38.7,39.0,275322,,,,37.3180006483778,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-28 00:00:00+00:00,38.27,39.79,37.77,39.13,189875,,,,37.310654988835935,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-29 00:00:00+00:00,39.39,40.47,38.67,38.76,324682,,,,37.41694244492819,#000000,0,,,0.0,0.0,0.0,0.0
2024-08-30 00:00:00+00:00,39.43,39.87,39.09,39.77,225242,,,,37.481642705877924,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-03 00:00:00+00:00,37.25,38.85,36.82,38.85,230471,,,,37.43231534575171,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-04 00:00:00+00:00,37.25,38.07,36.93,37.43,194438,,,,37.39057525025971,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-05 00:00:00+00:00,37.6,38.27,37.17,37.25,449383,,,,37.34848037609799,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-06 00:00:00+00:00,37.5,38.08,36.46,37.51,362129,,,,37.3056464542965,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-09 00:00:00+00:00,33.74,38.64,32.06,37.89,621230,,,,36.988192181799796,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-10 00:00:00+00:00,33.15,34.32,32.595,34.15,468817,,,,36.69576158374938,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-11 00:00:00+00:00,32.8,33.59,31.95,33.15,499136,,,,36.39642141286422,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-12 00:00:00+00:00,34.1,34.2,32.99,33.4,376708,,,,36.25243196355158,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-13 00:00:00+00:00,34.15,34.77,33.39,34.04,243576,,,,36.17904042004698,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-16 00:00:00+00:00,34.0,34.28,33.27,33.81,165103,,,,36.127011726244284,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-17 00:00:00+00:00,33.89,34.5578,33.24,33.87,144033,,,,36.08448427849671,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-18 00:00:00+00:00,33.9,34.595,31.13,34.39,230218,33.20833333333333,,,35.302762069183984,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-19 00:00:00+00:00,35.7,36.16,34.66,35.0,280232,34.47009559538969,,,35.603415082994296,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-20 00:00:00+00:00,36.25,37.07,35.61,36.5,1342512,35.80314707838944,,,35.96054903363271,#000000,0,,,0.0,0.0,0.0,0.0
2024-09-23 00:00:00+00:00,38.56,38.74,37.39,37.5,262687,36.10447433703165,,,36.07673319127619,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-09-24 00:00:00+00:00,39.63,39.78,38.29,38.85,178802,36.34830009153969,,,36.177111066610465,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-09-25 00:00:00+00:00,39.05,39.29,38.6,39.0,184624,36.544290516960295,,,36.26209368203669,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-09-26 00:00:00+00:00,39.47,39.6,38.71,39.47,192133,36.73962439216015,,,36.350739961429376,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-09-27 00:00:00+00:00,38.81,39.5,38.1,39.25,194074,36.87940548492842,,,36.41846478271148,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-09-30 00:00:00+00:00,39.35,39.66,38.16,38.33,144484,36.98392504046272,,,36.4706843463376,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-10-01 00:00:00+00:00,41.01,41.45,39.49,39.8,184301,37.195461392429564,,,36.57510709842008,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-02 00:00:00+00:00,39.99,40.9,39.6,40.9,227893,37.39311339310415,,,36.67880388738819,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-03 00:00:00+00:00,39.55,39.92,38.98,39.7,119756,37.463789974502,,,36.71896301161077,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-10-04 00:00:00+00:00,40.02,40.61,39.39,39.85,212917,37.60799093280222,,,36.80081104686481,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-07 00:00:00+00:00,41.58,42.16,40.77,41.0,225903,37.82905903375826,,,36.92354926833549,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-08 00:00:00+00:00,40.95,41.185,39.94,40.6,150912,37.93362330350037,,,36.98596526904896,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-09 00:00:00+00:00,42.07,42.09,40.92,41.11,100638,38.02302831511458,,,37.038040398091255,"rgba(0, 255, 255, 0.75)",0,,,0.0,0.0,0.0,0.0
2024-10-10 00:00:00+00:00,42.07,42.3,41.36,42.2,227920,38.22166450224506,,,37.156136069540906,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-11 00:00:00+00:00,42.73,43.34,42.44,42.5,130527,38.352887257318486,,,37.234043560280355,"rgba(0, 255, 255, 0.75)",0,,,0.0,0.0,0.0,0.0
2024-10-14 00:00:00+00:00,43.7,43.76,42.49,42.7,160456,38.520529865816705,,,37.334546250239306,"rgba(0, 255, 255, 0.75)",0,,,0.0,0.0,0.0,0.0
2024-10-15 00:00:00+00:00,43.71,44.76,43.47,43.7,146197,38.6835128840658,,,37.43290297345778,"rgba(0, 255, 255, 0.75)",0,,,0.0,0.0,0.0,0.0
2024-10-16 00:00:00+00:00,45.87,46.12,44.88,45.0,226379,38.99014110357404,,,39.21822847894218,"rgba(0, 255, 255, 0.75)",0,,,0.0,0.0,0.0,0.0
2024-10-17 00:00:00+00:00,43.73,44.75,43.08,44.75,179692,39.15492224432394,,,39.14666486602134,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-18 00:00:00+00:00,44.1,44.12,43.52,43.83,102361,39.24502770821024,,,39.15670993938356,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-21 00:00:00+00:00,44.48,44.99,44.08,44.1,129861,39.36869908457786,,,39.21584562922239,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-22 00:00:00+00:00,44.79,45.38,44.31,44.31,103246,39.46863538595456,,,39.274037728921186,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-23 00:00:00+00:00,43.63,44.39,42.84,44.0,121073,39.55589854482165,,,39.29388506110301,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-10-24 00:00:00+00:00,43.33,43.68,43.03,43.49,71282,39.60223876537451,,,39.30283011835828,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-10-25 00:00:00+00:00,42.82,43.2,42.31,43.2,147634,39.680625771138516,,,39.30563421850849,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2024-10-28 00:00:00+00:00,43.93,44.265,43.46,43.93,147353,39.78175544467056,,,39.35643543520305,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
