date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_34,aVWAP_BoS_CHoCH_bull_69,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,10.2305451129,10.268027066,9.7798603061,9.7873717196,128177,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,10.5310016507,10.686487909,10.2080108725,10.3281934877,123494,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,10.688741333,10.7413212272,10.3281934877,10.5159788238,116450,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,10.5685587179,11.0042206978,10.3724255797,10.6361614389,189081,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,93.5105903563358,43.86547994622369,False,False,True,False,False,
2022-01-28 00:00:00+00:00,10.6892560338,10.7873226029,10.0631387079,10.5157536422,169272,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,90.14979626388171,40.9546464731166,False,False,True,False,False,
2022-02-04 00:00:00+00:00,10.8703020075,11.1819273898,10.6062766291,10.696799616,100976,,,,"rgba(38, 166, 154, 0.5)",,10.886168675466665,,0,,,0.0,0.0,0.0,0.0,89.00034997375852,40.19998584165276,False,False,True,False,False,
2022-02-11 00:00:00+00:00,10.7722354384,10.9042481276,10.6289073758,10.8627584253,179234,,,,"rgba(38, 166, 154, 0.5)",,10.810879631448255,,0,,,0.0,0.0,0.0,0.0,85.1718253922906,36.864347157709105,False,False,True,False,False,
2022-02-18 00:00:00+00:00,10.3356165338,10.9381942477,10.2140210452,10.7948661851,209594,,,,"rgba(38, 166, 154, 0.5)",,10.676114233768137,,0,,,0.0,0.0,0.0,0.0,74.48196499613087,27.1100086146717,False,False,True,False,False,
2022-02-25 00:00:00+00:00,10.373615124,10.6320055374,10.0468272483,10.3888145601,96430,,,,"rgba(38, 166, 154, 0.5)",,10.486710843649789,,0,,,0.0,0.0,0.0,0.0,67.34193292858285,21.035642788074796,False,False,True,False,False,
2022-03-04 00:00:00+00:00,10.8219984883,10.9055953868,10.373615124,10.4116137142,256225,,,,"rgba(38, 166, 154, 0.5)",,10.625539422053114,,0,,,0.0,0.0,0.0,0.0,66.50850485195043,21.005979308556846,False,False,True,False,False,
2022-03-11 00:00:00+00:00,10.6852035636,10.9808325954,10.563608075,10.9207948229,113497,,,,"rgba(38, 166, 154, 0.5)",,10.648143454082774,,0,,,0.0,0.0,0.0,0.0,64.29104433893602,19.45489539862919,False,False,True,False,False,
2022-03-18 00:00:00+00:00,10.4876108946,10.6776038456,10.1456235828,10.6776038456,129985,,,,"rgba(38, 166, 154, 0.5)",,10.61295190993853,,0,,,0.0,0.0,0.0,0.0,60.69265445617587,16.482801876513093,False,False,True,False,False,
2022-03-25 00:00:00+00:00,10.9486406647,10.9639534489,10.5428518849,10.5484086389,129076,,,,"rgba(38, 166, 154, 0.5)",,10.642819349664766,,0,,,0.0,0.0,0.0,0.0,61.30746168608768,16.482801876513093,False,False,True,False,False,
2022-04-01 00:00:00+00:00,10.971609841,11.0664725387,10.7802000391,10.9103587044,159484,,,,"rgba(38, 166, 154, 0.5)",,10.687031828723741,,0,,,0.0,0.0,0.0,0.0,61.875799908440314,16.482801876513093,False,False,True,False,False,
2022-04-08 00:00:00+00:00,11.0328609775,11.0722913967,10.7573074268,11.0252045855,90645,,,,"rgba(38, 166, 154, 0.5)",,10.707670817147822,,0,,,0.0,0.0,0.0,0.0,62.634126700404266,16.482801876513093,False,False,True,False,False,
2022-04-15 00:00:00+00:00,11.1170812904,11.1783324269,10.9984072132,11.0252045855,73317,,,,"rgba(38, 166, 154, 0.5)",,10.730542519102293,,0,,,0.0,0.0,0.0,0.0,63.65380044216269,16.482801876513093,False,False,True,False,False,
2022-04-22 00:00:00+00:00,11.0430747624,11.5068530559,11.0290327815,11.0405173696,194606,,,11.1929868666,"rgba(38, 166, 154, 0.5)",,10.925976469156723,,0,,,0.0,0.0,0.0,0.0,63.57787140565617,16.482801876513093,False,False,True,False,False,
2022-04-29 00:00:00+00:00,10.9736699629,11.3438288935,10.3413151232,10.9042651635,128911,,,11.07077070180639,"rgba(38, 166, 154, 0.5)",,10.889204404011476,,0,,,0.0,0.0,0.0,0.0,62.78156864627852,16.482801876513093,False,False,True,False,False,
2022-05-06 00:00:00+00:00,11.0276514737,11.2590008053,10.6574925431,10.9274000966,102827,,,11.049211556107252,"rgba(38, 166, 154, 0.5)",,10.899821497211178,,0,,,0.0,0.0,0.0,0.0,62.582661490491944,16.482801876513093,False,False,True,False,False,
2022-05-13 00:00:00+00:00,10.8040137864,11.0662096956,10.5610969882,11.0045165405,147360,,,10.987881404301197,"rgba(38, 166, 154, 0.5)",,10.872903235589506,,0,,,0.0,0.0,0.0,0.0,60.17317102886147,16.414958805412027,False,False,True,False,False,
2022-05-20 00:00:00+00:00,10.7966877243,10.9583237906,10.5973417169,10.8657069415,93190,,,10.959408010463974,"rgba(38, 166, 154, 0.5)",,10.860235373644201,,0,,,0.0,0.0,0.0,0.0,58.38300607994428,14.551045581703463,False,False,True,False,False,
