date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_270,aVWAP_BoS_CHoCH_bull_718,aVWAP_BoS_CHoCH_bull_785,aVWAP_BoS_CHoCH_bear_116,aVWAP_BoS_CHoCH_bear_235,aVWAP_BoS_CHoCH_bear_408,aVWAP_BoS_CHoCH_bear_494,aVWAP_BoS_CHoCH_bear_689,aVWAP_BoS_CHoCH_bear_779,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-01-16 15:00:00+00:00,0.734,0.74,0.734,0.74,13.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 16:00:00+00:00,0.74,0.74,0.6981,0.6981,1701.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,0.6981,0.7324,0.6981,0.7324,9.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 18:00:00+00:00,0.7324,0.7324,0.7324,0.7324,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,0.7324,0.7324,0.7324,0.7324,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,0.7324,0.7324,0.7244,0.7244,409.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 15:00:00+00:00,0.7,0.708,0.7,0.708,400.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 16:00:00+00:00,0.708,0.73,0.708,0.73,100.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 17:00:00+00:00,0.73,0.73,0.73,0.73,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 18:00:00+00:00,0.73,0.73,0.73,0.73,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 19:00:00+00:00,0.73,0.757,0.73,0.757,100.0,,,,,,,,,,0.7480000000000001,"rgba(38, 166, 154, 1.0)",,0.7480000000000001,,0,,,0.0,0.0,0.0,0.0
2025-01-17 20:00:00+00:00,0.757,0.757,0.7251,0.734,1401.0,,,,,,,,,,0.7390097934710192,"rgba(239, 83, 80, 1.0)",,0.7390097934710192,,0,,,0.0,0.0,0.0,0.0
2025-01-20 15:00:00+00:00,0.734,0.734,0.734,0.734,0.0,,,,,,,,,,0.7390097934710192,"rgba(239, 83, 80, 1.0)",,0.7390097934710192,,0,,,0.0,0.0,0.0,0.0
2025-01-20 16:00:00+00:00,0.734,0.734,0.734,0.734,0.0,,,,,,,,,,0.7390097934710192,"rgba(239, 83, 80, 1.0)",,0.7390097934710192,,0,,,0.0,0.0,0.0,0.0
2025-01-20 17:00:00+00:00,0.734,0.734,0.734,0.734,0.0,,,,,,,,,,0.7390097934710192,"rgba(239, 83, 80, 1.0)",,0.7390097934710192,,0,,,0.0,0.0,0.0,0.0
2025-01-20 18:00:00+00:00,0.734,0.734,0.734,0.734,0.0,,,,,,,,,,0.7390097934710192,"rgba(239, 83, 80, 1.0)",,0.7390097934710192,,0,,,0.0,0.0,0.0,0.0
2025-01-20 19:00:00+00:00,0.734,0.734,0.734,0.734,0.0,,,,,,,,,,0.7390097934710192,"rgba(239, 83, 80, 1.0)",,0.7390097934710192,,0,,,0.0,0.0,0.0,0.0
2025-01-20 20:00:00+00:00,0.734,0.734,0.734,0.734,0.0,,,,,,,,,,0.7390097934710192,"rgba(239, 83, 80, 1.0)",,0.7390097934710192,,0,,,0.0,0.0,0.0,0.0
2025-01-21 15:00:00+00:00,0.7244,0.7305,0.7244,0.725,100.0,,,,,,,,,,0.7343522053888797,"rgba(239, 83, 80, 1.0)",,0.7343522053888797,,0,,,0.0,0.0,0.0,0.0
2025-01-21 16:00:00+00:00,0.725,0.725,0.725,0.725,0.0,,,,,,,,,,0.7343522053888797,"rgba(239, 83, 80, 1.0)",,0.7343522053888797,,0,,,0.0,0.0,0.0,0.0
2025-01-21 17:00:00+00:00,0.725,0.727,0.725,0.727,101.0,,,,,,,,,,0.7338177582346508,"rgba(239, 83, 80, 1.0)",,0.7338177582346508,,0,,,0.0,0.0,0.0,0.0
2025-01-21 18:00:00+00:00,0.727,0.727,0.727,0.727,0.0,,,,,,,,,,0.7338177582346508,"rgba(239, 83, 80, 1.0)",,0.7338177582346508,,0,,,0.0,0.0,0.0,0.0
2025-01-21 19:00:00+00:00,0.727,0.727,0.727,0.727,0.0,,,,,,,,,,0.7338177582346508,"rgba(239, 83, 80, 1.0)",,0.7338177582346508,,0,,,0.0,0.0,0.0,0.0
2025-01-21 20:00:00+00:00,0.727,0.727,0.727,0.727,0.0,,,,,,,,,,0.7338177582346508,"rgba(239, 83, 80, 1.0)",,0.7338177582346508,,0,,,0.0,0.0,0.0,0.0
2025-01-22 15:00:00+00:00,0.749,0.749,0.749,0.749,0.0,,,,,,,,,,0.7338177582346508,"rgba(38, 166, 154, 1.0)",,0.7338177582346508,,0,,,0.0,0.0,0.0,0.0
2025-01-22 16:00:00+00:00,0.749,0.749,0.749,0.749,0.0,,,,,,,,,,0.7338177582346508,"rgba(38, 166, 154, 1.0)",,0.7338177582346508,,0,,,0.0,0.0,0.0,0.0
2025-01-22 17:00:00+00:00,0.749,0.749,0.749,0.749,0.0,,,,,,,,,,0.7338177582346508,"rgba(38, 166, 154, 1.0)",,0.7338177582346508,,0,,,0.0,0.0,0.0,0.0
2025-01-22 18:00:00+00:00,0.749,0.749,0.749,0.749,0.0,,,,,,,,,,0.7338177582346508,"rgba(38, 166, 154, 1.0)",,0.7338177582346508,,0,,,0.0,0.0,0.0,0.0
2025-01-22 19:00:00+00:00,0.749,0.749,0.715,0.715,25.0,,,,,,,,,,0.7287893614252409,"rgba(239, 83, 80, 1.0)",,0.7287893614252409,,0,,,0.0,0.0,0.0,0.0
2025-01-22 20:00:00+00:00,0.715,0.7165,0.715,0.7165,9.0,,,,,,,,,,0.7258063954293886,"rgba(239, 83, 80, 1.0)",,0.7258063954293886,,0,,,0.0,0.0,0.0,0.0
2025-01-23 15:00:00+00:00,0.7165,0.7165,0.7165,0.7165,0.0,,,,,,,,,,0.7258063954293886,"rgba(239, 83, 80, 1.0)",,0.7258063954293886,,0,,,0.0,0.0,0.0,0.0
2025-01-23 16:00:00+00:00,0.7165,0.7165,0.7165,0.7165,0.0,,,,,,,,,,0.7258063954293886,"rgba(239, 83, 80, 1.0)",,0.7258063954293886,,0,,,0.0,0.0,0.0,0.0
2025-01-23 17:00:00+00:00,0.7165,0.7165,0.7165,0.7165,0.0,,,,,,,,,,0.7258063954293886,"rgba(239, 83, 80, 1.0)",,0.7258063954293886,,0,,,0.0,0.0,0.0,0.0
2025-01-23 18:00:00+00:00,0.7165,0.7165,0.7165,0.7165,0.0,,,,,,,,,,0.7258063954293886,"rgba(239, 83, 80, 1.0)",,0.7258063954293886,,0,,,0.0,0.0,0.0,0.0
2025-01-23 19:00:00+00:00,0.7165,0.7165,0.7165,0.7165,0.0,,,,,,,,,,0.7258063954293886,"rgba(239, 83, 80, 1.0)",,0.7258063954293886,,0,,,0.0,0.0,0.0,0.0
2025-01-23 20:00:00+00:00,0.7165,0.7165,0.7165,0.7165,0.0,,,,,,,,,,0.7258063954293886,"rgba(239, 83, 80, 1.0)",,0.7258063954293886,,0,,,0.0,0.0,0.0,0.0
2025-01-24 15:00:00+00:00,0.7165,0.7165,0.7165,0.7165,0.0,,,,,,,,,,0.7258063954293886,"rgba(239, 83, 80, 1.0)",,0.7258063954293886,,0,,,0.0,0.0,0.0,0.0
