date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_108,aVWAP_BoS_CHoCH_bull_168,aVWAP_BoS_CHoCH_bull_259,aVWAP_BoS_CHoCH_bull_306,aVWAP_BoS_CHoCH_bull_381,aVWAP_BoS_CHoCH_bull_483,aVWAP_BoS_CHoCH_bull_606,aVWAP_BoS_CHoCH_bull_646,aVWAP_BoS_CHoCH_bull_684,aVWAP_BoS_CHoCH_bull_804,aVWAP_BoS_CHoCH_bear_511,aVWAP_BoS_CHoCH_bear_582,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-03-19 14:00:00+00:00,1.305,1.35,1.305,1.345,24046.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-03-19 15:00:00+00:00,1.345,1.375,1.345,1.365,29265.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-03-19 16:00:00+00:00,1.365,1.365,1.335,1.335,36601.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,79.06976744186048,-23.255813953488328,False,False,True,False,True,
2025-03-19 17:00:00+00:00,1.335,1.335,1.32,1.33,10448.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.80984062660663,-23.255813953488328,False,False,True,False,True,
2025-03-19 18:00:00+00:00,1.325,1.355,1.315,1.355,24353.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.90976888291418,-23.255813953488328,False,False,True,False,True,
2025-03-19 19:00:00+00:00,1.355,1.365,1.345,1.345,28779.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.865163050914646,-23.255813953488328,False,False,True,False,True,
2025-03-20 14:00:00+00:00,1.335,1.36,1.33,1.355,15099.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.494558200775636,-23.255813953488328,False,False,True,False,True,
2025-03-20 15:00:00+00:00,1.355,1.365,1.335,1.335,17400.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.74235167174655,-23.255813953488328,False,False,False,False,True,
2025-03-20 16:00:00+00:00,1.335,1.335,1.32,1.325,927.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.87163210890554,-23.255813953488328,False,False,False,True,True,
2025-03-20 17:00:00+00:00,1.325,1.335,1.315,1.335,29878.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.043752123839006,-23.255813953488328,False,False,False,True,True,
