date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_33,aVWAP_BoS_CHoCH_bull_70,aVWAP_BoS_CHoCH_bull_83,aVWAP_BoS_CHoCH_bull_133,aVWAP_BoS_CHoCH_bear_74,aVWAP_BoS_CHoCH_bear_123,aVWAP_BoS_CHoCH_bear_136,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,94.9262760744,96.163485172,91.4618134439,92.0458228588,3063876,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,95.9557163988,96.6387104603,91.6399858078,95.5696762772,3969834,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,91.2539456861,97.9948001185,90.125520715,97.7671354313,4787689,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,76.27649125118239,-56.755789369679235,False,False,True,False,True,
2022-01-21 00:00:00+00:00,86.126540993,91.1252656455,85.6811100834,90.6699362712,4836042,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,56.94387288911041,-56.755789369679235,False,False,True,False,True,
2022-01-28 00:00:00+00:00,88.7397356628,92.1646044347,82.4641090694,82.7511645445,4362262,,,,,,,,,#000000,,87.78948305563334,,0,,,0.0,0.0,0.0,0.0,48.6680432556955,-56.755789369679235,False,False,False,False,True,
2022-02-04 00:00:00+00:00,92.184401364,93.2831309411,87.3044582874,88.0072492781,3643027,,,,,,,,,#000000,,89.21592980057406,,0,,,0.0,0.0,0.0,0.0,47.49677437684615,-56.755789369679235,False,False,False,False,True,
2022-02-11 00:00:00+00:00,97.2425168044,101.6176381835,92.530847627,92.9267862134,6283638,,,,,,,,,#000000,,92.69633475070144,,0,,,0.0,0.0,0.0,0.0,50.87298856071187,-56.755789369679235,False,False,False,False,True,
2022-02-18 00:00:00+00:00,99.9744930502,107.0024029576,96.8168828241,97.4404860976,9596530,,,,,,,,,"rgba(38, 166, 154, 0.5)",,98.7017109392238,,0,,,0.0,0.0,0.0,0.0,54.8353088907744,-56.755789369679235,False,False,True,False,True,
2022-02-25 00:00:00+00:00,97.9651047245,100.7861671521,89.9176529572,99.2914989887,4117467,,,,,,,,,"rgba(38, 166, 154, 0.5)",,97.95105384731949,,0,,,0.0,0.0,0.0,0.0,55.90596420991008,-56.755789369679235,False,False,True,False,True,
2022-03-04 00:00:00+00:00,89.6701913407,96.965359794,87.1658797821,95.5300824185,4968877,,,,,,,,,#000000,,96.45487195366563,,0,,,0.0,0.0,0.0,0.0,51.713994608235495,-56.755789369679235,False,False,False,False,True,
2022-03-11 00:00:00+00:00,89.5316128355,91.6201888784,80.939745512,89.8087698459,5211369,,,,,,,,,#000000,,92.32173184926523,,0,,,0.0,0.0,0.0,0.0,48.65761032102679,-56.755789369679235,False,False,False,False,True,
2022-03-18 00:00:00+00:00,93.2930294057,94.3125712655,87.1064889942,89.6800898054,4063877,,,,,,,,,#000000,,92.66812738710227,,0,,,0.0,0.0,0.0,0.0,48.715092247538664,-56.755789369679235,False,False,False,False,True,
2022-03-25 00:00:00+00:00,94.2135866189,94.9609207007,90.4719669781,93.342521729,2398452,,,,,,,,,#000000,,92.88738071518522,,0,,,0.0,0.0,0.0,0.0,49.24840341658665,-56.755789369679235,False,False,False,False,True,
2022-04-01 00:00:00+00:00,93.7978511033,97.8958154719,90.8976009584,94.530337488,5544903,,,,,,,,,#000000,,93.31962191863245,,0,,,0.0,0.0,0.0,0.0,49.39753774673448,-53.24206548230461,False,False,False,False,True,
2022-04-08 00:00:00+00:00,86.7501442665,96.3813503791,85.2752730324,93.3524201937,5062727,,,,,,,,,#000000,,92.8265410419201,,0,,,0.0,0.0,0.0,0.0,46.29593440831581,-52.82749323218237,False,False,False,False,True,
2022-04-15 00:00:00+00:00,96.0151071868,96.3417565205,85.2554761031,85.7701962653,3457875,,,,,,,,,#000000,,92.84090232469428,,0,,,0.0,0.0,0.0,0.0,48.314791341951654,-47.45941704524532,False,False,False,False,True,
2022-04-22 00:00:00+00:00,93.8473434266,101.4889581429,93.3623186583,95.9260210049,4994822,,,,,,,,,#000000,,94.00881431834786,,0,,,0.0,0.0,0.0,0.0,48.88772345833778,-43.638349157115364,False,False,False,False,True,
2022-04-29 00:00:00+00:00,93.9958203965,98.3115509875,92.6595276676,93.5503894868,4033340,,,,,,,,,#000000,,93.99291929620802,,0,,,0.0,0.0,0.0,0.0,49.35609246352096,-40.044270247045326,False,False,False,False,True,
2022-05-06 00:00:00+00:00,84.6318728296,95.4113008426,81.9097950485,94.9757683976,8097883,,,,,,,,,#000000,,92.36996782650861,,0,,,0.0,0.0,0.0,0.0,46.5195442753016,-40.02718985102633,False,False,False,False,True,
2022-05-13 00:00:00+00:00,82.7511645445,86.4135964681,78.4255354887,83.4143616766,7210346,,,,,,,,,"rgba(239, 83, 80, 0.5)",,90.85938584663117,,0,,,0.0,0.0,0.0,0.0,43.98497478347115,-39.94451650640989,False,False,False,True,True,
2022-05-20 00:00:00+00:00,79.8311174702,83.2955801007,77.2377197297,82.8600476557,4765150,,,,,,,,,"rgba(239, 83, 80, 0.5)",,87.06133509535377,,0,,,0.0,0.0,0.0,0.0,41.42330783539678,-39.94451650640989,False,False,False,True,True,
2022-05-27 00:00:00+00:00,87.4628337219,88.8923699879,78.6927940345,80.0884775514,3743958,,,,,,,,,"rgba(239, 83, 80, 0.5)",,87.38355496797483,,0,,,0.0,0.0,0.0,0.0,42.63056504355141,-36.64550337153281,False,False,False,True,True,
2022-06-03 00:00:00+00:00,91.2242502921,91.6597827371,85.6316177601,87.5618183685,2990381,,,,,,,,,"rgba(239, 83, 80, 0.5)",,87.89276142963962,,0,,,0.0,0.0,0.0,0.0,44.72764978839032,-32.475704688909246,False,False,False,True,True,
2022-06-10 00:00:00+00:00,83.8201987276,94.6194236699,83.8103002629,92.2041982933,3388528,,,,,,,,,"rgba(239, 83, 80, 0.5)",,87.16770241800647,,0,,,0.0,0.0,0.0,0.0,44.175178944252,-31.0464147600122,False,False,False,True,True,
2022-06-17 00:00:00+00:00,75.1392452222,82.4443121401,74.0009217864,81.0981209465,4463187,,,,,,,,,"rgba(239, 83, 80, 0.5)",,84.8208719658489,,0,,,0.0,0.0,0.0,0.0,41.9118719900077,-31.0464147600122,False,False,False,True,True,
2022-06-24 00:00:00+00:00,75.5351838085,76.7625934261,69.4080341849,76.1191932233,3549587,,,,,,,,73.90193713983332,"rgba(239, 83, 80, 0.5)",,80.06470704534578,,0,,,0.0,0.0,0.0,0.0,40.430245026511564,-31.0464147600122,False,False,False,True,True,
2022-07-01 00:00:00+00:00,74.4067588374,79.8014220763,71.2491486114,75.1986360101,3524533,,,,,,,,74.52497573513021,"rgba(239, 83, 80, 0.5)",,79.58414220053587,,0,,,0.0,0.0,0.0,0.0,39.13966236313103,-31.0464147600122,False,False,False,True,True,
