date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_164,aVWAP_BoS_CHoCH_bull_268,aVWAP_BoS_CHoCH_bull_322,aVWAP_BoS_CHoCH_bull_503,aVWAP_BoS_CHoCH_bull_603,aVWAP_BoS_CHoCH_bull_664,aVWAP_BoS_CHoCH_bull_786,aVWAP_BoS_CHoCH_bull_809,aVWAP_BoS_CHoCH_bear_252,aVWAP_BoS_CHoCH_bear_584,aVWAP_BoS_CHoCH_bear_715,aVWAP_BoS_CHoCH_bear_794,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,33.1793833675,33.7234563388,32.8166680533,32.8166680533,154063,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,33.6327775103,34.216839845,33.0705687732,33.523962916,496942,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,33.0524330075,34.3582081387,33.0524330075,33.9773570588,545307,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,80.50941306732943,-27.962347730682268,False,False,True,False,True,
2022-01-06 00:00:00+00:00,34.2403256616,34.403547553,33.1975191332,33.8232030502,561231,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,78.59256964247885,-27.962347730682268,False,False,True,False,True,
2022-01-07 00:00:00+00:00,34.8932132272,34.9566884072,34.0820004269,34.4579548501,537313,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,79.46629366834381,-25.01326417801465,False,False,True,False,True,
2022-01-10 00:00:00+00:00,34.8750774615,35.1199102985,34.3310044901,34.9929599386,427235,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,79.83888416028897,-21.403037727164985,False,False,True,False,True,
2022-01-11 00:00:00+00:00,35.3466073699,35.7455942156,35.1289781814,35.3194037214,386001,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,81.2619332584607,-16.426831029950158,False,False,True,False,True,
2022-01-12 00:00:00+00:00,35.8000015127,36.2987350697,35.5733044413,35.6186438556,535436,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,83.06377991199969,-10.982979812414747,False,False,True,False,True,
2022-01-13 00:00:00+00:00,36.1445810612,36.6886540325,35.7727978641,35.9813591698,462974,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,84.79237077083525,-5.645747252250899,False,False,True,False,True,
2022-01-14 00:00:00+00:00,36.7974686268,36.9606905182,34.9929599386,36.2533956555,372221,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,86.72139259500466,-0.2481950090874534,False,False,True,False,True,
