date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_33,aVWAP_BoS_CHoCH_bull_84,aVWAP_BoS_CHoCH_bull_116,aVWAP_BoS_CHoCH_bull_133,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bear_141,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,107.0656817453,107.6461933036,103.9405945228,103.9405945228,136173,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,106.804451544,108.2557304399,102.324837352,106.9882802041,306274,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,104.8016866677,106.1900768114,102.7698962135,105.8756330506,153525,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,98.9385199283,104.4727301179,98.5611874154,104.0470216418,153733,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,95.542527312,100.3897988242,92.8237981804,97.7194456558,270645,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,95.648954431,96.8777038962,90.5598031028,94.845913442,346675,,,,,,,,"rgba(239, 83, 80, 0.5)",,94.36215381,,0,,,0.0,0.0,0.0,0.0,0.29782195754307444,-49.71846518076006,False,False,False,True,True,
2022-02-11 00:00:00+00:00,101.522229705,104.5202353138,96.0214493476,96.4229698421,354779,,,,,,,,"rgba(239, 83, 80, 0.5)",,97.56160417800848,,0,,,0.0,0.0,0.0,0.0,11.291728787040794,-39.33800298472785,False,False,False,True,True,
2022-02-18 00:00:00+00:00,102.4630586226,104.7714842145,100.8529802687,101.2700487579,400126,,,,,,,,"rgba(239, 83, 80, 0.5)",,101.06117492818811,,0,,,0.0,0.0,0.0,0.0,20.218997220341876,-31.358773532436068,False,False,False,True,True,
2022-02-25 00:00:00+00:00,103.1808043949,104.0246406406,99.5144813961,102.1914791412,203827,,,,,,,,"rgba(239, 83, 80, 0.5)",,101.20389846012321,,0,,,0.0,0.0,0.0,0.0,27.38051748631743,-25.290088582829142,False,False,False,True,True,
2022-03-04 00:00:00+00:00,104.044039175,104.4708069315,99.2429019147,102.7152395696,212192,,,,,,,,"rgba(239, 83, 80, 0.5)",,101.39977257799953,,0,,,0.0,0.0,0.0,0.0,33.40307774047487,-20.391860911835252,False,False,False,True,True,
