date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_160,aVWAP_BoS_CHoCH_bull_321,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_631,aVWAP_BoS_CHoCH_bull_702,aVWAP_BoS_CHoCH_bull_740,aVWAP_BoS_CHoCH_bull_791,aVWAP_BoS_CHoCH_bear_236,aVWAP_BoS_CHoCH_bear_466,aVWAP_BoS_CHoCH_bear_748,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,2.0242263551,2.0509782453,1.9173079675,1.9350533879,167903,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,2.0777301354,2.0866474321,2.0092452966,2.0242263551,111770,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,1.997474465,2.1401512125,1.9885571682,2.0955647289,160665,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,2.0955647289,2.122316619,2.0063917617,2.0420609486,101661,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,2.0688128387,2.1175012788,2.0331436518,2.0777301354,59202,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,2.059895542,2.0866474321,1.9796398715,2.0688128387,88972,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,2.1847376961,2.2025722895,2.0509782453,2.0955647289,226877,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,2.2560760698,2.2917452567,2.1758203993,2.2114895862,184706,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,2.3006625534,2.345249037,2.2293241796,2.2293241796,130978,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,2.3274144435,2.3274144435,2.2471587731,2.3274144435,76063,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,2.345249037,2.3898355206,2.2471587731,2.3630836304,297954,,,,,,,,,,,2.3274144435666666,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,2.2917452567,2.3363317403,2.2382414764,2.3363317403,121606,,,,,,,,,,,2.316214489490314,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,2.2025722895,2.3540771607,2.1936549928,2.2560760698,86273,,,,,,,,,,,2.3049385000204987,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,2.122316619,2.1847376961,2.0527617046,2.1847376961,129886,,,,,,,,,,,2.2671405303167806,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,2.0955647289,2.122316619,1.9439706847,2.0509782453,134803,,,,,,,,,,,2.2298429168485514,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,2.2114895862,2.2293241796,2.0030923619,2.0509782453,52058,,,,,,,,,,,2.224661405627718,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,2.1490685092,2.2649933665,2.1133993223,2.2293241796,61191,,,,,,,,,,,2.221279726418783,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,2.1133993223,2.2293241796,2.059895542,2.1847376961,109167,,,,,,,,,,,2.2117065813629164,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,2.0955647289,2.1669031026,2.0509782453,2.1669031026,111638,,,,,,,,,,,2.2008695407642973,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,2.122316619,2.1847376961,2.0170925177,2.1133993223,197932,,,,,,,,,,,2.18676431737529,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,2.1312339157,2.2292350067,2.0866474321,2.0955647289,113913,,,,,,,,,,,2.183730312239492,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,2.0866474321,2.1669031026,2.0777301354,2.1133993223,81187,,,,,,,,,,,2.1797564519645394,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,1.9796398715,2.0866474321,1.9319323341,2.0688128387,338664,,,,,,,,,,,2.1464944839187154,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,1.9618052781,2.0331436518,1.9439706847,1.9707225748,271965,,,,,,,,,,,2.1249700468381643,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,1.9350533879,1.9796398715,1.9261360912,1.9350533879,168665,,,,,,,,,,,2.1117824295653773,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,1.8726323109,1.948429333,1.8637150142,1.8993842011,152734,,,,,,,,,,,1.9965378634841116,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,1.9796398715,2.0063917617,1.8815496076,1.8993842011,288731,,,,,,,,,,,2.0089078083128573,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,2.0153090584,2.059895542,1.9975636379,2.0063917617,261242,,,,,,,,,,,2.0229632392079036,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,2.1044820256,2.1401512125,2.0242263551,2.0242263551,168016,,,,,,,,,,,2.0350062808754292,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,2.0955647289,2.1401512125,2.0509782453,2.1401512125,256673,,,,,,,,,,,2.0474950507207836,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,2.1401512125,2.28282796,2.0866474321,2.2560760698,446286,,,,,,,,,,,2.074648487553365,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,2.1624444543,2.1983356485,2.1355260586,2.1983356485,224692,,,,,,,,,,,2.083366861701514,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,2.1175804614,2.1714172528,2.1086076629,2.1714172528,84100,,,,,,,,,,,2.0850969331084315,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,2.0457980729,2.1444988571,2.0278524758,2.1086076629,176355,,,,,,,,,,,2.084541092059567,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,1.9919612815,2.0816892672,1.9470972887,2.0727164686,255694,,,,,,,,,,,2.0783575685482205,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,2.0816892672,2.0906620657,2.0188796772,2.0188796772,142384,,,,,,,,,,,2.0778679244417293,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,2.1355260586,2.1624444543,2.0188796772,2.12655326,199755,,,,,,,,,,,2.0796592299675014,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,2.2521724399,2.2521724399,2.0728061966,2.1355260586,249705,,,,,,,,,,,2.0873987821171403,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,2.3239548284,2.357692551,2.1983356485,2.2342268428,225438,,,,,,,,,,,2.0992061152123753,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,2.4585468069,2.4944380012,2.3508732241,2.4047100155,358297,,,,,,,,,,,2.12691038516958,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,2.5123835983,2.5572475911,2.408119679,2.4944380012,379554,,,,,,,,,,,2.1560665414491007,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,2.4495740083,2.5841659868,2.332927627,2.5841659868,312954,,,,,,,,,,,2.1743929970829727,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,2.7097851667,2.7187579653,2.3598460227,2.4047100155,1087254,,,,,,,,,,,2.2478610320741628,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,2.952050728,3.0597243108,2.7277307639,2.8174587495,1566014,,,,,,,,,,,2.3805418985266367,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,2.7905403538,3.1853434907,2.5123835983,3.1135611022,1437549,,,,,,,,,,,2.5760751753178828,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-09 00:00:00+00:00,2.682866771,2.7276410359,2.5123835983,2.6290299797,478688,,,,,,,,,,,2.566492618028978,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-10 00:00:00+00:00,2.7008123682,2.7634425022,2.6380027782,2.7367035624,295406,,,,,,,,,,,2.5675142655139314,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,2.539301994,2.7367035624,2.5123835983,2.682866771,265837,,,,,,,,,,,2.563410566079957,#000000,0,,,0.0,0.0,0.0,0.0
