date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_153,aVWAP_BoS_CHoCH_bull_270,aVWAP_BoS_CHoCH_bull_349,aVWAP_BoS_CHoCH_bull_396,aVWAP_BoS_CHoCH_bull_468,aVWAP_BoS_CHoCH_bull_533,aVWAP_BoS_CHoCH_bull_593,aVWAP_BoS_CHoCH_bull_696,aVWAP_BoS_CHoCH_bull_746,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-04-14 14:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-14 15:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-14 16:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-14 17:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-14 18:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-14 19:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-15 14:00:00+00:00,26.99,26.99,26.99,26.99,500.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-15 15:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-04-15 16:00:00+00:00,26.99,26.99,26.925,26.925,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-04-15 17:00:00+00:00,26.925,26.925,26.89,26.89,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-04-15 18:00:00+00:00,26.89,26.89,26.87,26.87,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-04-15 19:00:00+00:00,26.87,26.87,26.86,26.865,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-04-16 14:00:00+00:00,26.865,26.865,26.735,26.76,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-04-16 15:00:00+00:00,26.76,26.795,26.76,26.795,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,5.711917955929332,-44.8592738396636,False,False,False,True,True,
2025-04-16 16:00:00+00:00,26.795,26.795,26.745,26.745,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,8.286489816804634,-42.88487424223159,False,False,False,True,True,
2025-04-16 17:00:00+00:00,26.745,26.745,26.735,26.735,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,9.79536597821708,-41.86414138320265,False,False,False,True,True,
2025-04-16 18:00:00+00:00,26.735,26.735,26.735,26.735,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.80128341915871,-41.20484710542383,False,False,False,True,True,
2025-04-16 19:00:00+00:00,26.735,26.735,26.735,26.735,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,11.47189504645313,-40.74289024429975,False,False,False,True,True,
2025-04-17 14:00:00+00:00,26.735,26.735,26.735,26.735,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,11.91896946464941,-40.385470906642006,False,False,False,True,True,
2025-04-17 15:00:00+00:00,26.735,26.735,26.735,26.735,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,12.217019076780263,-40.08242789241724,False,False,False,True,True,
2025-04-17 16:00:00+00:00,26.735,26.735,26.735,26.735,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,12.415718818200832,-39.808424469030726,False,False,False,True,True,
2025-04-17 17:00:00+00:00,26.735,26.735,26.66,26.66,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.782919602173628,-39.808424469030726,False,False,False,True,False,
2025-04-17 18:00:00+00:00,26.66,26.66,26.66,26.66,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,9.694386791488824,-38.019790637852,False,False,False,True,False,
2025-04-17 19:00:00+00:00,26.66,26.73,26.625,26.625,51.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,8.477031479356356,-39.184085273743264,False,False,False,True,False,
2025-04-18 14:00:00+00:00,26.625,26.625,26.625,26.625,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,7.665461271268043,-39.9740949581044,False,False,False,True,False,
2025-04-18 15:00:00+00:00,26.625,26.625,26.625,26.625,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,7.1244144658758355,-40.54165609859709,False,False,False,True,False,
2025-04-18 16:00:00+00:00,26.625,26.625,26.625,26.625,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.763716595614364,-40.97661053371781,False,False,False,True,False,
2025-04-18 17:00:00+00:00,26.625,26.625,26.625,26.625,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.523251348773382,-41.33094037221132,False,False,False,True,False,
2025-04-18 18:00:00+00:00,26.625,26.625,26.625,26.625,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.362941184212728,-41.63392519013415,False,False,False,True,False,
2025-04-18 19:00:00+00:00,26.625,26.625,26.625,26.625,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.256067741172291,-41.90154841204845,False,False,False,True,False,
2025-04-21 14:00:00+00:00,26.36,26.36,26.28,26.28,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,4.542928914822268,-43.61994856811392,False,False,False,True,False,
2025-04-21 15:00:00+00:00,26.28,26.315,26.27,26.315,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.206459887232919,-43.61994856811392,False,False,False,True,True,
2025-04-21 16:00:00+00:00,26.315,26.315,26.235,26.245,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.804691648770852,-45.16197065662921,False,False,False,True,True,
2025-04-21 17:00:00+00:00,26.245,26.245,26.175,26.18,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.820071299041267,-45.095087338559026,False,False,False,True,True,
2025-04-21 18:00:00+00:00,26.18,26.26,26.16,26.165,51.0,,,,,,,,,,26.195000000000004,"rgba(239, 83, 80, 1.0)",,26.195000000000004,,0,,,0.0,0.0,0.0,0.0,6.748155906799672,-45.06462557712892,False,False,False,True,True,
2025-04-21 19:00:00+00:00,26.165,26.37,26.165,26.36,158.0,,,,,,,,,,26.27311802232855,"rgba(239, 83, 80, 1.0)",,26.27311802232855,,0,,,0.0,0.0,0.0,0.0,17.434259413944687,-35.309099782991375,False,False,False,True,True,
2025-04-22 14:00:00+00:00,26.36,26.5,26.36,26.5,0.0,,,,,,,,,,26.27311802232855,"rgba(38, 166, 154, 1.0)",,26.27311802232855,,0,,,0.0,0.0,0.0,0.0,29.001490035575127,-25.384427591971317,False,False,False,True,True,
2025-04-22 15:00:00+00:00,26.5,26.55,26.5,26.53,0.0,,,,,,,,,,26.27311802232855,"rgba(38, 166, 154, 1.0)",,26.27311802232855,,0,,,0.0,0.0,0.0,0.0,37.5089805570459,-18.603486813136406,False,False,False,True,True,
2025-04-22 16:00:00+00:00,26.53,26.53,26.53,26.53,0.0,,,,,,,,,,26.27311802232855,"rgba(38, 166, 154, 1.0)",,26.27311802232855,,0,,,0.0,0.0,0.0,0.0,43.180640904693085,-14.359485640733602,False,False,False,True,True,
2025-04-22 17:00:00+00:00,26.53,26.53,26.53,26.53,0.0,,,,,,,,,,26.27311802232855,"rgba(38, 166, 154, 1.0)",,26.27311802232855,,0,,,0.0,0.0,0.0,0.0,46.96174780312454,-11.568586242484628,False,False,False,False,True,
2025-04-22 18:00:00+00:00,26.53,26.595,26.53,26.595,0.0,,,,,,,,,,26.27311802232855,"rgba(38, 166, 154, 1.0)",,26.27311802232855,,0,,,0.0,0.0,0.0,0.0,51.504408627469694,-7.77271093886641,False,False,True,False,True,
2025-04-22 19:00:00+00:00,26.595,26.595,26.51,26.51,30.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,51.21982155262256,-7.77271093886641,False,False,True,False,True,
2025-04-23 14:00:00+00:00,26.51,27.01,26.51,26.99,0.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,59.4246740789453,-0.5183526103240439,False,False,True,False,True,
2025-04-23 15:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,64.89457576316046,4.462702075544854,False,False,True,False,True,
2025-04-23 16:00:00+00:00,26.99,26.99,26.99,26.99,0.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,68.54117688597056,7.849055954636967,False,False,True,False,True,
2025-04-23 17:00:00+00:00,26.99,26.99,26.795,26.795,0.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,65.21116681912581,7.849055954636967,False,False,True,False,True,
2025-04-23 18:00:00+00:00,26.795,26.845,26.75,26.815,0.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,63.34517777397343,7.849055954636967,False,False,True,False,False,
2025-04-23 19:00:00+00:00,26.815,26.815,26.815,26.815,0.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,62.10118507720518,7.849055954636967,False,False,True,False,False,
2025-04-24 14:00:00+00:00,27.0,27.0,26.945,27.0,0.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,64.37830901521579,7.849055954636967,True,False,True,False,False,
2025-04-24 15:00:00+00:00,27.0,27.03,26.99,27.015,0.0,,,,,,,,,,26.306408647140863,"rgba(38, 166, 154, 1.0)",,26.306408647140863,,0,,,0.0,0.0,0.0,0.0,66.10987130085798,7.849055954636967,True,False,True,False,False,8.854513804905334
