date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_59,aVWAP_BoS_CHoCH_bull_157,aVWAP_BoS_CHoCH_bull_490,aVWAP_BoS_CHoCH_bull_591,aVWAP_BoS_CHoCH_bull_692,aVWAP_BoS_CHoCH_bull_717,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_221,aVWAP_BoS_CHoCH_bear_340,aVWAP_BoS_CHoCH_bear_508,aVWAP_BoS_CHoCH_bear_747,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,50.2426675164,50.735614443,49.7781598356,50.5839384656,519920,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,50.7830131859,51.219081621,49.9582750588,50.252147265,716051,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,49.5411661209,51.1053246379,49.5316863723,50.9346891633,557456,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,76.11470246970195,-45.54119012119219,False,False,True,False,True,
2022-01-06 00:00:00+00:00,49.6738826011,50.090991539,49.1050976858,49.2188546689,679421,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,62.0468712968818,-45.54119012119219,False,False,True,False,True,
2022-01-07 00:00:00+00:00,49.5601256181,49.8919168186,49.3800103949,49.5032471265,536734,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.89680428326764,-45.54119012119219,False,False,False,False,True,
2022-01-10 00:00:00+00:00,49.4084496407,49.4274091378,48.6548096279,49.124057183,679976,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.17171058753847,-45.54119012119219,False,False,False,True,True,
2022-01-11 00:00:00+00:00,49.6264838582,49.8350383271,48.7590868624,49.4084496407,832924,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.010288098880636,-45.54119012119219,False,False,False,True,True,
2022-01-12 00:00:00+00:00,49.7307610927,50.5460194712,49.6644028525,49.9772345559,558477,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.85853830002705,-45.54119012119219,False,False,False,True,True,
2022-01-13 00:00:00+00:00,49.3705306463,50.2995460079,49.2662534118,49.9013965672,838045,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.11384790326587,-45.54119012119219,False,False,False,True,True,
2022-01-14 00:00:00+00:00,48.7922659824,49.1904154231,48.2993190559,48.9060229655,754679,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.45901147716879,-45.54119012119219,False,False,False,True,False,
