date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_108,aVWAP_BoS_CHoCH_bear_117,aVWAP_BoS_CHoCH_bear_186,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,10.07,10.13,8.78,9.17,220152,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,9.29,10.09,9.141,9.97,128965,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,8.02,9.405,8.0,9.22,93718,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,8.44,8.54,7.5,8.05,138158,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,8.05,8.51,7.76,8.51,39254,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,9.15,9.23,7.61,8.05,91713,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,8.88,9.27,8.44,9.21,106283,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,8.21,9.26,8.08,9.13,109307,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,7.54,8.25,7.38,8.2,73767,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,8.35,8.39,7.33,7.34,81773,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,7.64,8.2321,7.37,8.21,68418,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,7.12,7.72,7.07,7.72,34075,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,7.09,7.52,7.01,7.19,77367,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,6.85,7.0,6.31,6.93,115179,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,7.23,7.35,5.84,6.78,127314,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,7.4,7.48,6.72,6.98,86104,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,7.81,8.0,6.705,7.11,131641,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,6.27,7.91,6.18,7.69,143975,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,6.12,6.43,5.85,6.31,107472,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,6.16,6.57,5.86,6.16,128634,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,6.28,6.3854,5.83,6.23,76017,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,5.81,6.36,5.67,6.36,34315,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,5.53,5.88,5.5,5.71,37059,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,5.6,5.81,5.28,5.66,85757,,,,5.563333333333333,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,5.66,5.86,5.5,5.81,71234,,,,5.613245366507209,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,5.48,5.76,5.29,5.61,25043,,,,5.599041570988569,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,6.53,6.695,5.4,5.56,75460,,,,5.7775977951589805,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,6.73,7.5,6.2,6.33,90684,,,,6.046490032875904,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,6.68,7.23,6.26,6.72,102700,,,,6.200659912437511,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,5.99,6.9,5.98,6.76,34155,,,,6.206951052814964,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,5.88,6.03,5.76,6.03,21917,,,,6.193248288785877,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,5.8,5.98,5.65,5.78,12327,,,,6.1841504437901165,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,6.04,6.355,5.6,5.69,40805,,,,6.170612663264785,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,5.73,6.26,5.65,5.92,54862,,,,6.144685762714437,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,5.43,5.75,5.15,5.71,54857,,,,6.087244686605922,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,5.45,5.76,5.37,5.61,36807,,,,6.0580443447191845,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,5.22,5.4,4.81,5.14,58149,,,,5.988493453911941,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,5.27,5.31,5.145,5.24,29302,,,,5.96093439530312,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,4.84,5.37,4.7,5.24,101697,,,,5.848431598560323,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,4.48,5.07,4.48,4.8,117157,,,,5.712901237980623,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,4.34,5.07,3.7701,5.04,217549,,,,5.479603967154884,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,3.88,4.52,3.71,4.33,196840,,,,5.280607694307161,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,3.95,4.09,3.88,3.91,90694,,,,5.202503443114035,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,4.15,4.19,3.74,3.99,90513,,,,5.136337500525849,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,4.63,5.0,3.9045,4.12,124794,,,,5.091350576115851,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-09 00:00:00+00:00,4.58,4.95,4.125,4.71,66084,,,,5.071530230924939,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-10 00:00:00+00:00,4.18,4.73,4.16,4.44,58238,,,,5.049118697781665,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,4.05,4.41,4.02,4.28,55975,,,,5.023110953682413,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-14 00:00:00+00:00,3.79,4.16,3.62,4.16,83451,,,,4.974368612001729,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-15 00:00:00+00:00,3.9,4.14,3.7,3.7,38631,,,,4.954233417089047,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-16 00:00:00+00:00,3.75,4.095,3.61,3.8778,81375,,,,4.910571924122339,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-17 00:00:00+00:00,4.34,4.63,3.6779,3.78,60163,,,,4.891377935409987,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,4.42,4.68,4.21,4.31,82302,,,,4.874815296568625,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-21 00:00:00+00:00,4.63,5.1,4.41,4.59,108183,,,,4.7903851722518915,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-22 00:00:00+00:00,4.26,4.82,4.115,4.65,44458,,,,4.740188977930721,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-23 00:00:00+00:00,3.92,4.5525,3.85,4.35,72508,,,,4.646447410062229,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-24 00:00:00+00:00,3.83,4.0399,3.71,3.92,45180,,,,4.58791452525436,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,3.64,3.83,3.41,3.83,71672,,,,4.495019561503465,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-28 00:00:00+00:00,3.69,3.8,3.5212,3.55,24837,,,,4.471695677220997,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-29 00:00:00+00:00,3.76,4.0,3.6001,3.62,75447,,,,4.425413061760017,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-30 00:00:00+00:00,3.67,3.82,3.56,3.82,45034,,,,4.397316915353867,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-31 00:00:00+00:00,3.43,3.705,3.38,3.6,46515,,,,4.362768376700968,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,3.34,3.77,3.28,3.43,101621,,,,4.296765467499629,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-04 00:00:00+00:00,3.21,3.55,3.18,3.44,68813,,,,4.251083242708876,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-05 00:00:00+00:00,3.2,3.42,3.02,3.27,70194,,,,4.20501729848296,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-06 00:00:00+00:00,3.01,3.305,2.77,3.09,102468,,,,4.133774920218713,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-07 00:00:00+00:00,2.86,3.03,2.72,3.01,43066,,,,4.1025761866424375,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,2.79,3.4,2.645,3.01,339898,,,,3.927391774052535,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-11 00:00:00+00:00,2.67,2.74,2.51,2.7,54477,,,,3.896769114745541,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-12 00:00:00+00:00,2.76,3.028,2.7,2.75,44653,,,,3.8772844662174952,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-13 00:00:00+00:00,2.72,2.81,2.7,2.81,36690,,,,3.8603680761526635,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-14 00:00:00+00:00,2.3,2.71,2.26,2.71,158895,,,,3.7707349671306396,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-18 00:00:00+00:00,2.45,3.13,2.224,2.39,622274,,,,3.5554074423276285,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-19 00:00:00+00:00,2.4,2.6,2.2667,2.34,154228,,,,3.5062263763542187,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-20 00:00:00+00:00,2.21,2.44,2.19,2.35,63325,,,,3.4845372968741675,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-21 00:00:00+00:00,2.3,2.39,2.25,2.33,87561,,,,3.4568102693673666,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,2.17,2.42,2.12,2.29,74388,,,,3.4326623151768465,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-25 00:00:00+00:00,2.27,2.32,2.18,2.3,49040,,,,3.417599678732701,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-26 00:00:00+00:00,1.93,2.42,1.92,2.2,135884,,,,3.3715945606848656,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
