date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bull_357,aVWAP_BoS_CHoCH_bull_482,aVWAP_BoS_CHoCH_bear_47,aVWAP_BoS_CHoCH_bear_252,aVWAP_BoS_CHoCH_bear_335,aVWAP_BoS_CHoCH_bear_504,aVWAP_BoS_CHoCH_bear_643,aVWAP_BoS_CHoCH_bear_804,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,520.2,520.39,490.4601,503.54,123329,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,508.17,519.87,498.63,516.75,164530,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,502.22,514.855,500.06,505.91,174136,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,499.33,513.69,497.76,501.54,161791,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,516.88,535.0,499.3,500.0,382909,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,510.27,519.45,495.67,517.0,147813,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,504.58,511.01,501.09,507.47,99782,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,485.0,505.9808,484.39,502.23,166127,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,488.98,495.0,484.56,489.41,142272,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,449.33,460.33,428.13,446.49,1184983,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,444.73,452.28,435.56,445.0,270330,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,456.16,470.84,445.76,450.0,303348,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,453.76,468.37,452.43,458.26,259899,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,443.44,457.63,440.9,452.43,188477,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,451.24,452.59,429.15,439.05,234249,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,435.57,447.98,432.985,447.98,279199,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,421.26,439.7968,419.15,436.8,339182,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,415.34,434.7147,412.29,425.0,243332,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,426.16,427.98,406.68,415.9,304386,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,420.83,428.87,408.23,426.16,532302,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,425.07,426.905,407.515,424.49,307321,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,414.94,426.91,406.82,426.91,207714,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,408.66,420.55,407.0,411.61,164260,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,419.04,422.54,404.5,407.01,192566,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,424.97,429.56,418.85,423.41,169883,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,443.23,445.87,424.39,424.39,263853,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,444.61,454.11,439.775,444.52,272960,,,,,,,,,,446.16499999999996,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,439.56,451.02,433.24,441.77,120393,,,,,,,,,,444.6678144567348,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,432.52,445.69,428.0,443.18,160479,,,,,,,,,,441.9833277058747,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,422.38,432.05,417.32,430.09,185453,,,,,,,,,,437.4512237274303,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,422.44,431.95,419.96,428.32,219827,,,,,,,,,,434.54776267005315,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,408.12,422.3,405.185,422.3,314142,,,,,,,,,,428.9522088444254,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,397.16,426.355,386.19,396.16,470991,,,,,,,,,,422.00790118647325,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,378.26,399.86,378.14,397.06,237291,,,,,,,,,,417.62646190884243,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,382.75,392.7,377.0,377.61,262050,,,,,,,,,,413.71642376311854,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,368.15,386.59,367.03,382.57,177516,,,,,,,,,,410.79878120170076,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,374.61,375.29,355.8685,356.81,174052,,,,,,,,,,388.2786928448177,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,380.53,385.5299,365.01,373.0,157850,,,,,,,,,,389.39707703371937,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,383.46,384.01,375.5,379.72,117647,,,,,,,,,,389.97838113151516,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,379.96,402.805,377.72,379.95,246771,,,,,,,,,,391.3848741348037,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,393.71,395.73,378.0,378.0,209350,,,,,,,,,,392.0924273476501,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,391.68,398.5555,390.01,395.72,126248,,,,,,,,,,392.65648175507806,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,376.13,391.15,372.7,388.07,133855,,,,,,,,,,392.0727251309056,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,367.72,381.02,365.8225,377.17,112234,,,,,,,,,,391.13267356174003,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,358.06,371.61,357.29,369.29,150976,,,,,,,,,,389.3634740429403,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-09 00:00:00+00:00,367.69,369.84,360.01,365.19,82235,,,,,,,,,,388.64240891621716,#000000,0,,,0.0,0.0,0.0,0.0
