date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_64,aVWAP_BoS_CHoCH_bull_120,aVWAP_BoS_CHoCH_bear_46,aVWAP_BoS_CHoCH_bear_83,aVWAP_BoS_CHoCH_bear_117,aVWAP_BoS_CHoCH_bear_152,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,56.884286105,57.9393269601,55.3676648758,57.1040862831,1703737,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,60.0494086703,60.2692088485,54.6203442701,56.4446857487,2488079,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,61.0165294542,63.1705712001,58.2910072452,60.8406893117,2839890,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,71.7427781479,71.7867381835,62.115530345,62.2913704875,3309201,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-28 00:00:00+00:00,72.7098989317,78.380743528,67.0830143711,73.984739965,8898210,,,,,,,,"rgba(38, 166, 154, 0.5)",,72.72455227693334,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-02-04 00:00:00+00:00,70.1162568296,73.7649397869,66.4675738723,73.3253394306,4335336,,,,,,,,"rgba(38, 166, 154, 0.5)",,71.87006949873765,,0,,,0.0,0.0,0.0,0.0,95.3766310683341,45.62947155678458,False,False,True,False,False,
2022-02-11 00:00:00+00:00,67.9622150837,70.379577443,62.9942914572,70.0283367583,4497318,,,,,,,,"rgba(38, 166, 154, 0.5)",,70.66322330663131,,0,,,0.0,0.0,0.0,0.0,89.05995717040135,39.84787112898289,False,False,True,False,False,
2022-02-18 00:00:00+00:00,68.7974557607,69.2590361348,63.8739317701,67.6105347987,4920511,,,,,,,,"rgba(38, 166, 154, 0.5)",,69.93484027107664,,0,,,0.0,0.0,0.0,0.0,84.92758507462773,36.33884260216314,False,False,True,False,False,
2022-02-25 00:00:00+00:00,66.379653801,77.1498625304,66.2917337298,69.5008163308,4830697,,,,,,,,"rgba(38, 166, 154, 0.5)",,69.93582047286033,,0,,,0.0,0.0,0.0,0.0,79.12967713515087,31.313204274238984,False,False,True,False,False,
2022-03-04 00:00:00+00:00,68.3578554044,69.7425965267,64.3574921621,67.6984548699,5571800,,,,,,,,"rgba(38, 166, 154, 0.5)",,69.52285785400225,,0,,,0.0,0.0,0.0,0.0,76.04722008562268,28.95647040440366,False,False,True,False,False,
2022-03-11 00:00:00+00:00,69.6326964377,72.2553521633,66.2477736942,68.3578554044,5216555,,,,,,,,"rgba(38, 166, 154, 0.5)",,69.50319540650621,,0,,,0.0,0.0,0.0,0.0,74.45582593747064,27.962280396950078,False,False,True,False,False,
2022-03-18 00:00:00+00:00,62.4232505944,73.0176191811,62.2474104518,69.3249761882,3650132,,,,,,,,"rgba(38, 166, 154, 0.5)",,69.18911566277005,,0,,,0.0,0.0,0.0,0.0,67.47547759540453,21.7661159241336,False,False,True,False,False,
2022-03-25 00:00:00+00:00,62.5990907369,64.7751125006,61.3682097392,62.3792905587,2162258,,,,,,,,"rgba(38, 166, 154, 0.5)",,68.8813285858078,,0,,,0.0,0.0,0.0,0.0,62.59698474598288,17.687765203422558,False,False,True,False,False,
2022-04-01 00:00:00+00:00,61.5880099174,64.5113522868,58.95084738,62.8628509507,1772275,,,,,,,61.68340319473333,"rgba(38, 166, 154, 0.5)",,65.14326788974243,,0,,,0.0,0.0,0.0,0.0,58.4742082419068,14.323518412059713,False,False,True,False,False,
2022-04-08 00:00:00+00:00,67.4786546918,68.2919153509,60.4890090266,61.3682097392,2676598,,,,,,,63.93138644390526,"rgba(38, 166, 154, 0.5)",,66.17947829483893,,0,,,0.0,0.0,0.0,0.0,58.738297212936544,14.323518412059713,False,False,True,False,False,
2022-04-15 00:00:00+00:00,66.6873740505,68.8414157963,64.489372269,68.1380552262,1700498,,,,,,,64.68945315166717,"rgba(38, 166, 154, 0.5)",,66.52880840382159,,0,,,0.0,0.0,0.0,0.0,58.4136860091249,14.323518412059713,False,False,True,False,False,
2022-04-22 00:00:00+00:00,70.6877372928,70.9514975065,62.818890915,66.9511342642,3097748,,,,,,,65.84962991051171,"rgba(38, 166, 154, 0.5)",,67.10263927004122,,0,,,0.0,0.0,0.0,0.0,59.886891983190836,14.323518412059713,False,False,True,False,False,
2022-04-29 00:00:00+00:00,76.0948216752,76.6223421028,69.6766564733,72.0065383617,4673444,,,,,,,68.62996265682405,"rgba(38, 166, 154, 0.5)",,68.72548224764294,,0,,,0.0,0.0,0.0,0.0,62.70163059786053,14.323518412059713,False,False,True,False,True,
2022-05-06 00:00:00+00:00,77.5015428154,79.1720241693,69.1491360457,76.2267017821,5550676,,,,,,,70.52404856417319,"rgba(38, 166, 154, 0.5)",,69.95433099816509,,0,,,0.0,0.0,0.0,0.0,65.10185410050924,7.848874614423025,False,False,True,False,True,
2022-05-13 00:00:00+00:00,80.6666653807,89.9861929343,79.3039042762,79.9633048107,6384827,,,,,,,73.68357972099278,"rgba(38, 166, 154, 0.5)",,75.88639937839191,,0,,,0.0,0.0,0.0,0.0,67.62548118683918,10.210604499890998,False,False,True,False,True,
