date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_22,aVWAP_BoS_CHoCH_bull_61,aVWAP_BoS_CHoCH_bull_101,aVWAP_BoS_CHoCH_bull_134,aVWAP_BoS_CHoCH_bull_169,aVWAP_BoS_CHoCH_bear_51,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,2.85,3.2,2.85,3.19,1638374,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,2.65,3.22,2.57,2.9,1700006,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,2.58,2.8042,2.41,2.68,1789798,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,2.39,2.67,2.32,2.53,1140687,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,2.18,2.45,2.08,2.33,1031549,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,2.3,2.37,2.11,2.19,1227620,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,2.17,2.32,2.12,2.28,961145,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,2.32,2.47,2.09,2.16,1503599,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,2.8,3.0,2.255,2.32,2502355,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,3.65,3.86,2.91,2.93,5411948,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,3.86,4.27,3.55,3.73,3843483,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,3.58,3.84,3.06,3.77,1696958,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,6.36,6.61,3.6551,3.67,21014272,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,6.94,7.3295,5.3,6.24,16806109,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,6.21,7.81,5.81,7.0,19412815,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,7.37,7.61,5.82,6.12,8192892,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,6.1,7.58,6.025,7.4,7332931,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,5.59,6.31,5.13,5.9,6030476,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,6.29,6.96,5.72,5.73,6448630,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,6.09,6.21,4.97,6.155,5240117,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,6.57,7.54,6.015,6.14,5097025,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,7.79,7.8,6.3,6.57,5536021,,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,7.05,8.1,6.89,7.94,5643220,,,,,,,7.346666666666667,0,,,1.0,0.0,8.1,32.0
2022-06-10 00:00:00+00:00,6.22,7.53,5.965,7.25,6186606,,,,,,,6.941367412899113,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,5.15,5.96,5.12,5.82,4699897,,,,,,,6.505953636770964,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,4.56,5.72,4.55,5.3,7697847,,,,,,,6.009460921448856,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,4.42,5.035,4.19,4.59,3482678,4.548333333333334,,,,,,5.187078445250052,0,,,0.0,0.0,0.0,63.0
2022-07-08 00:00:00+00:00,5.16,5.22,4.32,4.54,2461794,4.69396963038377,,,,,,5.222126745813176,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,4.75,5.2199,4.37,5.06,2295095,4.717923725057397,,,,,,5.199808035231987,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,4.84,5.0972,4.755,4.91,1372055,4.743543887857846,,,,,,5.1967180290359,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,7.07,7.24,4.83,4.85,3958461,5.220906310631999,,,,,,5.473630494755126,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,7.7,7.72,6.65,6.9,3140426,5.622282316106191,,,,,,5.736850427172685,0,,,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,8.13,8.514,7.31,7.7,3602238,6.041224701308659,,,,,,6.032585795572784,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,8.19,8.9477,7.51,7.83,4085332,6.405362820025026,,,,,,6.943122939545664,0,,,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,8.5,8.9,8.03,8.12,3175924,6.643931866305375,,,,,,7.107025320679429,0,,,0.0,0.0,0.0,0.0
2022-09-02 00:00:00+00:00,7.07,8.45,6.66,8.35,2968274,6.716763007550703,,,,,,7.059608891831282,0,,,0.0,0.0,0.0,0.0
2022-09-09 00:00:00+00:00,6.83,7.4294,6.71,7.1,1856486,6.7324083380210125,,,,,,7.016523932434855,0,,,0.0,0.0,0.0,0.0
2022-09-16 00:00:00+00:00,6.53,7.49,6.07,6.96,4542663,6.728013208065295,,,,,,6.912794723348372,0,,,0.0,0.0,0.0,0.0
2022-09-23 00:00:00+00:00,6.44,7.13,6.18,6.31,4025844,6.713795550759587,,,,,,6.847028309457362,0,,,0.0,0.0,0.0,0.0
2022-09-30 00:00:00+00:00,6.02,6.74,5.9,6.53,3147125,6.6785681307148534,,,,,,6.780807556465558,0,,,0.0,0.0,0.0,0.0
2022-10-07 00:00:00+00:00,6.46,6.7118,6.11,6.11,1942389,6.667969796288136,,,,,,6.757145054163704,0,,,0.0,0.0,0.0,0.0
2022-10-14 00:00:00+00:00,5.93,6.53,5.61,6.41,1887303,6.642593896848358,,,,,,6.71911003114455,0,,,0.0,0.0,0.0,0.0
2022-10-21 00:00:00+00:00,6.42,6.5,6.01,6.2,2557969,6.625747753441299,,,,,,6.690245012952707,0,,,0.0,0.0,0.0,0.0
