date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_106,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_64,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,30.8892437999,30.9287643268,29.9249429443,30.1146414733,15002032,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,32.074859606,32.1222842382,30.774634272,30.9287643268,24003284,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,32.9285029863,33.260475412,31.8140241286,32.0669555006,20477210,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,32.2566540295,33.4383177829,31.9359054335,33.1261056206,32572715,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,32.7941331949,33.070776883,30.8497232731,31.4504352814,30739697,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,33.8848997365,34.1773516353,32.730900352,32.7388044573,21034924,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,34.4618994288,34.5567486933,33.7544819978,34.0587900547,30012308,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,33.0791577137,34.1234244701,32.793992561,33.9788336884,30855994,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,34.2198183245,34.2278511457,32.6694838323,33.3924377406,21575388,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,35.9468748831,36.0553179694,33.9467024036,33.9788336884,36280687,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,35.7139230683,36.2521220889,34.910640948,36.1235969496,25750126,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,36.019170274,36.139662592,34.6294922059,35.665726141,20686541,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,37.2401590968,37.248191918,36.0754000224,36.1476954132,18979885,,,,,,0,,,0.0,0.0,0.0,0.0
