date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_247,aVWAP_BoS_CHoCH_bear_296,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,22.995,23.055,22.99,23.055,3513.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,23.095,23.1,23.025,23.055,2175.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,23.26,23.345,23.26,23.33,7577.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,23.275,23.295,23.26,23.29,4401.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,23.42,23.46,23.395,23.45,1569.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,23.365,23.48,23.355,23.48,1627.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,23.55,23.565,23.515,23.55,4493.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,23.615,23.625,23.575,23.605,7710.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,23.65,23.665,23.605,23.605,3951.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,23.52,23.575,23.52,23.575,3173.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,23.555,23.665,23.555,23.665,6400.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,23.645,23.695,23.625,23.64,9950.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,23.655,23.82,23.64,23.805,4595.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,24.005,24.01,23.915,24.005,11441.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,24.04,24.055,23.985,24.045,2700.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,23.965,23.98,23.9,23.935,9736.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,23.965,23.98,23.925,23.98,18144.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,24.025,24.095,24.02,24.095,18845.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,24.105,24.115,24.065,24.08,8197.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,24.065,24.085,24.055,24.065,3581.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,24.065,24.065,24.065,24.065,0.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-26 17:00:00+00:00,24.105,24.15,24.09,24.14,2932.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-27 17:00:00+00:00,24.195,24.265,24.195,24.24,16018.0,,,24.233333333333338,"rgba(38, 166, 154, 1.0)",,24.233333333333338,,0,,,0.0,0.0,0.0,0.0
2023-12-28 17:00:00+00:00,24.175,24.205,24.13,24.175,1860.0,,,24.226744229406723,"rgba(38, 166, 154, 1.0)",,24.226744229406723,,0,,,0.0,0.0,0.0,0.0
2023-12-29 17:00:00+00:00,24.25,24.25,24.165,24.205,2193.0,,,24.224550512347832,"rgba(38, 166, 154, 1.0)",,24.224550512347832,,0,,,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,24.205,24.205,24.205,24.205,0.0,,,24.224550512347832,"rgba(38, 166, 154, 1.0)",,24.224550512347832,,0,,,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,24.18,24.18,24.135,24.15,39845.0,,,24.178298423348245,"rgba(38, 166, 154, 1.0)",,24.178298423348245,,0,,,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,24.165,24.225,24.15,24.225,21647.0,,,24.184058069631245,"rgba(38, 166, 154, 1.0)",,24.184058069631245,,0,,,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,24.13,24.16,24.095,24.16,7593.0,,,24.180163907458088,"rgba(38, 166, 154, 1.0)",,24.180163907458088,,0,,,0.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,24.17,24.17,24.105,24.14,14423.0,,,24.174339151758563,"rgba(38, 166, 154, 1.0)",,24.174339151758563,,0,,,0.0,0.0,0.0,0.0
2024-01-08 17:00:00+00:00,24.215,24.235,24.21,24.23,83501.0,,,24.19695103698952,"rgba(38, 166, 154, 1.0)",,24.19695103698952,,0,,,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,24.24,24.24,24.175,24.18,25858.0,,,24.1971188953279,"rgba(38, 166, 154, 1.0)",,24.1971188953279,,0,,,0.0,0.0,0.0,0.0
2024-01-10 17:00:00+00:00,24.195,24.2,24.135,24.135,5363.0,,,24.196125105549978,"rgba(38, 166, 154, 1.0)",,24.196125105549978,,0,,,0.0,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,24.115,24.145,24.075,24.115,21506.0,,,24.18855083462951,"rgba(38, 166, 154, 1.0)",,24.18855083462951,,0,,,0.0,0.0,0.0,0.0
2024-01-12 17:00:00+00:00,24.125,24.165,24.095,24.115,25700.0,,,24.18239937176797,"rgba(38, 166, 154, 1.0)",,24.18239937176797,,0,,,0.0,0.0,0.0,0.0
2024-01-15 17:00:00+00:00,24.115,24.115,24.115,24.115,0.0,,,24.18239937176797,"rgba(38, 166, 154, 1.0)",,24.18239937176797,,0,,,0.0,0.0,0.0,0.0
2024-01-16 17:00:00+00:00,24.06,24.06,24.01,24.045,26727.0,,,24.169223447648115,"rgba(38, 166, 154, 1.0)",,24.169223447648115,,0,,,0.0,0.0,0.0,0.0
2024-01-17 17:00:00+00:00,24.03,24.04,23.95,23.95,3636.0,,,24.16689804643931,"rgba(239, 83, 80, 1.0)",,24.16689804643931,,0,,,0.0,0.0,0.0,0.0
