date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_548,aVWAP_BoS_CHoCH_bull_683,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_196,aVWAP_BoS_CHoCH_bear_245,aVWAP_BoS_CHoCH_bear_615,aVWAP_BoS_CHoCH_bear_656,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,11.4666981539,11.5625869189,11.354827928,11.5466054581,1060692,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,11.4187537713,11.5226332668,11.3867908497,11.4986610756,1445680,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,11.2829113542,11.4746888843,11.2829113542,11.3947815801,1553356,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,11.2509484325,11.4187537713,11.20300405,11.2669298934,3598136,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,11.3308557367,11.4107630409,11.20300405,11.2589391629,1688336,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,10.353947878381925,-40.508881111483234,False,False,False,True,True,
2022-01-10 00:00:00+00:00,11.20300405,11.3148742759,11.1151060154,11.298892815,3025642,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.59690049801779,-38.11139387006047,False,False,False,True,True,
2022-01-11 00:00:00+00:00,11.147068937,11.2589391629,11.1071152849,11.2349669717,8405613,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,14.785701751606025,-37.56133550113928,False,False,False,True,True,
2022-01-12 00:00:00+00:00,11.1390782066,11.20300405,11.0991245545,11.1870225891,3878209,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,15.450459991252945,-37.330349749905466,False,False,False,True,True,
2022-01-13 00:00:00+00:00,11.20300405,11.2589391629,11.1310874762,11.1550596675,1767193,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.450130831327357,-32.97130432620307,False,False,False,True,True,
2022-01-14 00:00:00+00:00,11.0591709024,11.2269762412,11.0032357895,11.1630503979,1732588,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.849601542899887,-32.954961736477415,False,False,False,True,True,
2022-01-18 00:00:00+00:00,11.2269762412,11.2669298934,11.0272079807,11.0991245545,3185005,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.182340978197274,-26.3936628031991,False,False,False,True,True,
2022-01-19 00:00:00+00:00,11.3148742759,11.354827928,11.1790318587,11.2829113542,2035581,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.64023646889545,-19.965869958089115,False,False,False,True,True,
2022-01-20 00:00:00+00:00,11.3308557367,11.5146425364,11.3228650063,11.3388464671,1936728,,,,,,,,,11.389454426466667,#000000,,11.389454426466667,,0,,,0.0,0.0,0.0,0.0,41.04506233532577,-15.571070128103557,False,False,False,True,True,
2022-01-21 00:00:00+00:00,11.20300405,11.298892815,11.1550596675,11.2749206238,2539901,,,,,,,,,11.292735629960186,#000000,,11.292735629960186,,0,,,0.0,0.0,0.0,0.0,41.403139134797215,-15.571070128103557,False,False,False,True,True,
2022-01-24 00:00:00+00:00,11.0351987111,11.1230967458,10.7874860681,11.051180172,3688815,,,,,,,,,11.067126102512084,#000000,,11.067126102512084,,0,,,0.0,0.0,0.0,0.0,38.647843554769636,-15.571070128103557,False,False,False,True,True,
2022-01-25 00:00:00+00:00,10.9313192157,11.0831430937,10.8354304506,10.899356294,2674572,,,,,,,,,11.03544461710258,#000000,,11.03544461710258,,0,,,0.0,0.0,0.0,0.0,35.410364139046536,-15.571070128103557,False,False,False,True,False,
2022-01-26 00:00:00+00:00,10.9712728678,11.1630503979,10.9233284853,11.0431894416,2916397,,,,,,,,,11.034598196301488,#000000,,11.034598196301488,,0,,,0.0,0.0,0.0,0.0,34.45813559064005,-15.571070128103557,False,False,False,True,False,
2022-01-27 00:00:00+00:00,11.0272079807,11.1790318587,10.995245059,11.0751523633,2133442,,,,,,,,,11.041148631739071,#000000,,11.041148631739071,,0,,,0.0,0.0,0.0,0.0,35.45795644475835,-15.571070128103557,False,False,False,True,False,
2022-01-28 00:00:00+00:00,11.1790318587,11.1790318587,10.9632821374,11.0192172503,1842549,,,,,,,,,11.049884316439634,#000000,,11.049884316439634,,0,,,0.0,0.0,0.0,0.0,39.84298059628133,-15.571070128103557,False,False,False,True,True,
2022-01-31 00:00:00+00:00,11.4187537713,11.450716693,11.1550596675,11.1630503979,1915573,,,,,,,,,11.0830156266824,#000000,,11.0830156266824,,0,,,0.0,0.0,0.0,0.0,46.81769252205872,-11.648885380929556,False,False,False,False,True,
2022-02-01 00:00:00+00:00,11.3308557367,11.4906703451,11.2589391629,11.4746888843,1706716,,,,,,,,,11.108388441733611,#000000,,11.108388441733611,,0,,,0.0,0.0,0.0,0.0,49.703456569772555,-9.062953386029278,False,False,False,False,True,
2022-02-02 00:00:00+00:00,11.4187537713,11.4746888843,11.3308557367,11.3308557367,1626144,,,,,,,,,11.132346358128949,#000000,,11.132346358128949,,0,,,0.0,0.0,0.0,0.0,52.924798690526636,-6.074761757686289,False,False,True,False,True,
2022-02-03 00:00:00+00:00,11.2909020846,11.4187537713,11.2669298934,11.3468371976,1466704,,,,,,,,,11.14535146067875,#000000,,11.14535146067875,,0,,,0.0,0.0,0.0,0.0,52.643995097496294,-6.074761757686289,False,False,True,False,True,
2022-02-04 00:00:00+00:00,11.2189855108,11.2669298934,11.1071152849,11.2109947804,1017583,,,,,,,,,11.14772866354461,#000000,,11.14772866354461,,0,,,0.0,0.0,0.0,0.0,51.231645615243934,-6.074761757686289,False,False,False,False,True,
2022-02-07 00:00:00+00:00,11.2909020846,11.3388464671,11.1950133196,11.1950133196,1917093,,,,,,,,,11.1575994632143,#000000,,11.1575994632143,,0,,,0.0,0.0,0.0,0.0,51.52891269173412,-6.074761757686289,False,False,False,False,True,
2022-02-08 00:00:00+00:00,11.298892815,11.3708093888,11.2829113542,11.3228650063,1391631,,,,,,,,,11.16610098791121,#000000,,11.16610098791121,,0,,,0.0,0.0,0.0,0.0,51.86637044034554,-6.074761757686289,False,False,False,False,True,
2022-02-09 00:00:00+00:00,11.4347352322,11.4427259626,11.354827928,11.3708093888,2169572,,,,,,,,,11.184769350757268,#000000,,11.184769350757268,,0,,,0.0,0.0,0.0,0.0,54.310903077254586,-3.3412184949920984,False,False,True,False,True,
2022-02-10 00:00:00+00:00,11.2509484325,11.4347352322,11.2109947804,11.3468371976,1592551,,,,,,,,,11.19083387178663,#000000,,11.19083387178663,,0,,,0.0,0.0,0.0,0.0,52.53190248118031,-3.3412184949920984,False,False,True,False,True,
2022-02-11 00:00:00+00:00,11.1710411283,11.3308557367,11.1151060154,11.2429577021,1936750,,,,,,,,,11.191761012016585,#000000,,11.191761012016585,,0,,,0.0,0.0,0.0,0.0,50.1001777615137,-3.3412184949920984,False,False,False,False,False,
2022-02-14 00:00:00+00:00,11.1230967458,11.20300405,11.051180172,11.1230967458,1635206,,,,,,,,,11.188583027123089,#000000,,11.188583027123089,,0,,,0.0,0.0,0.0,0.0,47.75600441905833,-3.3412184949920984,False,False,False,False,False,
2022-02-15 00:00:00+00:00,11.1230967458,11.1950133196,11.0911338241,11.1710411283,1179023,,,,,,,,,11.186835762595088,#000000,,11.186835762595088,,0,,,0.0,0.0,0.0,0.0,46.193222190754746,3.0425495955192687,False,False,False,True,False,
2022-02-16 00:00:00+00:00,11.1790318587,11.2349669717,11.1151060154,11.1310874762,2022851,,,,,,,,,11.18628486519787,#000000,,11.18628486519787,,0,,,0.0,0.0,0.0,0.0,46.35448448493793,2.9123767128044094,False,False,False,True,False,
