date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_107,aVWAP_BoS_CHoCH_bull_238,aVWAP_BoS_CHoCH_bull_321,aVWAP_BoS_CHoCH_bull_392,aVWAP_BoS_CHoCH_bull_518,aVWAP_BoS_CHoCH_bull_565,aVWAP_BoS_CHoCH_bull_597,aVWAP_BoS_CHoCH_bear_88,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_245,aVWAP_BoS_CHoCH_bear_307,aVWAP_BoS_CHoCH_bear_350,aVWAP_BoS_CHoCH_bear_746,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,16.4502038914,16.4659306638,16.300799554,16.3794334158,277046,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,16.5524279118,16.6231983874,16.5052475947,16.5052475947,220330,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,16.4580672776,16.7057639423,16.4580672776,16.5838814565,568949,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,83.20610687158765,-17.1755725136494,False,False,True,False,True,
2022-01-06 00:00:00+00:00,16.5052475947,16.5766471412,16.4773325737,16.4973842085,149906,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,75.65404136212646,-17.1755725136494,False,False,True,False,True,
2022-01-07 00:00:00+00:00,16.6153350012,16.6568536803,16.5131896147,16.5367011394,331082,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,75.32309070273617,-17.1755725136494,False,False,True,False,True,
2022-01-10 00:00:00+00:00,16.5838814565,16.6467099121,16.5178290126,16.6153350012,318929,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,72.58739928763713,-17.1755725136494,False,False,True,False,True,
2022-01-11 00:00:00+00:00,16.6546519321,16.6782420907,16.5131109809,16.5917448427,155060,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,72.95671668017667,-17.1755725136494,False,False,True,False,True,
2022-01-12 00:00:00+00:00,16.7018322492,16.7175590216,16.6310617736,16.6625153183,304710,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,74.32482176245988,-15.01676064235646,False,False,True,False,True,
2022-01-13 00:00:00+00:00,16.6782420907,16.8268600895,16.6703787045,16.6782420907,189161,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,73.54807834823464,-12.62794939342357,False,False,True,False,True,
2022-01-14 00:00:00+00:00,16.7490125663,16.7647393387,16.6231983874,16.6703787045,219238,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,74.69452784294191,-8.373845847702704,False,False,True,False,True,
