date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_58,aVWAP_BoS_CHoCH_bull_117,aVWAP_BoS_CHoCH_bull_135,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bull_170,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,57.0236243392,57.7443176524,56.085735781,56.2535684704,2044727,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,60.0051227032,60.1137203258,57.2408195843,57.359289718,3120546,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,60.84428615,61.1404614842,59.2844293901,60.1235928369,2913514,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,57.4086522737,60.8739036835,57.2112020509,60.7159435052,1711089,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,58.1392180979,59.2449393455,56.1844608924,56.796556583,3646965,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,60.488875749,61.1602065065,57.2506920954,57.5567399407,3892647,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,60.8541586612,62.3843978877,59.7286923913,60.9726287949,4296185,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,60.8146686166,61.3477842181,59.6990748579,61.1009714397,3659117,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,61.1042688843,61.2030951319,56.8843881122,60.9263816386,3449791,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,60.1654195322,61.1833298823,58.7818520659,59.3155138029,3706331,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,60.1654195322,61.608282747,58.9696219364,59.5823446714,4641741,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,62.5174842248,63.0511459618,60.4816635245,61.1734472576,6931995,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,64.7311921708,64.7622236125,62.4779537258,62.9127892152,4044504,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,64.4940091766,65.2253234087,63.861521192,64.4643613023,3263915,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,63.6737513216,64.4001242414,62.0332356116,64.2370609328,4461818,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,64.3853003042,64.6521311727,63.2586810817,63.6836339463,2248671,,,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,63.9504648148,67.3995008557,63.9208169406,64.0196431882,4602977,,,,,,65.09026087036666,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,62.1024139849,64.1382346853,61.8652309907,63.4563335769,4192219,,,,,,63.95188024072202,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,63.6836339463,64.1283520605,59.7404666675,62.1913576078,4434104,,,,,,63.471109443179316,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,62.4087753525,63.7725775692,60.2444805303,63.2982115808,4463244,,,,,,63.13580506134099,0,,,0.0,0.0,0.0,0.0
