date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_83,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bull_265,aVWAP_BoS_CHoCH_bull_309,aVWAP_BoS_CHoCH_bear_295,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,33.92,34.125,33.85,34.055,42209.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,34.7,34.86,34.545,34.78,62875.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,35.31,35.825,35.255,35.58,93574.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,35.09,35.355,35.065,35.285,34236.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,35.67,36.195,35.65,36.175,52633.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,36.115,36.215,35.88,36.165,44772.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,35.59,35.805,35.485,35.51,36139.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,36.03,36.03,35.465,35.68,33225.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,35.71,35.965,35.69,35.855,27903.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,35.82,36.02,35.69,35.91,37126.0,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,35.99,36.3,35.935,36.29,15095.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,35.87,36.345,35.78,36.3,24773.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,36.27,38.205,35.97,38.2,37017.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,39.4,39.55,39.085,39.13,79916.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,38.9,39.025,38.385,38.465,29985.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,38.45,38.53,38.265,38.445,26615.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,39.085,39.375,38.99,39.35,91730.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,39.49,39.815,39.075,39.15,55528.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,39.92,39.995,39.7,39.885,62809.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,39.955,40.045,39.675,40.035,42383.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,40.035,40.035,40.035,40.035,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-26 17:00:00+00:00,40.25,40.525,40.245,40.48,8159.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-27 17:00:00+00:00,40.885,41.045,40.605,40.715,42329.0,,,,,,40.788333333333334,"rgba(38, 166, 154, 1.0)",,40.788333333333334,,0,,,0.0,0.0,0.0,0.0
2023-12-28 17:00:00+00:00,40.33,40.445,40.115,40.23,38928.0,,,,,,40.53682023292352,"rgba(38, 166, 154, 1.0)",,40.53682023292352,,0,,,0.0,0.0,0.0,0.0
2023-12-29 17:00:00+00:00,39.86,40.185,39.755,40.12,30642.0,,,,,,40.39529613014116,"rgba(38, 166, 154, 1.0)",,40.39529613014116,,0,,,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,40.12,40.12,40.12,40.12,0.0,,,,,,40.39529613014116,"rgba(38, 166, 154, 1.0)",,40.39529613014116,,0,,,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,39.0,39.22,38.69,38.865,32443.0,,,,,,40.064825322267026,"rgba(38, 166, 154, 1.0)",,40.064825322267026,,0,,,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,38.17,38.46,38.065,38.17,27662.0,,,,,,39.00084001922436,"rgba(239, 83, 80, 1.0)",,39.00084001922436,,0,,,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,38.45,38.585,38.17,38.54,30344.0,,,,,,38.95280296389654,"rgba(239, 83, 80, 1.0)",,38.95280296389654,,0,,,0.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,38.63,38.68,38.295,38.525,20073.0,,,,,,38.925595001798925,"rgba(239, 83, 80, 1.0)",,38.925595001798925,,0,,,0.0,0.0,0.0,0.0
2024-01-08 17:00:00+00:00,38.92,38.98,38.715,38.935,29066.0,,,,,,38.95873199745364,"rgba(239, 83, 80, 1.0)",,38.95873199745364,,0,,,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,38.805,39.32,38.78,39.145,30767.0,,,,,,39.004539652803025,"rgba(239, 83, 80, 1.0)",,39.004539652803025,,0,,,0.0,0.0,0.0,0.0
2024-01-10 17:00:00+00:00,39.46,40.025,39.42,39.735,32358.0,,,,,,39.12617057967474,"rgba(239, 83, 80, 1.0)",,39.12617057967474,,0,,,0.0,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,38.55,39.71,38.47,39.23,30139.0,,,,,,39.136215550909085,"rgba(239, 83, 80, 1.0)",,39.136215550909085,,0,,,0.0,0.0,0.0,0.0
2024-01-12 17:00:00+00:00,39.185,39.235,38.965,39.215,27911.0,,,,,,39.142245080218885,"rgba(239, 83, 80, 1.0)",,39.142245080218885,,0,,,0.0,0.0,0.0,0.0
