date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_212,aVWAP_BoS_CHoCH_bull_321,aVWAP_BoS_CHoCH_bull_497,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_307,aVWAP_BoS_CHoCH_bear_616,aVWAP_BoS_CHoCH_bear_686,aVWAP_BoS_CHoCH_bear_746,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,5.7750414195,5.8219929758,5.6341867508,5.6476014811,358409,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,6.0567507571,6.1305317741,5.8354077062,5.8354077062,300801,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,5.7750414195,6.2579717125,5.7683340544,6.1573612348,351564,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,6.016506566,6.0567507571,5.8488224365,5.8890666276,569984,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,5.8957739928,6.0768728526,5.8823592624,6.0366286615,263209,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,5.8756518972,5.9829697401,5.7951635151,5.9494329142,203110,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,6.1439465044,6.1707759651,5.7951635151,5.8421150713,237332,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,6.2915085384,6.3317527294,6.1037023133,6.1841906955,334486,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,6.2915085384,6.3988263812,6.2646790776,6.2982159035,289486,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,6.3719969205,6.4390705723,6.2512643473,6.2646790776,267927,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,6.3049232687,6.5195589545,6.1908980607,6.4390705723,343763,,,,,,,,,6.338460094633334,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,6.2848011732,6.3921190161,6.1774833303,6.278093808,267856,,,,,,,,,6.3149603929245135,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,6.0768728526,6.351874825,6.0500433919,6.1573612348,338239,,,,,,,,,6.25963638573236,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,5.7750414195,6.0968608009,5.7556571342,5.9561402794,647783,,,,,,,,,6.104026786083932,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,5.8488224365,5.8823592624,5.5067468124,5.6207720204,429362,,,,,,,,,5.887080141083263,#000000,0,,,0.0,0.0,0.0,0.0
