date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_151,aVWAP_BoS_CHoCH_bull_266,aVWAP_BoS_CHoCH_bull_416,aVWAP_BoS_CHoCH_bull_481,aVWAP_BoS_CHoCH_bull_571,aVWAP_BoS_CHoCH_bull_598,aVWAP_BoS_CHoCH_bull_739,aVWAP_BoS_CHoCH_bull_863,aVWAP_BoS_CHoCH_bear_126,aVWAP_BoS_CHoCH_bear_372,aVWAP_BoS_CHoCH_bear_408,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,7.2641229282,7.4290224032,7.2641229282,7.3660925682,1721004,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,7.3126798997,7.5068106715,7.225277351,7.2932571111,2334827,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,7.1087406196,7.5166191797,7.089317831,7.3515254768,3512787,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,72.59786477346492,-59.60854090614032,False,False,True,False,True,
2022-01-06 00:00:00+00:00,6.8368215795,7.021338071,6.8319658823,6.9727810995,3226427,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.08761599334733,-59.60854090614032,False,False,False,False,True,
2022-01-07 00:00:00+00:00,6.8271101852,6.9145127338,6.7591304252,6.8562443681,3254722,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.690917917285226,-59.60854090614032,False,False,False,True,True,
2022-01-10 00:00:00+00:00,6.9824924938,6.9970595853,6.7105734537,6.8271101852,3315194,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.384720106579955,-59.60854090614032,False,False,False,True,True,
2022-01-11 00:00:00+00:00,7.1281634082,7.1475861967,6.9339355224,7.0116266767,4351684,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.39563742258145,-59.60854090614032,False,False,False,True,True,
2022-01-12 00:00:00+00:00,7.1961431682,7.2932571111,7.0698950424,7.1864317739,3004991,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.83248469965439,-59.60854090614032,False,False,False,True,True,
2022-01-13 00:00:00+00:00,7.0698950424,7.2058545625,7.0252226287,7.1475861967,2665225,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.79584138711908,-59.60854090614032,False,False,False,True,True,
2022-01-14 00:00:00+00:00,6.8950899452,7.1038849224,6.8853785509,7.089317831,2234363,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.767674626829255,-59.60854090614032,False,False,False,True,True,
2022-01-18 00:00:00+00:00,6.4580772022,6.7591304252,6.4289430193,6.7299962423,11311637,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.56333226619752,-59.60854090614032,False,False,False,True,True,
2022-01-19 00:00:00+00:00,7.0990292253,7.1767203796,6.5551911451,6.584325328,7871365,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.989996241338616,-59.60854090614032,False,False,False,True,True,
2022-01-20 00:00:00+00:00,6.9824924938,7.2447001396,6.9436469167,7.2447001396,6196856,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.44435689250292,-53.49060614498996,False,False,False,True,True,
2022-01-21 00:00:00+00:00,6.8271101852,7.0504722538,6.7931203052,7.0116266767,3556396,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.6367593389262,-49.17345984234373,False,False,False,True,True,
2022-01-24 00:00:00+00:00,6.8465329738,6.8562443681,6.584325328,6.7397076366,4707234,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.000942442566874,-44.81382489770524,False,False,False,True,True,
2022-01-25 00:00:00+00:00,6.953358311,7.0407608596,6.7494190309,6.7688418195,5186238,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.5547646464864,-39.564458339522965,False,False,False,True,True,
2022-01-26 00:00:00+00:00,6.6911506652,7.0310494653,6.6231709051,6.8950899452,4680423,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.068374045634684,-37.66060838370738,False,False,False,True,True,
2022-01-27 00:00:00+00:00,6.4580772022,6.6960063623,6.4483658079,6.5551911451,3196062,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.28153909768058,-37.47176301215697,False,False,False,True,True,
