date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_42,aVWAP_BoS_CHoCH_bull_68,aVWAP_BoS_CHoCH_bear_15,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-12-02 00:00:00+00:00,30.2185183647,33.4133874677,28.3784934657,29.797418139,46200,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-12-09 00:00:00+00:00,29.2939287388,33.0746764167,28.7263588695,29.8431899027,106000,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-12-16 00:00:00+00:00,24.8174502534,30.7952425867,24.4970479078,29.4220896771,17833086,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-12-23 00:00:00+00:00,25.6688050574,27.0968840834,24.8082959007,24.8266046062,15499895,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.168837417400498,-46.05914587886359,False,False,False,True,True,
2022-12-30 00:00:00+00:00,26.2455292794,27.3440516072,25.5223354137,25.7786572902,4896448,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,9.483387120452207,-41.20622308489559,False,False,False,True,True,
2023-01-06 00:00:00+00:00,27.2616624326,27.4355951345,25.8702008175,26.5476229196,5260866,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,16.657698219139423,-34.766915067226485,False,False,False,True,True,
2023-01-13 00:00:00+00:00,29.1932308588,29.3030830916,27.4905212508,27.9207758292,7377656,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,26.22413434330497,-26.264120569906265,False,False,False,True,True,
2023-01-20 00:00:00+00:00,29.2939287388,29.7333376699,28.318990173,29.7241833172,4755524,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,33.24396080850879,-20.40366250205281,False,False,False,True,True,
2023-01-27 00:00:00+00:00,29.7516463754,30.0628943682,28.6210838131,29.5319419098,7241797,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,39.101444915518556,-15.697156872138983,False,False,False,True,True,
2023-02-03 00:00:00+00:00,30.8501687031,31.1339536377,28.8819828659,29.3946266189,8995124,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,45.05141902800411,-10.878811712524417,False,False,False,True,True,
2023-02-10 00:00:00+00:00,31.7472952707,32.7634284238,30.1910553065,30.4748402411,10530476,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.50004025206627,-6.501905523374248,False,False,False,False,True,
2023-02-17 00:00:00+00:00,32.1317780854,32.9465154785,31.6832148016,31.738140918,10738351,,,,,"rgba(38, 166, 154, 0.5)",,32.25383612183333,,0,,,0.0,0.0,0.0,0.0,54.862086587244875,-3.0895350180139545,False,False,True,False,True,
2023-02-24 00:00:00+00:00,31.0790275214,32.0402345581,30.5434978866,31.8113757398,7108168,,,,,"rgba(38, 166, 154, 0.5)",,31.84243144374333,,0,,,0.0,0.0,0.0,0.0,55.74929398741029,-2.8536982421675674,False,False,True,False,True,
2023-03-03 00:00:00+00:00,31.6808811248,31.8842006653,30.6920088143,31.4221108006,6845139,,,,,"rgba(38, 166, 154, 0.5)",,31.725054135335913,,0,,,0.0,0.0,0.0,0.0,57.19635083976509,-1.8500611920830181,False,False,True,False,True,
2023-03-10 00:00:00+00:00,29.2410466391,32.0690366112,29.0192435041,31.5977049492,14522510,,,,,"rgba(38, 166, 154, 0.5)",,31.126854553415846,,0,,,0.0,0.0,0.0,0.0,54.280558177619056,-1.8500611920830181,False,False,True,False,True,
2023-03-17 00:00:00+00:00,28.390801288,29.3889153958,27.8362934504,28.6772970042,10690240,,,,,#000000,,29.555549176316994,,0,,,0.0,-1.0,27.836294,47.0,51.14754810316472,-1.8500611920830181,False,False,False,False,False,
2023-03-24 00:00:00+00:00,28.6680552069,29.5737513417,28.233690734,28.5941208285,7509986,,,,,#000000,,29.50038399131938,,0,,,0.0,0.0,0.0,0.0,49.34055988750855,-1.8500611920830181,False,False,False,False,False,
2023-03-31 00:00:00+00:00,30.2391607469,30.303853328,28.326108707,28.8713747473,9558803,,,,,#000000,,29.615289963833014,,0,,,0.0,0.0,0.0,0.0,50.24217255710186,-1.8500611920830181,False,False,False,False,False,
2023-04-07 00:00:00+00:00,29.2225630445,30.2946115307,29.0192435041,30.0358412064,5634393,,,,,#000000,,29.631094982287095,,0,,,0.0,0.0,0.0,0.0,49.567292608480514,-1.8500611920830181,False,False,False,False,False,
2023-04-14 00:00:00+00:00,30.9507791386,31.2187912601,28.9083419365,29.111661477,5200685,,,,,#000000,,29.723285719342577,,0,,,0.0,0.0,0.0,0.0,51.141018835351176,-1.8500611920830181,False,False,False,False,False,
2023-04-21 00:00:00+00:00,30.1652263685,31.0431971115,29.5183005579,30.9600209359,9672288,,,,,#000000,,29.82521000252066,,0,,,0.0,0.0,0.0,0.0,51.273792899837716,-1.8500611920830181,False,False,False,False,False,
2023-04-28 00:00:00+00:00,31.0062299223,31.0431971115,29.7216200984,30.1929517604,5008163,,,,,#000000,,29.889383361907374,,0,,,0.0,0.0,0.0,0.0,52.30045539256865,-1.8500611920830181,False,False,False,False,False,
2023-05-05 00:00:00+00:00,29.897214247,31.3943854087,28.797440369,31.0709225034,9011362,,,,,#000000,,29.953269529100485,,0,,,0.0,0.0,0.0,0.0,51.67091340782465,-1.8500611920830181,False,False,False,False,False,
2023-05-12 00:00:00+00:00,29.1578704635,31.0986478953,28.640329815,29.897214247,8091186,,,,,#000000,,29.876782367081876,,0,,,0.0,0.0,0.0,0.0,50.38436216394928,-1.8500611920830181,False,False,False,False,False,
2023-05-19 00:00:00+00:00,28.8344075582,29.4166407877,28.4648280844,29.2040794499,6399792,,,,,#000000,,29.748640624924203,,0,,,0.0,0.0,0.0,0.0,49.10589916957859,-1.8500611920830181,False,False,False,False,False,
2023-05-26 00:00:00+00:00,28.7142641933,29.4797622632,28.233690734,28.8806165446,6752708,,,,,#000000,,29.64686359412214,,0,,,0.0,0.0,0.0,0.0,48.054924960642346,5.940752773761517,False,False,False,False,False,
2023-06-02 00:00:00+00:00,29.5821022549,29.5914400397,28.1534211801,28.8537550403,5402052,,,,29.1089878249,#000000,,29.485235385864275,,0,,,0.0,0.0,0.0,0.0,48.47651259207839,5.940752773761517,False,False,False,False,False,
