date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_60,aVWAP_BoS_CHoCH_bear_141,Peaks_Valleys_avg,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2021-12-31 00:00:00+00:00,20.0,21.5,20.0,21.5,1854,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,20.0,20.8,18.8,20.3,1114,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,20.2,21.0,18.1,20.5,959,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,20.9,21.6,17.7,20.4,1443,,,,,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,18.4,21.9,18.3,20.9,1304,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,19.2,21.1,17.2,18.6,869,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,19.5,20.9,18.2,19.9,959,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,19.8,20.9,18.1,18.9,992,,,,,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,18.699,21.1,16.662,21.1,1370,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,19.88,23.8,17.6,17.6,4568,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,18.8,23.5,18.8,20.5,604,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,17.55,19.4,15.4,18.9,2660,,,,,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,18.5,20.1,16.4,19.0,2033,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,16.5,20.4,16.5,19.6,1576,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,18.284,22.0,16.5,18.3,7022,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-15 00:00:00+00:00,17.0,18.965,17.0,17.2,1658,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,16.9,19.0,16.8,16.8,1198,,,,,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,14.9,17.35,14.8,16.6,5826,,,,,0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,14.0,16.008,11.5,12.7,6716,,,,13.835999999999999,0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,14.9,16.7,13.601,14.3,779,,,,13.963945163442293,0,,,0.0,0.0,0.0,0.0
2022-05-20 00:00:00+00:00,14.2,17.5,14.2,17.5,349,,,,14.023389724630288,0,,,0.0,0.0,0.0,0.0
2022-05-27 00:00:00+00:00,16.4,16.4,12.2,14.32,849,,,,14.118770159898768,0,,,0.0,0.0,0.0,0.0
2022-06-03 00:00:00+00:00,17.1,17.9,15.0,17.9,934,,,,14.365964024791383,0,,,0.0,0.0,0.0,0.0
2022-06-10 00:00:00+00:00,17.4,19.0,17.0,17.0,1616,,,,14.85955133564588,0,,,0.0,0.0,0.0,0.0
2022-06-17 00:00:00+00:00,18.0,19.0,15.578,17.4,1007,,,,15.078744299319725,0,,,0.0,0.0,0.0,0.0
2022-06-24 00:00:00+00:00,19.9,19.901,18.5,18.5,1135,,,,15.448026098866888,0,,,0.0,0.0,0.0,0.0
2022-07-01 00:00:00+00:00,19.5,20.4,18.5,19.1,1184,,,,15.774614775665222,0,,,0.0,0.0,0.0,0.0
2022-07-08 00:00:00+00:00,18.6,19.0,18.5,18.5,287,,,,15.831129689463289,0,,,0.0,0.0,0.0,0.0
2022-07-15 00:00:00+00:00,18.5,19.05,18.5,18.5,331,,,,15.893293342990711,0,,,0.0,0.0,0.0,0.0
2022-07-22 00:00:00+00:00,19.95,20.7,19.5,19.5,801,,,,16.101544658493864,0,,,0.0,0.0,0.0,0.0
2022-07-29 00:00:00+00:00,19.7,21.0,19.5,19.5,511,,,,18.145508697496815,0,,,0.0,0.0,0.0,0.0
2022-08-05 00:00:00+00:00,20.5,20.6,16.0,19.6,536,,,,17.925198747937998,0,,,0.0,0.0,0.0,0.0
2022-08-12 00:00:00+00:00,19.5,20.7,19.2,19.2,517,,,,18.019917414268626,0,,,0.0,0.0,0.0,0.0
2022-08-19 00:00:00+00:00,19.5,20.6,19.5,19.5,428,,,,18.087022733574265,0,,,0.0,0.0,0.0,0.0
2022-08-26 00:00:00+00:00,19.5,20.2,19.5,19.5,332,,,,18.120418776898767,0,,,0.0,0.0,0.0,0.0
