date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_436,aVWAP_BoS_CHoCH_bull_497,aVWAP_BoS_CHoCH_bull_561,aVWAP_BoS_CHoCH_bull_606,aVWAP_BoS_CHoCH_bull_840,aVWAP_BoS_CHoCH_bear_126,aVWAP_BoS_CHoCH_bear_184,aVWAP_BoS_CHoCH_bear_215,aVWAP_BoS_CHoCH_bear_421,aVWAP_BoS_CHoCH_bear_722,aVWAP_BoS_CHoCH_bear_792,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,27.4707478566,28.0654753875,27.1592239118,27.1592239118,19726,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,27.5934694106,27.706750845,26.177545881,27.565149052,9424,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,27.0459424774,27.4707478566,25.8124020573,27.4707478566,11015,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,26.0264095672,26.6400173372,25.8564874155,26.6400173372,5151,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,26.5644963809,27.7161909646,26.2529724361,26.2718526752,14861,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,27.1781041509,27.5557089324,26.4889754246,27.0270622383,9372,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,27.7539514427,28.0181803886,27.0553825969,27.2347448681,27825,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,28.3297987346,28.7805644425,27.9427538335,28.320358615,24172,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,28.792364592,29.2171699712,28.320358615,28.7829244724,14878,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,27.5557089324,28.6979633966,26.9517300844,28.6460427391,23018,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,27.9238735944,28.6979633966,26.9798616406,26.9798616406,14982,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,26.8193796084,28.1315562243,26.7721790107,27.8955532358,17812,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,25.7432059811,27.3763466612,25.7337658615,26.9326610429,30598,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,24.8935952226,26.3182980633,24.8935952226,25.5638437098,28077,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,24.9785562985,25.1484784501,24.2422269745,24.74255331,26653,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,24.9219155812,25.1579185697,24.1100653009,24.8463946249,35715,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,24.5726311583,25.4316820363,24.0175521295,25.3656011995,30522,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,24.5631910388,25.2900802432,24.4121491262,24.7142329514,19425,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,24.5443107997,24.7991940272,24.1761461377,24.1856806584,10969,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,25.0635173743,25.3089604823,23.9873437469,24.6009515169,26206,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,24.9124754617,25.3278407214,24.5820712778,25.0257568962,25351,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,24.9030353422,25.3467209605,24.5820712778,25.0351970157,22541,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,24.8275143858,25.4977628731,24.3271880503,24.9691161789,12399,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,24.6575922342,24.8558347445,23.883502432,24.6370127736,16622,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,24.2799874526,24.8914239951,24.2799874526,24.7519934295,8678,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,24.9219155812,25.3027300034,24.5065503215,24.5065503215,8540,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,25.2523197651,25.6464447558,24.8275143858,25.1956790478,13653,,,,,,,,,,,,25.2420929689,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,24.6575922342,25.110717972,24.6387119951,25.0682374341,7782,,,,,,,,,,,,25.082440442946762,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,24.4499096043,25.1198748879,23.8551820734,23.8908657253,10593,,,,,,,,,,,,24.881530780495112,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,24.1855862572,24.3035877515,23.9401431492,23.9401431492,9346,,,,,,,,,,,,24.714727459038894,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,24.5820712778,24.7236730709,24.1761461377,24.2327868549,15621,,,,,,,,,,,,24.654221206298097,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,24.8463946249,25.0068766571,24.4121491262,24.6859125928,24429,,,,,,,,,,,,24.684499116193415,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,23.8079814757,24.7047928318,23.6002988459,24.6844021736,22814,,,,,,,,,,,,24.542935778482786,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,24.5820712778,24.7236730709,23.7655009378,23.8551820734,26341,,,,,,,,,,,,24.505444446463223,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,24.2139066159,25.1017498584,24.0156641055,24.4499096043,14229,,,,,,,,,,,,24.49938459121535,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,23.5625383677,24.6670323537,23.5342180091,24.5443107997,24409,,,,,,,,,,,,24.415992425459443,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,23.8551820734,24.0534245837,22.90173,23.1094126299,20546,,,,,,,,,,,,24.328016434067212,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,24.8180742663,24.926635641,24.0723048228,24.251667094,10286,,,,,,,,,,,,24.342292740357774,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,24.0439844642,25.0351970157,23.892659348,24.6103916365,29479,,,,,,,,,,,,24.33993653209073,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,22.6468467725,24.1950263768,22.4344440829,24.0911850619,26140,,,,,,,,,,,,24.21235585402797,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,23.7985413562,23.8551820734,22.9394904782,23.1282928689,20185,,,,,,,,,,,,24.16250419872397,#000000,0,,,0.0,0.0,0.0,0.0
