date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_103,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bull_272,aVWAP_BoS_CHoCH_bull_392,aVWAP_BoS_CHoCH_bull_594,aVWAP_BoS_CHoCH_bull_802,aVWAP_BoS_CHoCH_bull_878,aVWAP_BoS_CHoCH_bear_88,aVWAP_BoS_CHoCH_bear_288,aVWAP_BoS_CHoCH_bear_530,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,24.4233445781,24.4929863025,24.3664392066,24.4113430148,31955,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,24.2522202471,24.370521371,24.2320543551,24.3296997271,10804,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,24.1966211682,24.3950143573,24.1909061381,24.3296997271,9312,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,24.2358099463,24.2717329929,24.1664131518,24.1664131518,25884,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,5.651069793273345,-44.819852689499434,False,False,False,True,True,
2022-01-07 00:00:00+00:00,24.3215353983,24.3786856997,24.2815301874,24.3786856997,7409,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.43912933227124,-34.32807976726655,False,False,False,True,True,
2022-01-10 00:00:00+00:00,24.2852041353,24.3215353983,24.2235634531,24.2888780833,20777,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,23.670891176160872,-29.46674130813404,False,False,False,True,True,
2022-01-11 00:00:00+00:00,24.4073424937,24.4358360011,24.2235634531,24.2562207682,43193,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.33085380450457,-20.559635347003237,False,False,False,True,True,
2022-01-12 00:00:00+00:00,24.5826306323,24.5991225764,24.4521646586,24.4521646586,32638,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.24831079519333,-10.716714425783387,False,False,False,False,True,
2022-01-13 00:00:00+00:00,24.4929863025,24.5746295901,24.4523279452,24.5746295901,10373,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.57835672175646,-7.994682785204581,False,False,False,False,True,
2022-01-14 00:00:00+00:00,24.4195073436,24.50931496,24.3868500285,24.50931496,14159,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.04737028892514,-7.994682785204581,False,False,False,False,True,
2022-01-18 00:00:00+00:00,24.2398921107,24.4195073436,24.2072347956,24.3868500285,94711,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.068119772800195,-7.994682785204581,False,False,False,False,True,
