date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_75,aVWAP_BoS_CHoCH_bull_108,aVWAP_BoS_CHoCH_bull_144,aVWAP_BoS_CHoCH_bull_470,aVWAP_BoS_CHoCH_bull_700,aVWAP_BoS_CHoCH_bear_122,aVWAP_BoS_CHoCH_bear_353,aVWAP_BoS_CHoCH_bear_460,aVWAP_BoS_CHoCH_bear_491,aVWAP_BoS_CHoCH_bear_544,aVWAP_BoS_CHoCH_bear_630,aVWAP_BoS_CHoCH_bear_671,aVWAP_BoS_CHoCH_bear_745,aVWAP_BoS_CHoCH_bear_817,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,5.75,5.75,5.5,5.63,44514,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,5.58,5.91,5.58,5.65,150333,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,5.8,5.8865,5.64,5.835,59441,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,5.87,5.95,5.63,5.7,32689,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,5.89,6.0,5.67,5.67,51209,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,5.765,5.925,5.7,5.81,47767,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,5.89,5.9,5.81,5.81,27258,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,5.87,5.9026,5.8,5.9,18271,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,5.77,5.9,5.7207,5.9,39407,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,5.66,5.75,5.6,5.7,31126,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,5.7,5.79,5.56,5.56,55455,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,5.76,5.9,5.69,5.7995,51766,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,5.7,5.8699,5.7,5.85,34604,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,5.4,5.69,5.28,5.69,61771,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,5.25,5.555,4.98,5.555,80314,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,5.37,5.4011,5.22,5.25,57587,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,5.28,5.53,5.2001,5.31,22103,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,5.25,5.42,5.25,5.27,42854,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,5.0,5.3805,4.98,5.25,182538,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,5.26,5.42,4.96,4.96,43895,,,,,,,,,,,,,,,5.213333333333333,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,5.42,5.52,5.33,5.35,35093,,,,,,,,,,,,,,,5.306632695261727,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,5.34,5.4,5.3,5.4,28982,,,,,,,,,,,,,,,5.317378870673952,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,5.45,5.5092,5.32,5.32,46193,,,,,,,,,,,,,,,5.350045678059369,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,5.44,5.74,5.405,5.405,38001,,,,,,,,,,,,,,,5.385302589801767,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,5.79,5.79,5.445,5.66,97730,,,,,,,,,,,,,,,5.48296631481392,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,5.645,5.87,5.63,5.87,42425,,,,,,,,,,,,,,,5.613794271267467,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,5.62,5.665,5.5301,5.63,32175,,,,,,,,,,,,,,,5.594160137049597,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,5.5,5.62,5.45,5.62,78783,,,,,,,,,,,,,,,5.557346894655923,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,5.4,5.53,5.3957,5.4737,62652,,,,,,,,,,,,,,,5.530455751702439,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,5.51,5.51,5.32,5.42,47819,,,,,,,,,,,,,,,5.518340680382796,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,5.28,5.545,5.28,5.43,149907,,,,,,,,,,,,,,,5.474251710062468,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,5.31,5.44,5.18,5.3,289693,,,,,,,,,,,,,,,5.416616292744045,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,5.25,5.29,5.23,5.25,31700,,,,,,,,,,,,,,,5.410763628510285,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,5.09,5.29,5.09,5.25,30502,,,,,,,,,,,,,,,5.402096063635485,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,4.8,5.14,4.72,5.14,135290,,,,,,,,,,,,,,,5.334353100084876,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,4.8,5.1099,4.76,4.91,48664,,,,,,,,,,,,,,,5.314366446595162,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,4.86,4.9,4.64,4.64,131465,,,,,,,,,,,,,,,5.2587167056423585,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,4.86,4.94,4.82,4.8871,34394,,,,,,,,,,,,,,,5.248143806918579,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,4.6,4.91,4.57,4.91,145598,,,,,,,,,,,,,,,5.190365342500735,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-01 00:00:00+00:00,4.43,4.5999,4.38,4.55,100194,,,,,,,,,,,,,,,5.142190886657607,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-02 00:00:00+00:00,4.51,4.649,4.45,4.48,32314,,,,,,,,,,,,,,,5.129417409454896,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-03 00:00:00+00:00,4.37,4.53,4.32,4.32,31923,,,,,,,,,,,,,,,5.114662595298071,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-04 00:00:00+00:00,4.27,4.37,4.25,4.34,29553,,,,,,,,,,,,,,,5.099486008150425,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-07 00:00:00+00:00,4.16,4.24,4.05,4.23,171882,,,,,,,,,,,,,,,5.007037723498641,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-08 00:00:00+00:00,4.21,4.26,4.03,4.17,136598,,,,,,,,,,,,,,,4.6867239841298245,#000000,0,,,0.0,0.0,0.0,192.0
2022-03-09 00:00:00+00:00,4.4,4.48,4.165,4.21,68069,,,,,,,,,,,,,,,4.6931194086005,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-10 00:00:00+00:00,4.43,4.5,4.35,4.38,24462,,,,,,,,,,,,,,,4.696154011939716,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-11 00:00:00+00:00,4.68,4.8,4.43,4.43,47529,,,,,,,,,,,,,,,4.714028503870375,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-14 00:00:00+00:00,4.61,4.74,4.52,4.74,34698,,,,,,,,,,,,,,,4.722272293230517,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-15 00:00:00+00:00,4.5,4.592,4.42,4.592,29869,,,,,,,,,,,,,,,4.722976257843073,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-16 00:00:00+00:00,4.58,4.709,4.5,4.69,19750,,,,,,,,,,,,,,,4.725347134763872,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-17 00:00:00+00:00,4.59,4.6461,4.581,4.599,13609,,,,,,,,,,,,,,,4.726893055082602,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-18 00:00:00+00:00,4.44,4.63,4.44,4.57,36956,,,,,,,,,,,,,,,4.726015469993341,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-21 00:00:00+00:00,4.42,4.45,4.27,4.44,50945,,,,,,,,,,,,,,,4.717700976588721,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-22 00:00:00+00:00,4.59,4.64,4.4,4.4,9915,,,,,,,,,,,,,,,4.717763365659795,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-23 00:00:00+00:00,4.57,4.57,4.4312,4.53,35388,,,,,,,,,,,,,,,4.717062689935108,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-24 00:00:00+00:00,4.4,4.61,4.38,4.54,27547,,,,,,,,,,,,,,,4.714805534951169,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-25 00:00:00+00:00,4.31,4.4,4.12,4.4,45817,,,,,,,,,,,,,,,4.596921603483214,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-28 00:00:00+00:00,4.5,4.5,4.2391,4.25,44821,,,,,,,,,,,,,,,4.609913427974833,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-29 00:00:00+00:00,4.49,4.64,4.41,4.41,44756,,,,,,,,,,,,,,,4.6227486656936145,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-30 00:00:00+00:00,4.45,4.51,4.45,4.46,20308,,,,,,,,,,,,,,,4.6239653721607805,#000000,0,,,0.0,0.0,0.0,0.0
2022-03-31 00:00:00+00:00,4.39,4.45,4.39,4.43,29429,,,,,,,,,,,,,,,4.621485529952259,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-01 00:00:00+00:00,4.29,4.45,4.29,4.374,40490,,,,,,,,,,,,,,,4.61374122870046,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-04 00:00:00+00:00,4.56,4.6,4.32,4.32,62267,,,,,,,,,,,,,,,4.616614153662795,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-05 00:00:00+00:00,4.5,4.57,4.47,4.53,41413,,,,,,,,,,,,,,,4.618436108549979,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-06 00:00:00+00:00,4.4,4.46,4.3,4.46,51244,,,,,,,,,,,,,,,4.612491764470807,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-07 00:00:00+00:00,4.535,4.57,4.39,4.4,13680,,,,,,,,,,,,,,,4.6126662664307005,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-08 00:00:00+00:00,4.515,4.55,4.411,4.51,29748,,,,,,,,,,,,,,,4.612704447701526,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-11 00:00:00+00:00,4.55,4.55,4.4301,4.47,22916,,,,,,,,,,,,,,,4.613042368587598,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-12 00:00:00+00:00,4.72,4.72,4.55,4.55,68923,,,,,,,,,,,,,,,4.62300676216663,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-13 00:00:00+00:00,4.43,4.64,4.43,4.6136,23832,,,,,,,,,,,,,,,4.622505289365116,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-14 00:00:00+00:00,4.47,4.52,4.44,4.495,18815,,,,,,,,,,,,,,,4.6217166334320625,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-18 00:00:00+00:00,4.35,4.48,4.35,4.42,9989,,,,,,,,,,,,,,,4.620599287440963,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-19 00:00:00+00:00,4.94,5.0,4.29,4.29,219756,,,,,,,,,,,,,,,4.651003913187182,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-20 00:00:00+00:00,5.05,5.11,4.8911,5.1,46084,,,,,,,,,,,,,,,4.663695226070493,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-21 00:00:00+00:00,4.78,5.22,4.75,5.22,28210,,,,,,,,,,,,,,,4.718673678863457,#000000,0,,,0.0,1.0,5.22,107.0
2022-04-22 00:00:00+00:00,4.67,4.83,4.61,4.83,30334,,,,,,,,,,,,,,,4.697872098393314,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-25 00:00:00+00:00,4.605,4.65,4.53,4.63,18876,,,,,,,,,,,,,,,4.687361749449737,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-26 00:00:00+00:00,5.02,5.1047,4.67,4.69,204001,,,,,,,,,,,,,,,4.739290581752856,"rgba(38, 166, 154, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-04-27 00:00:00+00:00,4.82,5.18,4.78,5.18,52797,,,,,,,,,,,,,,,4.746187002182318,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-28 00:00:00+00:00,4.57,4.88,4.57,4.77,61880,,,,,,,,,,,,,,,4.739313076725828,#000000,0,,,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,4.5,4.6449,4.5,4.55,29652,,,,,,,,,,,,,,,4.733547266246005,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-02 00:00:00+00:00,4.44,4.6,4.27,4.6,61466,,,,,,,,,,,,,,,4.718036583535624,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-03 00:00:00+00:00,4.44,4.4699,4.33,4.36,83863,,,,,,,,,,,,,,,4.699502827954182,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-04 00:00:00+00:00,4.38,4.42,4.36,4.36,64428,,,,,,,,,,,,,,,4.686492974049545,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-05 00:00:00+00:00,4.41,4.41,4.2636,4.36,22407,,,,,,,,,,,,,,,4.68200451834502,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-06 00:00:00+00:00,4.37,4.37,4.2601,4.3299,35197,,,,,,,,,,,,,,,4.674732227418366,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-09 00:00:00+00:00,4.33,4.37,4.17,4.28,102850,,,,,,,,,,,,,,,4.653389525664695,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-10 00:00:00+00:00,4.23,4.2495,4.13,4.2121,34453,,,,,,,,,,,,,,,4.645348668166772,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-11 00:00:00+00:00,4.14,4.46,4.07,4.28,47612,,,,,,,,,,,,,,,4.635407828141522,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-05-12 00:00:00+00:00,4.09,4.18,4.0,4.15,14260,4.09,,,,,,,,,,,,,,4.5412968037583425,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2022-05-13 00:00:00+00:00,4.27,4.32,4.04,4.04,50950,4.183758625977611,,,,,,,,,,,,,,4.5485496545030815,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2022-05-16 00:00:00+00:00,4.4,4.49,4.2,4.2,104647,4.29439259690995,,,,,,,,,,,,,,4.557758832726351,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-17 00:00:00+00:00,4.38,4.85,4.37,4.85,108082,4.3873093616465,,,,,,,,,,,,,,4.5715984961617435,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-18 00:00:00+00:00,4.5,4.6867,4.38,4.38,90382,4.4204182487558406,,,,,,,,,,,,,,4.575450830131614,#000000,0,,,0.0,0.0,0.0,0.0
2022-05-19 00:00:00+00:00,4.41,4.65,4.41,4.6,37444,4.426839253755253,,,,,,,,,,,,,,4.575438608869448,#000000,0,,,0.0,0.0,0.0,0.0
