date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_126,aVWAP_BoS_CHoCH_bull_236,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,13.955,14.245,13.955,14.065,122257.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,14.36,14.56,14.29,14.55,71432.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,14.505,14.695,14.5,14.61,40351.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,14.705,14.84,14.67,14.825,46328.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,14.74,14.965,14.71,14.835,67232.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,14.415,14.57,14.315,14.52,53835.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,14.265,14.395,14.225,14.24,39678.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,14.21,14.285,14.135,14.15,53715.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,14.13,14.19,14.025,14.17,22008.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,13.81,13.83,13.58,13.785,111993.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,13.335,13.435,13.225,13.43,48886.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,13.315,13.32,13.105,13.155,85481.0,,,13.193333333333333,"rgba(239, 83, 80, 1.0)",,13.193333333333333,,0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,13.35,14.025,13.285,14.0,140509.0,,,13.551875112468103,"rgba(38, 166, 154, 1.0)",,13.551875112468103,,0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,14.0,14.025,13.77,13.875,39586.0,,,13.602275042423512,"rgba(239, 83, 80, 1.0)",,13.602275042423512,,0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,13.73,13.85,13.615,13.65,56279.0,,,13.620237348081178,"rgba(239, 83, 80, 1.0)",,13.620237348081178,,0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,13.665,13.745,13.605,13.625,40825.0,,,13.624525614867101,"rgba(239, 83, 80, 1.0)",,13.624525614867101,,0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,14.185,14.2,14.035,14.125,58319.0,,,13.693161337675388,"rgba(239, 83, 80, 1.0)",,13.906580668837695,,0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,13.94,13.99,13.69,13.7,15598.0,,,13.696740113499024,"rgba(239, 83, 80, 1.0)",,13.873903380161806,,0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,13.835,13.895,13.785,13.84,25502.0,,,13.70464624102916,"rgba(239, 83, 80, 1.0)",,13.850786056841304,,0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,14.135,14.16,13.915,13.925,20735.0,,,13.717330020945777,"rgba(239, 83, 80, 1.0)",,13.857393198187543,,0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,13.925,13.925,13.925,13.925,0.0,,,13.717330020945777,"rgba(239, 83, 80, 1.0)",,13.857393198187543,,0,,,0.0,0.0,0.0,0.0
2023-12-26 17:00:00+00:00,13.855,13.91,13.775,13.885,14114.0,,,13.721287371448655,"rgba(239, 83, 80, 1.0)",,13.851972098550416,,0,,,0.0,0.0,0.0,0.0
2023-12-27 17:00:00+00:00,14.095,14.165,13.965,13.99,73780.0,,,13.762488465024786,"rgba(239, 83, 80, 1.0)",,13.882740441720525,,0,,,0.0,0.0,0.0,0.0
2023-12-28 17:00:00+00:00,13.735,13.805,13.565,13.585,31676.0,,,13.756661160948466,"rgba(239, 83, 80, 1.0)",,13.856615524826905,,0,,,0.0,0.0,0.0,0.0
2023-12-29 17:00:00+00:00,13.415,13.54,13.405,13.46,39561.0,,,13.73889300039722,"rgba(239, 83, 80, 1.0)",,13.813151845992333,,0,,,0.0,0.0,0.0,0.0
2024-01-01 17:00:00+00:00,13.46,13.46,13.46,13.46,0.0,,,13.73889300039722,"rgba(239, 83, 80, 1.0)",,13.813151845992333,,0,,,0.0,0.0,0.0,0.0
2024-01-02 17:00:00+00:00,13.225,13.27,13.075,13.105,37838.0,,,13.70611507304322,"rgba(239, 83, 80, 1.0)",,13.75277025839924,,0,,,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,12.825,12.9,12.75,12.83,75086.0,,,13.61863961235802,"rgba(239, 83, 80, 1.0)",,13.615918186549338,,0,,,0.0,0.0,0.0,0.0
2024-01-04 17:00:00+00:00,12.98,13.005,12.875,12.915,40394.0,,,13.583746894711275,"rgba(239, 83, 80, 1.0)",,13.566653131808433,,0,,,0.0,0.0,0.0,0.0
2024-01-05 17:00:00+00:00,12.945,13.05,12.915,12.995,58178.0,,,13.543045640046822,"rgba(239, 83, 80, 1.0)",,13.51293938362306,,0,,,0.0,0.0,0.0,0.0
2024-01-08 17:00:00+00:00,12.895,12.905,12.775,12.83,50593.0,,,13.503515002053712,"rgba(239, 83, 80, 1.0)",,13.462980982083081,,0,,,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,12.675,12.675,12.465,12.515,81994.0,,,13.424364846674132,"rgba(239, 83, 80, 1.0)",,13.366137357126842,,0,,,0.0,0.0,0.0,0.0
2024-01-10 17:00:00+00:00,12.54,12.645,12.525,12.605,28671.0,,,13.400836865509895,"rgba(239, 83, 80, 1.0)",,13.338626295577058,,0,,,0.0,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,12.56,12.9,12.495,12.72,43507.0,,,13.372228822891646,"rgba(239, 83, 80, 1.0)",,13.30645100193253,,0,,,0.0,0.0,0.0,0.0
2024-01-12 17:00:00+00:00,12.885,12.93,12.815,12.865,16506.0,,,13.364515468352423,"rgba(239, 83, 80, 1.0)",,13.298298057308042,,0,,,0.0,0.0,0.0,0.0
2024-01-15 17:00:00+00:00,12.865,12.865,12.865,12.865,0.0,,,13.364515468352423,"rgba(239, 83, 80, 1.0)",,13.298298057308042,,0,,,0.0,0.0,0.0,0.0
2024-01-16 17:00:00+00:00,12.525,12.54,12.335,12.385,58003.0,,,13.316150466202012,"rgba(239, 83, 80, 1.0)",,13.243531303338413,,0,,,0.0,0.0,0.0,0.0
2024-01-17 17:00:00+00:00,12.035,12.315,12.03,12.285,46029.0,,,13.272956917867644,"rgba(239, 83, 80, 1.0)",,13.194835710352386,,0,,,0.0,0.0,0.0,0.0
2024-01-18 17:00:00+00:00,12.255,12.345,12.18,12.33,44947.0,,,13.236669183600814,"rgba(239, 83, 80, 1.0)",,13.154983523913963,,0,,,0.0,0.0,0.0,0.0
2024-01-19 17:00:00+00:00,12.035,12.185,11.99,12.17,43580.0,,,12.656548436126087,"rgba(239, 83, 80, 1.0)",,12.780076116709557,,0,,,0.0,0.0,0.0,0.0
2024-01-22 17:00:00+00:00,12.135,12.17,12.055,12.075,9880.0,,,12.650914998138935,"rgba(239, 83, 80, 1.0)",,12.772981636217844,,0,,,0.0,0.0,0.0,0.0
2024-01-23 17:00:00+00:00,12.165,12.4,12.1,12.365,33160.0,,,12.673219468421303,"rgba(239, 83, 80, 1.0)",,12.779350826976211,,0,,,0.0,0.0,0.0,0.0
2024-01-24 17:00:00+00:00,12.105,12.195,12.09,12.105,36403.0,,,12.651861846354386,"rgba(239, 83, 80, 1.0)",,12.754487887646919,,0,,,0.0,0.0,0.0,0.0
2024-01-25 17:00:00+00:00,12.31,12.345,12.24,12.295,25834.0,,,12.655045595654821,"rgba(239, 83, 80, 1.0)",,12.75092792567404,,0,,,0.0,0.0,0.0,0.0
2024-01-26 17:00:00+00:00,12.205,12.26,12.145,12.18,21715.0,,,12.64831451985477,"rgba(239, 83, 80, 1.0)",,12.741194290908254,,0,,,0.0,0.0,0.0,0.0
2024-01-29 17:00:00+00:00,12.265,12.355,12.245,12.33,13239.0,,,12.648945148937855,"rgba(239, 83, 80, 1.0)",,12.739008940941327,,0,,,0.0,0.0,0.0,0.0
2024-01-30 17:00:00+00:00,12.335,12.345,12.205,12.235,22656.0,,,12.645846181804135,"rgba(239, 83, 80, 1.0)",,12.732291701332493,,0,,,0.0,0.0,0.0,0.0
2024-01-31 17:00:00+00:00,12.285,12.385,12.08,12.1,21310.0,,,12.638507775864351,"rgba(239, 83, 80, 1.0)",,12.722722738131964,,0,,,0.0,0.0,0.0,0.0
2024-02-01 17:00:00+00:00,12.58,12.705,12.52,12.685,47610.0,,,12.658273509850423,"rgba(239, 83, 80, 1.0)",,12.713827888348504,,0,,,0.0,0.0,0.0,0.0
2024-02-02 17:00:00+00:00,12.345,12.485,12.285,12.45,23815.0,,,12.63272548929128,"rgba(239, 83, 80, 1.0)",,12.692235437375654,,0,,,0.0,0.0,0.0,0.0
2024-02-05 17:00:00+00:00,12.28,12.41,12.255,12.295,35354.0,,,12.601847258399644,"rgba(239, 83, 80, 1.0)",,12.665005175153453,,0,,,0.0,0.0,0.0,0.0
2024-02-06 17:00:00+00:00,12.575,12.665,12.555,12.615,78047.0,,,12.63379579362901,"rgba(239, 83, 80, 1.0)",,12.68524675432699,,0,,,0.0,0.0,0.0,0.0
2024-02-07 17:00:00+00:00,12.365,12.435,12.24,12.29,21354.0,,,12.622932582603733,"rgba(239, 83, 80, 1.0)",,12.67496420259799,,0,,,0.0,0.0,0.0,0.0
2024-02-08 17:00:00+00:00,12.045,12.14,11.99,12.105,40029.0,,,12.584397745621581,"rgba(239, 83, 80, 1.0)",,12.640420663900308,,0,,,0.0,0.0,0.0,0.0
2024-02-09 17:00:00+00:00,11.935,12.03,11.895,11.945,20308.0,,,12.562925987253143,"rgba(239, 83, 80, 1.0)",,12.621125946917084,,0,,,0.0,0.0,0.0,0.0
2024-02-12 17:00:00+00:00,12.08,12.12,12.03,12.035,23698.0,,,12.545613395890149,"rgba(239, 83, 80, 1.0)",,12.60498786963461,,0,,,0.0,0.0,0.0,0.0
2024-02-13 17:00:00+00:00,11.38,11.42,11.235,11.4,45957.0,,,12.182396453156775,"rgba(239, 83, 80, 1.0)",,12.293306322607197,,0,,,0.0,0.0,0.0,0.0
2024-02-14 17:00:00+00:00,11.425,11.49,11.34,11.46,23543.0,,,12.163036879475447,"rgba(239, 83, 80, 1.0)",,12.273570277550348,,0,,,0.0,0.0,0.0,0.0
2024-02-15 17:00:00+00:00,11.71,11.755,11.665,11.725,43038.0,,,12.167695133463019,"rgba(239, 83, 80, 1.0)",,12.271521951904024,,0,,,0.0,0.0,0.0,0.0
2024-02-16 17:00:00+00:00,11.665,11.82,11.635,11.705,63224.0,,,12.153305745285092,"rgba(239, 83, 80, 1.0)",,12.252147384930904,,0,,,0.0,0.0,0.0,0.0
2024-02-19 17:00:00+00:00,11.705,11.705,11.705,11.705,0.0,,,12.153305745285092,"rgba(239, 83, 80, 1.0)",,12.252147384930904,,0,,,0.0,0.0,0.0,0.0
2024-02-20 17:00:00+00:00,11.725,11.83,11.685,11.78,37483.0,,,12.145792890261871,"rgba(239, 83, 80, 1.0)",,12.241982113165951,,0,,,0.0,0.0,0.0,0.0
2024-02-21 17:00:00+00:00,11.69,11.76,11.625,11.75,24953.0,,,12.137581623368963,"rgba(239, 83, 80, 1.0)",,12.232589267899133,,0,,,0.0,0.0,0.0,0.0
