date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_48,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2024-10-22 00:00:00+00:00,23.97,24.2,23.31,24.02,35882,,23.642440762731063,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-23 00:00:00+00:00,23.13,24.12,22.92,23.89,48421,,23.63623691482309,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-24 00:00:00+00:00,23.14,24.1,22.85,23.06,114522,,23.62114156896568,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-25 00:00:00+00:00,21.24,23.29,20.65,23.19,246500,,23.406165399107035,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-28 00:00:00+00:00,19.86,22.875,19.33,21.24,163347,,22.37357819758029,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-29 00:00:00+00:00,21.86,22.46,19.5,19.83,98683,,22.394857620991786,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-30 00:00:00+00:00,22.26,23.225,21.44,21.86,60853,,22.469641482740897,#000000,0,,,0.0,0.0,0.0,0.0
2024-10-31 00:00:00+00:00,22.9,23.25,21.59,21.93,33736,,22.509438189280264,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-01 00:00:00+00:00,22.46,23.71,22.39,23.01,39060,,22.557987922408685,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-04 00:00:00+00:00,21.86,22.6,21.145,21.87,51799,,22.55771189222683,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-05 00:00:00+00:00,23.06,23.88,20.985,22.0,91021,,22.612296557377775,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-06 00:00:00+00:00,22.75,27.5,22.2,23.12,66435,,23.077273620470507,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-07 00:00:00+00:00,23.22,23.865,21.44,22.53,77751,,22.922605224615797,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-08 00:00:00+00:00,22.91,24.3,21.77,23.32,60673,,22.907308552084395,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-11 00:00:00+00:00,23.5,24.0,21.02,21.02,69700,,22.889696163971912,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-12 00:00:00+00:00,22.72,23.88,22.22,23.33,44807,,22.88959366098158,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-13 00:00:00+00:00,20.85,23.89,20.4,22.77,96278,,22.77194039169808,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-14 00:00:00+00:00,19.49,21.16,19.37,21.02,82026,,22.57422153235218,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-15 00:00:00+00:00,17.61,20.45,17.0,19.3,227872,,21.942608701908853,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-18 00:00:00+00:00,16.42,19.155,15.63,18.33,134897,,21.57614638789138,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-19 00:00:00+00:00,15.94,17.78,15.57,15.72,126928,,21.249764748916753,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-20 00:00:00+00:00,16.24,16.75,15.31,16.34,166659,,19.91528437757758,#000000,0,,,-1.0,0.0,15.31,79.0
2024-11-21 00:00:00+00:00,16.51,16.61,15.65,16.22,116023,,19.75486761875328,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-22 00:00:00+00:00,18.5,19.0,16.75,16.75,127310,,19.785938091461556,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-25 00:00:00+00:00,19.39,20.26,18.86,19.0,201980,,19.933893745148684,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-26 00:00:00+00:00,19.83,20.78,19.67,19.67,94497,,20.000537616718397,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-27 00:00:00+00:00,20.97,22.6,20.0,20.13,119078,,20.130725746796003,#000000,0,,,0.0,0.0,0.0,0.0
2024-11-29 00:00:00+00:00,20.34,22.325,19.93,21.29,83444,,20.191377730196244,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-02 00:00:00+00:00,19.0,21.285,18.21,20.42,136764,,20.187974583293293,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-03 00:00:00+00:00,19.77,20.49,18.55,18.87,88180,,20.18774414129758,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-04 00:00:00+00:00,19.24,21.99,19.06,19.47,95782,,20.205086771708174,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-05 00:00:00+00:00,19.29,20.41,18.71,19.02,102330,,20.195502565426256,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-06 00:00:00+00:00,22.18,22.21,18.82,18.82,157779,,20.27040768890513,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-09 00:00:00+00:00,22.83,24.19,20.49,22.69,271328,22.50333333333333,20.83142720113939,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-10 00:00:00+00:00,21.65,23.82,20.85,22.8,377229,22.27261472263296,20.958833195667502,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-11 00:00:00+00:00,22.74,23.25,20.78,21.66,205817,22.268772867620033,21.037856274217308,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-12 00:00:00+00:00,20.5,22.85,20.38,22.55,160169,22.10688359849377,21.03192082842031,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-13 00:00:00+00:00,18.94,20.855,18.635,20.3,194312,21.684101120481778,20.915991688072268,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-16 00:00:00+00:00,19.14,20.72,17.9263,19.45,290679,21.214605354663515,20.765511814615113,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-17 00:00:00+00:00,19.9,20.74,18.735,18.95,444241,20.889399142167516,20.656291336158908,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-18 00:00:00+00:00,19.49,20.65,18.85,20.2,322471,20.71493852869459,20.586098306342638,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-19 00:00:00+00:00,20.27,20.95,18.92,19.58,351473,20.625211741303527,20.550864122509395,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-20 00:00:00+00:00,20.36,21.64,19.21,19.55,2771835,20.51110019571811,20.517249497415616,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-23 00:00:00+00:00,20.57,20.705,19.14,20.44,136566,20.501888075943576,20.511483234924427,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-24 00:00:00+00:00,21.56,21.64,20.25,20.62,42408,20.50682387414292,20.51507571055093,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-26 00:00:00+00:00,21.89,22.62,20.55,21.46,80418,20.523620033583843,20.527094193374793,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-27 00:00:00+00:00,20.07,21.66,19.43,21.57,90664,20.521456691465097,20.52597976072092,#000000,0,,,0.0,0.0,0.0,0.0
2024-12-30 00:00:00+00:00,17.91,20.65,17.405,20.01,228944,20.44986245594829,20.476328458203195,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2024-12-31 00:00:00+00:00,18.43,18.72,17.55,18.0,221059,20.370700202780583,20.420224374804985,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2025-01-02 00:00:00+00:00,18.25,19.39,17.995,18.8,291238,20.288656459504054,20.360766750249304,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2025-01-03 00:00:00+00:00,18.59,18.655,16.2925,18.17,346928,20.16453355782312,20.268962128506697,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2025-01-06 00:00:00+00:00,16.28,18.89,16.28,18.63,305710,20.035343892855234,20.171674824022165,"rgba(255, 0, 0, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-07 00:00:00+00:00,14.6,16.665,14.57,15.75,359040,19.807389210091813,19.998256356805097,"rgba(255, 26, 202, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-08 00:00:00+00:00,14.51,14.94,13.775,14.94,188866,19.674640134276824,19.896002306103075,"rgba(255, 26, 202, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-10 00:00:00+00:00,13.69,14.815,13.32,14.26,380941,19.40376024962244,19.68438224053839,"rgba(255, 26, 202, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-13 00:00:00+00:00,12.46,13.41,12.32,13.41,238297,19.212167988381125,19.533178577125923,"rgba(255, 26, 202, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-14 00:00:00+00:00,12.04,13.395,11.84,12.51,248110,19.015184145306506,19.375991098561332,"rgba(255, 26, 202, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-15 00:00:00+00:00,11.89,13.18,11.77,12.08,272268,18.807296963568007,19.20807619562975,"rgba(255, 26, 202, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 00:00:00+00:00,10.54,11.6,9.65,11.59,364342,18.48161786733364,18.943719607577048,"rgba(255, 26, 202, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 00:00:00+00:00,9.89,10.96,9.821,10.56,225165,18.28403027628943,18.78152773643852,"rgba(255, 26, 202, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-21 00:00:00+00:00,10.23,10.39,9.424,10.01,153824,18.151033506842392,17.434891613223368,"rgba(255, 0, 0, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-22 00:00:00+00:00,10.85,11.07,10.2,10.3,267380,17.948579165097765,17.35223391240544,"rgba(255, 0, 0, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-23 00:00:00+00:00,11.73,12.21,10.64,10.83,557484,17.60397983120494,17.1859344440424,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-24 00:00:00+00:00,10.75,11.8507,10.69,11.7,153176,17.509434930420216,17.116395164171184,"rgba(255, 0, 0, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-27 00:00:00+00:00,10.39,10.825,9.81,10.13,377880,17.26140459273169,16.906120291383363,"rgba(255, 0, 0, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-28 00:00:00+00:00,10.84,10.85,9.775,10.42,280932,17.09153230455908,16.769336246694696,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-29 00:00:00+00:00,10.27,11.0,9.9,10.89,290285,16.922245626575428,16.632231171829165,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-30 00:00:00+00:00,11.64,11.65,10.4,10.6,147609,16.8500555473619,16.58078116819655,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-31 00:00:00+00:00,10.01,11.885,9.81,11.67,382358,16.65025705870159,16.42183651859457,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-02-03 00:00:00+00:00,10.49,10.72,9.57,9.84,314442,16.487369294962793,16.287710423309893,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-02-04 00:00:00+00:00,10.93,10.99,10.41,10.49,218621,16.387924583958906,16.209954654454286,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-02-05 00:00:00+00:00,11.25,11.71,10.98,10.98,152720,16.326936340511374,16.165032824672693,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-02-06 00:00:00+00:00,12.26,14.23,12.21,12.9,942127,16.090397030255495,15.639343168562862,"rgba(239, 83, 80, 0.5)",0,,,0.0,0.0,0.0,0.0
2025-02-07 00:00:00+00:00,12.34,13.4252,12.0,12.21,565575,15.95106170950109,15.539940878375305,"rgba(239, 83, 80, 0.5)",8,0.20897100873949648,1.6717680699159718,0.0,0.0,0.0,0.0
2025-02-10 00:00:00+00:00,10.26,12.9,8.631,12.86,732406,15.688717526024872,14.732781374208624,"rgba(239, 83, 80, 0.5)",8,0.20546720826366216,1.6437376661092973,0.0,0.0,0.0,0.0
2025-02-11 00:00:00+00:00,9.65,9.97,9.07,9.92,251463,15.587373506414984,14.603202550167955,"rgba(239, 83, 80, 1.0)",8,0.20172520287408147,1.6138016229926517,0.0,0.0,0.0,0.0
2025-02-12 00:00:00+00:00,9.02,9.7,8.8,9.21,259713,15.47961348994564,14.471090299842984,"rgba(239, 83, 80, 1.0)",8,0.19769571481595485,1.5815657185276388,0.0,0.0,0.0,0.0
2025-02-13 00:00:00+00:00,8.99,9.062,8.69,8.93,206239,15.393171932457024,14.369456753560383,"rgba(239, 83, 80, 1.0)",8,0.1940314275100708,1.5522514200805664,0.0,0.0,0.0,0.0
2025-02-14 00:00:00+00:00,10.41,10.49,9.03,9.03,242972,15.310441108271263,14.300712568147693,"rgba(239, 83, 80, 0.5)",8,0.19195901118026845,1.5356720894421476,0.0,0.0,0.0,0.0
2025-02-18 00:00:00+00:00,10.9,11.47,10.25,10.53,396939,15.202419180858469,14.243156736446018,"rgba(239, 83, 80, 0.5)",6,0.22055300674476064,1.3233180404685638,0.0,0.0,0.0,0.0
2025-02-19 00:00:00+00:00,11.22,11.43,10.36,10.82,131853,15.168734301030302,14.225610644317234,"rgba(239, 83, 80, 0.5)",6,0.21920411648867677,1.3152246989320606,0.0,0.0,0.0,0.0
2025-02-20 00:00:00+00:00,11.83,12.0,11.14,11.69,184766,15.129693348080293,14.215575357788786,#000000,6,0.218406412354782,1.310438474128692,0.0,0.0,0.0,0.0
2025-02-21 00:00:00+00:00,10.88,12.3099,10.81,11.99,151829,15.095328667273872,14.200212539459558,"rgba(239, 83, 80, 0.5)",6,0.2178142043411734,1.3068852260470405,0.0,0.0,0.0,0.0
2025-02-24 00:00:00+00:00,10.36,11.0433,10.26,10.63,102251,15.067814526315546,14.18024687394124,"rgba(239, 83, 80, 0.5)",6,0.21678817117383176,1.3007290270429905,0.0,0.0,0.0,0.0
2025-02-25 00:00:00+00:00,9.77,10.59,9.67,10.22,209428,15.00581505306377,14.127276587795174,"rgba(239, 83, 80, 0.5)",6,0.2167256571476044,1.3003539428856263,0.0,0.0,0.0,0.0
2025-02-26 00:00:00+00:00,10.0,10.68,9.6951,9.72,199382,14.949512673010894,14.081163307775036,"rgba(239, 83, 80, 0.5)",5,0.23641411509089524,1.1820705754544762,0.0,0.0,0.0,0.0
2025-02-27 00:00:00+00:00,9.82,11.04,9.3128,10.04,195899,14.894689051257288,14.035894593115856,"rgba(239, 83, 80, 0.5)",5,0.2352772929094764,1.176386464547382,0.0,0.0,0.0,0.0
2025-02-28 00:00:00+00:00,9.6,10.13,9.0,9.65,191215,14.837144532410754,13.98379018612652,"rgba(239, 83, 80, 0.5)",5,0.23470937115992188,1.1735468557996094,0.0,0.0,0.0,0.0
2025-03-03 00:00:00+00:00,10.14,10.23,9.0,9.3,363790,14.73533732575159,13.896874272126201,"rgba(239, 83, 80, 0.5)",5,0.23423816948509907,1.1711908474254953,0.0,0.0,0.0,0.0
2025-03-04 00:00:00+00:00,10.78,10.93,9.345,9.94,135913,14.702548916145036,13.872767040432587,"rgba(239, 83, 80, 0.5)",5,0.2345612057509227,1.1728060287546136,0.0,0.0,0.0,0.0
2025-03-05 00:00:00+00:00,11.25,11.47,10.55,10.75,233950,14.656628860722298,13.847628657102058,"rgba(239, 83, 80, 0.5)",4,0.21292163017990678,0.8516865207196271,0.0,0.0,0.0,0.0
2025-03-06 00:00:00+00:00,10.26,11.25,9.805,10.79,236601,14.603089671359417,13.80881638197967,"rgba(239, 83, 80, 0.5)",4,0.21261332436570818,0.8504532974628327,0.0,0.0,0.0,0.0
2025-03-07 00:00:00+00:00,9.89,10.79,9.8,10.21,138704,14.570274639255667,13.78319334627084,"rgba(239, 83, 80, 0.5)",4,0.21248971885715834,0.8499588754286334,0.0,0.0,0.0,0.0
2025-03-10 00:00:00+00:00,8.98,10.223,8.835,9.73,215948,14.510885280599048,13.729522119952083,"rgba(239, 83, 80, 1.0)",4,0.21221356558263188,0.8488542623305275,0.0,0.0,0.0,0.0
2025-03-11 00:00:00+00:00,9.19,9.35,8.5831,8.98,139669,14.470961874402555,13.692257260493117,"rgba(239, 83, 80, 0.5)",4,0.21201215539566906,0.8480486215826762,0.0,0.0,0.0,0.0
2025-03-12 00:00:00+00:00,9.39,9.92,8.67,9.19,153272,14.430085158218366,13.655803640666482,"rgba(239, 83, 80, 0.5)",4,0.212391497056185,0.84956598822474,0.0,0.0,0.0,0.0
2025-03-13 00:00:00+00:00,8.63,9.8,8.54,9.78,215799,14.369897051074062,13.600131320618445,"rgba(239, 83, 80, 1.0)",4,0.2125787536263129,0.8503150145052516,0.0,0.0,0.0,0.0
2025-03-14 00:00:00+00:00,8.7,9.48,8.58,8.63,159770,14.325618218277606,13.559184617090583,"rgba(239, 83, 80, 1.0)",4,0.212382405850107,0.849529623400428,0.0,0.0,0.0,0.0
2025-03-17 00:00:00+00:00,8.85,9.6866,8.72,9.2,560632,14.18036675942822,13.42937530933382,"rgba(239, 83, 80, 0.5)",4,0.212979038670495,0.85191615468198,0.0,0.0,0.0,0.0
2025-03-18 00:00:00+00:00,8.42,9.1614,8.32,8.6,197205,14.126807762782745,13.379613844470315,"rgba(239, 83, 80, 1.0)",4,0.2134060079847428,0.8536240319389712,0.0,0.0,0.0,0.0
2025-03-19 00:00:00+00:00,8.4,8.96,8.3,8.42,140651,14.088685528247321,13.344130076534634,"rgba(239, 83, 80, 1.0)",4,0.2140668965653294,0.8562675862613176,0.0,0.0,0.0,0.0
2025-03-20 00:00:00+00:00,7.97,8.76,7.7847,8.35,426952,13.968327803550194,13.229357750101158,"rgba(239, 83, 80, 1.0)",4,0.21413408533837253,0.8565363413534901,0.0,0.0,0.0,0.0
2025-03-21 00:00:00+00:00,7.89,8.27,7.645,7.86,261934,13.893966424224471,13.157993669656681,"rgba(239, 83, 80, 1.0)",4,0.214343856015759,0.857375424063036,0.0,0.0,0.0,0.0
2025-03-24 00:00:00+00:00,8.13,8.3,7.82,7.98,228866,13.832057763376177,13.099784151344807,"rgba(239, 83, 80, 1.0)",4,0.21380742275227055,0.8552296910090822,0.0,0.0,0.0,0.0
2025-03-25 00:00:00+00:00,7.79,8.23,7.59,8.15,209730,13.774409831826944,13.045030887741529,"rgba(239, 83, 80, 1.0)",4,0.21262441203628987,0.8504976481451595,0.0,0.0,0.0,0.0
2025-03-26 00:00:00+00:00,7.75,7.99,7.5128,7.74,126627,13.739449740819584,13.011705305833551,"rgba(239, 83, 80, 1.0)",4,0.21247249110594899,0.8498899644237959,0.0,0.0,0.0,0.0
2025-03-27 00:00:00+00:00,7.41,7.815,7.38,7.75,209501,13.680438062992964,12.954890531877997,"rgba(239, 83, 80, 1.0)",4,0.21251429156791987,0.8500571662716795,0.0,0.0,0.0,0.0
2025-03-28 00:00:00+00:00,7.76,8.1,7.25,7.25,321021,13.594578410840743,12.87383986419454,"rgba(239, 83, 80, 1.0)",4,0.21331992862848487,0.8532797145139395,0.0,0.0,0.0,0.0
2025-03-31 00:00:00+00:00,7.38,7.925,7.16,7.57,218470,13.5354622999086,12.817600166461375,"rgba(239, 83, 80, 1.0)",4,0.21382199156855752,0.8552879662742301,0.0,0.0,0.0,0.0
2025-04-01 00:00:00+00:00,6.86,7.71,6.77,7.31,197317,13.479794708844048,12.763680728211561,"rgba(239, 83, 80, 1.0)",4,0.21383706486894985,0.8553482594757994,0.0,0.0,0.0,0.0
2025-04-02 00:00:00+00:00,6.97,7.12,6.67,6.67,268542,13.403311167763324,12.689261446529914,"rgba(239, 83, 80, 1.0)",4,0.2148929135207654,0.8595716540830616,0.0,0.0,0.0,0.0
2025-04-03 00:00:00+00:00,6.37,7.15,6.33,6.84,232296,13.335546374609565,12.622718434855656,"rgba(255, 0, 0, 1.0)",4,0.21559420379122604,0.8623768151649042,0.0,0.0,0.0,0.0
2025-04-04 00:00:00+00:00,6.04,6.42,5.66,6.34,491076,13.184732272041845,12.47215097509469,"rgba(255, 0, 0, 1.0)",4,0.2166727156978415,0.866690862791366,0.0,0.0,0.0,0.0
2025-04-07 00:00:00+00:00,6.0,6.28,4.8069,5.48,334494,13.080744850015874,11.700790392475621,"rgba(239, 83, 80, 1.0)",4,0.21774381300732962,0.8709752520293185,0.0,0.0,0.0,0.0
2025-04-08 00:00:00+00:00,5.79,6.498,5.63,6.43,322155,12.986943158754706,11.631483176384835,"rgba(239, 83, 80, 1.0)",4,0.21943058450995634,0.8777223380398254,0.0,0.0,0.0,0.0
2025-04-09 00:00:00+00:00,6.4,6.54,5.64,5.71,369413,12.885672481850502,11.556560344855484,"rgba(239, 83, 80, 1.0)",4,0.22114170886389578,0.8845668354555831,0.0,0.0,0.0,0.0
2025-04-10 00:00:00+00:00,6.27,6.76,6.0,6.56,727167,12.699172831922139,11.413227683240915,"rgba(239, 83, 80, 1.0)",4,0.22161088316936614,0.8864435326774646,0.0,0.0,0.0,0.0
2025-04-11 00:00:00+00:00,7.41,7.825,6.34,6.34,1184682,12.454744046053078,11.260739701576822,"rgba(239, 83, 80, 1.0)",4,0.22202680686810977,0.8881072274724391,0.0,0.0,0.0,0.0
2025-04-14 00:00:00+00:00,7.43,7.705,6.81,7.58,232902,12.410287321147372,11.23130877572723,"rgba(239, 83, 80, 1.0)",4,0.2216410643933847,0.8865642575735388,0.0,0.0,0.0,0.0
2025-04-15 00:00:00+00:00,7.38,7.56,6.94,7.36,321240,12.349960106742222,11.190088061523214,"rgba(239, 83, 80, 1.0)",4,0.22088595930753036,0.8835438372301214,0.0,0.0,0.0,0.0
2025-04-16 00:00:00+00:00,7.51,7.86,7.095,7.37,313148,12.294721762637845,11.154063795739713,"rgba(239, 83, 80, 1.0)",4,0.22012490713660612,0.8804996285464245,0.0,0.0,0.0,0.0
2025-04-17 00:00:00+00:00,7.62,7.85,7.09,7.48,218710,12.257129944377676,11.129338190445237,"rgba(239, 83, 80, 1.0)",4,0.21956880564723905,0.8782752225889562,0.0,0.0,0.0,0.0
2025-04-21 00:00:00+00:00,7.64,7.86,7.2,7.57,301231,12.20681372166983,11.096232836628038,"rgba(239, 83, 80, 1.0)",4,0.2191764312767535,0.876705725107014,0.0,0.0,0.0,0.0
2025-04-22 00:00:00+00:00,8.64,8.89,7.38,7.69,441915,12.14633509048393,11.06707427386888,"rgba(239, 83, 80, 0.5)",4,0.22008175120366452,0.8803270048146581,0.0,0.0,0.0,0.0
2025-04-23 00:00:00+00:00,8.99,9.3467,8.65,8.68,419348,12.100682690179315,11.054760874890574,"rgba(239, 83, 80, 0.5)",4,0.22170757721393983,0.8868303088557593,0.0,0.0,0.0,0.0
2025-04-24 00:00:00+00:00,9.27,9.805,8.92,8.99,353329,12.067285690249644,11.049458729185735,"rgba(239, 83, 80, 0.5)",4,0.223840024310348,0.895360097241392,0.0,0.0,0.0,0.0
2025-04-25 00:00:00+00:00,9.17,9.64,8.75,9.07,265788,12.041385591151652,11.042519248874243,"rgba(239, 83, 80, 0.5)",3,0.24582279112283947,0.7374683733685184,0.0,0.0,0.0,0.0
2025-04-28 00:00:00+00:00,9.35,9.415,8.995,9.13,184511,12.024091366513979,11.03801913579144,"rgba(239, 83, 80, 0.5)",3,0.2490133415643051,0.7470400246929153,0.0,0.0,0.0,0.0
2025-04-29 00:00:00+00:00,9.87,9.99,9.025,9.38,178042,12.009836878601195,11.03688443468514,"rgba(239, 83, 80, 0.5)",2,0.25372116084608565,0.5074423216921713,0.0,0.0,0.0,0.0
2025-04-30 00:00:00+00:00,10.49,10.94,9.38,9.76,345746,11.989963912034698,11.044980070808133,#000000,2,0.257133260707894,0.514266521415788,0.0,0.0,0.0,0.0
2025-05-01 00:00:00+00:00,11.28,11.36,10.0704,10.53,277059,11.980109270551736,11.058995610699023,#000000,2,0.2603780371826512,0.5207560743653024,0.0,0.0,0.0,0.0
