date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_126,aVWAP_BoS_CHoCH_bull_216,aVWAP_BoS_CHoCH_bull_414,aVWAP_BoS_CHoCH_bull_630,aVWAP_BoS_CHoCH_bull_812,aVWAP_BoS_CHoCH_bear_72,aVWAP_BoS_CHoCH_bear_258,aVWAP_BoS_CHoCH_bear_445,aVWAP_BoS_CHoCH_bear_774,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-01-16 15:00:00+00:00,9.48,9.49,9.48,9.49,5.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 16:00:00+00:00,9.49,9.49,9.49,9.49,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,9.49,9.49,9.46,9.46,104.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 18:00:00+00:00,9.46,9.46,9.42,9.42,151.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,9.42,9.485,9.42,9.485,5.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,9.485,9.54,9.485,9.495,466.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 15:00:00+00:00,9.55,9.64,9.55,9.625,163.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 16:00:00+00:00,9.625,9.635,9.58,9.58,346.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 17:00:00+00:00,9.56,9.575,9.56,9.575,6.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 18:00:00+00:00,9.575,9.61,9.565,9.575,441.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 19:00:00+00:00,9.575,9.575,9.53,9.53,334.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-17 20:00:00+00:00,9.53,9.65,9.505,9.62,967.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-20 15:00:00+00:00,9.62,9.62,9.62,9.62,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-20 16:00:00+00:00,9.62,9.62,9.62,9.62,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-20 17:00:00+00:00,9.62,9.62,9.62,9.62,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-20 18:00:00+00:00,9.62,9.62,9.62,9.62,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-20 19:00:00+00:00,9.62,9.62,9.62,9.62,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-20 20:00:00+00:00,9.62,9.62,9.62,9.62,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2025-01-21 15:00:00+00:00,9.905,9.99,9.87,9.87,198.0,,,,,,,,,,9.909999999999998,"rgba(38, 166, 154, 1.0)",,9.909999999999998,,0,,,0.0,0.0,0.0,0.0
2025-01-21 16:00:00+00:00,9.87,9.95,9.87,9.95,257.0,,,,,,,,,,9.917531135531135,"rgba(38, 166, 154, 1.0)",,9.917531135531135,,0,,,0.0,0.0,0.0,0.0
2025-01-21 17:00:00+00:00,9.95,9.985,9.9,9.95,1234.0,,,,,,,,,,9.937600157884349,"rgba(38, 166, 154, 1.0)",,9.937600157884349,,0,,,0.0,0.0,0.0,0.0
2025-01-21 18:00:00+00:00,9.9,9.94,9.9,9.905,366.0,,,,,,,,,,9.93357502027575,"rgba(38, 166, 154, 1.0)",,9.93357502027575,,0,,,0.0,0.0,0.0,0.0
2025-01-21 19:00:00+00:00,9.905,9.94,9.845,9.86,668.0,,,,,,,,,,9.920840984208594,"rgba(38, 166, 154, 1.0)",,9.920840984208594,,0,,,0.0,0.0,0.0,0.0
2025-01-21 20:00:00+00:00,9.86,9.9,9.845,9.875,957.0,,,,,,,,,,9.908486413043478,"rgba(38, 166, 154, 1.0)",,9.908486413043478,,0,,,0.0,0.0,0.0,0.0
2025-01-22 15:00:00+00:00,9.81,9.85,9.81,9.85,464.0,,,,,,,,,,9.900444819819821,"rgba(38, 166, 154, 1.0)",,9.900444819819821,,0,,,0.0,0.0,0.0,0.0
2025-01-22 16:00:00+00:00,9.85,9.86,9.805,9.845,8100.0,,,,,,,,,,9.858252477403898,"rgba(38, 166, 154, 1.0)",,9.858252477403898,,0,,,0.0,0.0,0.0,0.0
2025-01-22 17:00:00+00:00,9.845,9.845,9.8,9.825,27873.0,,,,,,,,,,9.833990909921813,"rgba(38, 166, 154, 1.0)",,9.833990909921813,,0,,,0.0,0.0,0.0,0.0
2025-01-22 18:00:00+00:00,9.825,9.825,9.675,9.775,342.0,,,,,,,,,,9.833351376290402,"rgba(38, 166, 154, 1.0)",,9.833351376290402,,0,,,0.0,0.0,0.0,0.0
2025-01-22 19:00:00+00:00,9.75,9.8,9.71,9.72,1387.0,,,,,,,,,,9.830367697430262,"rgba(239, 83, 80, 1.0)",,9.830367697430262,,0,,,0.0,0.0,0.0,0.0
2025-01-22 20:00:00+00:00,9.75,9.75,9.665,9.69,4656.0,,,,,,,,,,9.817481542012532,"rgba(239, 83, 80, 1.0)",,9.817481542012532,,0,,,0.0,0.0,0.0,0.0
2025-01-23 15:00:00+00:00,9.7,9.725,9.655,9.7,1580.0,,,,,,,,,,9.753367649709524,"rgba(239, 83, 80, 1.0)",,9.753367649709524,,0,,,0.0,0.0,0.0,0.0
2025-01-23 16:00:00+00:00,9.7,9.785,9.7,9.755,108.0,,,,,,,,,,9.754999029644047,"rgba(239, 83, 80, 1.0)",,9.754999029644047,,0,,,0.0,0.0,0.0,0.0
2025-01-23 17:00:00+00:00,9.755,9.835,9.755,9.81,418.0,,,,,,,,,,9.765189036827703,"rgba(239, 83, 80, 1.0)",,9.765189036827703,,0,,,0.0,0.0,0.0,0.0
2025-01-23 18:00:00+00:00,9.81,9.91,9.81,9.91,714.0,,,,,,,,,,9.785831647686361,"rgba(239, 83, 80, 1.0)",,9.785831647686361,,0,,,0.0,0.0,0.0,0.0
2025-01-23 19:00:00+00:00,9.91,9.91,9.91,9.91,0.0,,,,,,,,,,9.785831647686361,"rgba(239, 83, 80, 1.0)",,9.785831647686361,,0,,,0.0,0.0,0.0,0.0
2025-01-23 20:00:00+00:00,9.91,9.91,9.85,9.875,1620.0,,,,,,,,,,9.808878378849975,"rgba(239, 83, 80, 1.0)",,9.808878378849975,,0,,,0.0,0.0,0.0,0.0
2025-01-24 15:00:00+00:00,10.065,10.065,10.0,10.01,3457.0,,,,,,,,,,9.864401961557808,"rgba(38, 166, 154, 1.0)",,9.864401961557808,,0,,,0.0,0.0,0.0,0.0
2025-01-24 16:00:00+00:00,10.03,10.1,10.01,10.05,516.0,,,,,,,,,,9.870173976460897,"rgba(38, 166, 154, 1.0)",,9.870173976460897,,0,,,0.0,0.0,0.0,0.0
2025-01-24 17:00:00+00:00,10.05,10.085,10.03,10.03,279.0,,,,,,,,,,9.872960398757861,"rgba(38, 166, 154, 1.0)",,9.872960398757861,,0,,,0.0,0.0,0.0,0.0
2025-01-24 18:00:00+00:00,10.03,10.115,10.03,10.1,384.0,,,,,,,,,,9.877381739260372,"rgba(38, 166, 154, 1.0)",,9.877381739260372,,0,,,0.0,0.0,0.0,0.0
2025-01-24 19:00:00+00:00,10.1,10.105,10.1,10.1,109.0,,,,,,,,,,9.878718586270177,"rgba(38, 166, 154, 1.0)",,9.878718586270177,,0,,,0.0,0.0,0.0,0.0
2025-01-24 20:00:00+00:00,10.1,10.11,10.04,10.055,1205.0,,,,,,,,,,9.889641508405088,"rgba(38, 166, 154, 1.0)",,9.889641508405088,,0,,,0.0,0.0,0.0,0.0
2025-01-27 15:00:00+00:00,10.13,10.13,10.0,10.0,495.0,,,,,,,,,,9.943031139508255,"rgba(38, 166, 154, 1.0)",,9.943031139508255,,0,,,0.0,0.0,0.0,0.0
2025-01-27 16:00:00+00:00,10.0,10.02,9.915,9.99,2101.0,,,,,,,,,,9.927827045832508,"rgba(38, 166, 154, 1.0)",,9.927827045832508,,0,,,0.0,0.0,0.0,0.0
2025-01-27 17:00:00+00:00,9.99,9.99,9.95,9.955,179.0,,,,,,,,,,9.927522183192096,"rgba(38, 166, 154, 1.0)",,9.927522183192096,,0,,,0.0,0.0,0.0,0.0
2025-01-27 18:00:00+00:00,9.955,10.015,9.945,9.975,1678.0,,,,,,,,,,9.928781258991767,"rgba(38, 166, 154, 1.0)",,9.928781258991767,,0,,,0.0,0.0,0.0,0.0
