date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_238,aVWAP_BoS_CHoCH_bull_276,aVWAP_BoS_CHoCH_bull_426,aVWAP_BoS_CHoCH_bull_556,aVWAP_BoS_CHoCH_bull_679,aVWAP_BoS_CHoCH_bull_740,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_112,aVWAP_BoS_CHoCH_bear_713,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,325.0243777881,328.1799542715,320.1987731351,325.6069457543,28918013,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,319.4511442452,325.4613037628,316.6451085415,325.102053517,32674306,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,307.1880885575,316.596561211,306.7997099134,316.3926624228,40054327,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,304.7607220318,309.4406846933,302.4401596333,304.0519310063,39646148,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,304.9160734894,307.3046021507,301.0808343789,305.0228776166,32720018,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.3103790424503311,-49.71548587775386,False,False,False,True,True,
2022-01-10 00:00:00+00:00,305.1393912098,305.5763171844,295.8377226834,300.4934116797,44289467,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.9964603745158216,-49.103821270163294,False,False,False,True,True,
2022-01-11 00:00:00+00:00,305.8287633031,307.4114062778,300.8866450568,304.2752487267,29267314,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.9820127195500805,-47.33262430019283,False,False,False,True,True,
2022-01-12 00:00:00+00:00,309.0231776509,314.0138432277,307.8677511847,310.3825029053,34372217,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,10.295607645077256,-40.768613600594364,False,False,False,True,True,
2022-01-13 00:00:00+00:00,295.9445268105,311.5573483037,295.1677695223,311.1551822177,45365979,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,11.306858555008713,-40.332616499894584,False,False,False,True,True,
2022-01-14 00:00:00+00:00,301.187638506,301.7896254044,294.9250328698,295.4105061749,39846414,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.898592468778652,-35.560801250491274,False,False,False,True,True,
2022-01-18 00:00:00+00:00,293.8569915985,300.7992598619,292.9734301831,295.235735785,41717982,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.684332882608626,-34.42494400697757,False,False,False,True,True,
2022-01-19 00:00:00+00:00,294.5172352934,304.7891707675,293.905538929,297.3912372598,45485618,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.39677162480009,-33.22014744797763,False,False,False,True,True,
2022-01-20 00:00:00+00:00,292.8374976577,302.5949285229,292.3908622169,300.0904688364,35380675,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,21.114710878381786,-32.81409578516692,False,False,False,True,True,
2022-01-21 00:00:00+00:00,287.4293250385,295.2745736495,287.0215274622,293.8909747298,57984403,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.39863069582303,-32.81409578516692,False,False,False,True,True,
