date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_160,aVWAP_BoS_CHoCH_bull_419,aVWAP_BoS_CHoCH_bull_446,aVWAP_BoS_CHoCH_bull_583,aVWAP_BoS_CHoCH_bull_702,aVWAP_BoS_CHoCH_bull_739,aVWAP_BoS_CHoCH_bear_353,aVWAP_BoS_CHoCH_bear_407,aVWAP_BoS_CHoCH_bear_468,aVWAP_BoS_CHoCH_bear_565,aVWAP_BoS_CHoCH_bear_593,aVWAP_BoS_CHoCH_bear_731,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-03-04 15:00:00+00:00,30.62,31.0,30.62,30.905,376.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-03-04 16:00:00+00:00,30.905,30.98,30.76,30.905,457.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-03-04 17:00:00+00:00,30.905,31.07,30.875,30.875,363.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-03-04 18:00:00+00:00,30.875,30.93,30.79,30.93,338.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,22.44897959183642,-83.67346938775464,False,False,False,True,True,
2025-03-04 19:00:00+00:00,30.95,31.26,30.94,31.195,727.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.95885529197936,-60.269683298442345,False,False,True,False,True,
2025-03-04 20:00:00+00:00,31.195,31.32,30.99,31.105,1193.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.48141430619769,-50.4181359929606,False,False,True,False,True,
2025-03-05 15:00:00+00:00,31.09,31.185,30.81,31.17,1254.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.661457599136284,-40.90956251094095,False,False,True,False,True,
2025-03-05 16:00:00+00:00,31.17,31.17,30.79,30.81,933.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,53.8824521111378,-40.90956251094095,False,False,True,False,True,
2025-03-05 17:00:00+00:00,30.81,31.06,30.81,31.02,959.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,53.74398901596129,-40.90956251094095,False,False,True,False,True,
2025-03-05 18:00:00+00:00,31.02,31.05,30.905,31.04,208.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.04925031586059,-37.70188074088577,False,False,True,False,True,
2025-03-05 19:00:00+00:00,31.04,31.39,31.04,31.3,226.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,58.373485707750774,-29.435015494963544,False,False,True,False,True,
2025-03-05 20:00:00+00:00,31.3,31.38,31.17,31.23,1428.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.55209775330878,-24.338641499272256,False,False,True,False,True,
2025-03-06 15:00:00+00:00,30.87,30.99,30.87,30.94,154.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.9252535251716,-24.338641499272256,False,False,True,False,True,
2025-03-06 16:00:00+00:00,30.94,31.08,30.85,30.865,217.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.76131477184196,-24.338641499272256,False,False,False,False,True,
2025-03-06 17:00:00+00:00,30.865,30.955,30.85,30.94,40.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.402849769804455,-24.338641499272256,False,False,False,False,True,
2025-03-06 18:00:00+00:00,30.94,30.94,30.8,30.94,415.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,48.49720643511279,-23.40964153010842,False,False,False,True,True,
2025-03-06 19:00:00+00:00,30.94,31.22,30.935,31.13,770.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.29653843599532,-18.26502126593202,False,False,False,False,True,
2025-03-06 20:00:00+00:00,31.13,31.17,30.95,30.98,2413.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.40609635386751,-16.96106067968745,False,False,False,False,True,
2025-03-07 15:00:00+00:00,31.18,31.43,31.18,31.35,754.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.73458800597828,-10.966314203687233,False,False,True,False,True,
2025-03-07 16:00:00+00:00,31.35,31.35,31.17,31.27,835.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.23946569525913,-7.9174851076585995,False,False,True,False,True,
2025-03-07 17:00:00+00:00,31.27,31.9,31.27,31.88,1006.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.121899769083036,-1.068887508781792,False,False,True,False,True,
2025-03-07 18:00:00+00:00,31.88,31.98,31.84,31.91,748.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.21313947566063,3.759204374286483,False,False,True,False,True,
2025-03-07 19:00:00+00:00,31.91,31.95,31.51,31.61,360.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.48174925446142,3.759204374286483,False,False,True,False,True,
2025-03-07 20:00:00+00:00,31.61,31.87,31.58,31.8,1993.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.80307768443647,4.089733183942329,False,False,True,False,True,
