date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_67,aVWAP_BoS_CHoCH_bull_126,aVWAP_BoS_CHoCH_bull_198,aVWAP_BoS_CHoCH_bull_286,aVWAP_BoS_CHoCH_bull_440,aVWAP_BoS_CHoCH_bull_558,aVWAP_BoS_CHoCH_bull_600,aVWAP_BoS_CHoCH_bull_673,aVWAP_BoS_CHoCH_bull_830,aVWAP_BoS_CHoCH_bear_72,aVWAP_BoS_CHoCH_bear_210,aVWAP_BoS_CHoCH_bear_416,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-03-05 15:00:00+00:00,69.825,70.21,69.56,69.7,13519.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-03-05 16:00:00+00:00,69.62,70.2,69.525,70.2,19916.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-03-05 17:00:00+00:00,70.165,70.28,69.64,70.25,8215.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-03-05 18:00:00+00:00,70.33,70.335,69.97,70.14,2937.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,93.3273421702988,43.994607953268925,False,False,True,False,False,
2025-03-05 19:00:00+00:00,70.14,70.505,70.14,70.415,6629.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,91.28244159348216,42.55455690391602,False,False,True,False,False,
2025-03-05 20:00:00+00:00,70.395,70.985,70.395,70.905,34781.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,91.70920454299421,42.55455690391602,False,False,True,False,True,
2025-03-06 15:00:00+00:00,70.88,71.19,70.61,71.02,9697.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,92.24081098119129,42.55455690391602,False,False,True,False,True,
2025-03-06 16:00:00+00:00,71.06,71.48,70.88,70.925,4956.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,89.95851580953885,42.1390968047768,False,False,True,False,False,
2025-03-06 17:00:00+00:00,70.94,70.97,70.3,70.51,4011.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,80.06544359743503,33.34008108301765,False,False,True,False,False,
2025-03-06 18:00:00+00:00,70.55,70.75,70.22,70.36,3170.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.32379735722492,26.041810121225836,False,False,True,False,False,
2025-03-06 19:00:00+00:00,70.37,70.48,69.74,69.79,3973.0,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.869918581863146,16.46835889102792,False,False,True,False,False,
2025-03-06 20:00:00+00:00,69.78,70.49,69.69,70.2,10220.0,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.48583440429388,14.362219147753862,False,False,True,False,False,
2025-03-07 15:00:00+00:00,71.54,71.54,70.595,70.595,24177.0,,,,,,,,,,,,,70.91,"rgba(239, 83, 80, 1.0)",,70.91,,0,,,0.0,0.0,0.0,0.0,57.24446009827,14.362219147753862,False,False,True,False,False,
2025-03-07 16:00:00+00:00,70.56,70.705,69.86,69.98,8730.0,,,,,,,,,,,,,70.71677819308961,"rgba(239, 83, 80, 1.0)",,70.71677819308961,,0,,,0.0,0.0,0.0,0.0,53.05765787184484,11.963574036381956,False,False,False,False,False,
2025-03-07 17:00:00+00:00,69.985,70.74,69.665,70.46,6534.0,,,,,,,,,,,,,70.64579980223625,"rgba(38, 166, 154, 1.0)",,70.64579980223625,,0,,,0.0,0.0,0.0,0.0,53.47103282957068,11.963574036381956,False,False,True,False,False,
2025-03-07 18:00:00+00:00,70.57,71.05,70.51,70.94,5474.0,,,,,,,,,,,,,70.66865538609967,"rgba(239, 83, 80, 1.0)",,70.66865538609967,,0,,,0.0,0.0,0.0,0.0,56.23806950798325,11.963574036381956,False,False,True,False,False,
2025-03-07 19:00:00+00:00,70.935,71.07,70.72,70.73,14862.0,,,,,,,,,,,,,70.7112557784209,"rgba(239, 83, 80, 1.0)",,70.7112557784209,,0,,,0.0,0.0,0.0,0.0,56.54879334591392,11.963574036381956,False,False,True,False,True,
2025-03-07 20:00:00+00:00,70.72,70.84,70.445,70.485,18535.0,,,,,,,,,,,,,70.68255678142133,"rgba(239, 83, 80, 1.0)",,70.68255678142133,,0,,,0.0,0.0,0.0,0.0,55.05856684235502,11.963574036381956,False,False,True,False,True,
2025-03-10 14:00:00+00:00,69.85,70.425,69.71,70.17,15523.0,,,,,,,,,,,,,70.586460897675,"rgba(239, 83, 80, 1.0)",,70.586460897675,,0,,,0.0,0.0,0.0,0.0,52.08387205753951,9.758291021348256,False,False,False,False,False,
2025-03-10 15:00:00+00:00,70.18,70.36,70.18,70.345,714.0,,,,,,,,,,,,,70.58425988993362,"rgba(239, 83, 80, 1.0)",,70.58425988993362,,0,,,0.0,0.0,0.0,0.0,51.2962231430307,8.552140094965928,False,False,False,False,False,
2025-03-10 16:00:00+00:00,70.345,70.345,70.345,70.345,0.0,,,,,,,,,,,,,70.58425988993362,"rgba(239, 83, 80, 1.0)",,70.58425988993362,,0,,,0.0,0.0,0.0,0.0,50.7711238666915,7.521472780584176,False,False,False,False,False,
