date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_109,aVWAP_BoS_CHoCH_bull_490,aVWAP_BoS_CHoCH_bull_564,aVWAP_BoS_CHoCH_bull_813,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_116,aVWAP_BoS_CHoCH_bear_301,aVWAP_BoS_CHoCH_bear_346,aVWAP_BoS_CHoCH_bear_795,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,6.4410150066,6.5023580067,6.3799787216,6.5023580067,58575,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,6.4103435066,6.5023580067,6.3796720066,6.4333471316,56414,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,6.1573036313,6.4486828816,6.1419678813,6.4180113816,195904,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,6.1803072563,6.2109787564,6.1419678813,6.1573036313,86760,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.7543819686196636,-47.47514986209864,False,False,False,True,True,
2022-01-07 00:00:00+00:00,6.2876575065,6.3259968815,6.1343000063,6.1803072563,231174,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.698241308495632,-37.59630002102454,False,False,False,True,True,
2022-01-10 00:00:00+00:00,6.3259968815,6.3336647565,6.2876575065,6.3336647565,123831,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,23.243301397912298,-29.55029205407389,False,False,False,True,True,
2022-01-11 00:00:00+00:00,6.3183290065,6.3720041315,6.2876575065,6.3106611315,161939,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,29.288804593997693,-24.97198939126406,False,False,False,True,True,
2022-01-12 00:00:00+00:00,6.3336647565,6.3643362565,6.2723217564,6.3183290065,146353,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.24177532623114,-21.332300090789715,False,False,False,True,True,
2022-01-13 00:00:00+00:00,6.4026756316,6.4180113816,6.3336647565,6.3336647565,147397,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,41.070791241616746,-15.829534401046153,False,False,False,True,True,
2022-01-14 00:00:00+00:00,6.4429319754,6.5045868268,6.4043976932,6.4968799704,192511,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.25906690874671,-10.886279761687803,False,False,False,False,True,
2022-01-18 00:00:00+00:00,6.4660525447,6.5277073961,6.4043976932,6.4043976932,413640,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.246858725785586,-6.952475568953716,False,False,True,False,True,
2022-01-19 00:00:00+00:00,6.4814662575,6.5122936832,6.4660525447,6.4968799704,253537,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,56.13729889669786,-3.8626375320863673,False,False,True,False,True,
2022-01-20 00:00:00+00:00,6.5045868268,6.543121109,6.4891731139,6.5200005397,141831,,,,,,,,,,6.512293683233333,#000000,,6.512293683233333,,0,,,0.0,0.0,0.0,0.0,59.5602902302191,-1.0030931686457478,False,False,True,False,True,
2022-01-21 00:00:00+00:00,6.4660525447,6.4891731139,6.4275182625,6.4275182625,61154,,,,,,,,,,6.496814539515974,#000000,,6.496814539515974,,0,,,0.0,0.0,0.0,0.0,59.357968826896155,-1.0030931686457478,False,False,True,False,True,
2022-01-24 00:00:00+00:00,6.4121045497,6.4506388318,6.2810879903,6.4506388318,173951,,,,,,,,,,6.443495543776601,#000000,,6.443495543776601,,0,,,0.0,0.0,0.0,0.0,56.327154226183524,-1.0030931686457478,False,False,True,False,True,
2022-01-25 00:00:00+00:00,6.4429319754,6.4429319754,6.3581565546,6.3889839804,75736,,,,,,,,,,6.438673363100217,#000000,,6.438673363100217,,0,,,0.0,0.0,0.0,0.0,55.712072703751886,-1.0030931686457478,False,False,True,False,True,
2022-01-26 00:00:00+00:00,6.4352251189,6.5122936832,6.4121045497,6.4429319754,124484,,,,,,,,,,6.441808222380879,#000000,,6.441808222380879,,0,,,0.0,0.0,0.0,0.0,54.88826877565572,-1.0030931686457478,False,False,True,False,True,
2022-01-27 00:00:00+00:00,6.4506388318,6.4737594011,6.4279036053,6.4429319754,52205,,,,,,,,,,6.442551369114921,#000000,,6.442551369114921,,0,,,0.0,0.0,0.0,0.0,55.08300372645357,-1.0030931686457478,False,False,True,False,True,
2022-01-28 00:00:00+00:00,6.4583456882,6.4737594011,6.4315258279,6.4506388318,47609,,,,,,,,,,6.443394744715218,#000000,,6.443394744715218,,0,,,0.0,0.0,0.0,0.0,55.59249645796433,-1.0030931686457478,False,False,True,False,True,
