date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_107,aVWAP_BoS_CHoCH_bull_209,aVWAP_BoS_CHoCH_bull_277,aVWAP_BoS_CHoCH_bull_392,aVWAP_BoS_CHoCH_bull_556,aVWAP_BoS_CHoCH_bull_635,aVWAP_BoS_CHoCH_bull_689,aVWAP_BoS_CHoCH_bull_718,aVWAP_BoS_CHoCH_bull_784,aVWAP_BoS_CHoCH_bull_884,aVWAP_BoS_CHoCH_bear_48,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_301,aVWAP_BoS_CHoCH_bear_711,aVWAP_BoS_CHoCH_bear_746,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,16.7654519095,16.7949166756,16.618128079,16.7433533349,114254,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,16.6991561858,16.7949166756,16.66239889,16.7580857179,116774,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,16.3529451841,16.7138885688,16.3529451841,16.6623252281,152236,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,16.3750437587,16.47817044,16.2350861197,16.3529451841,96932,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,1.8809264748719272,-48.275817398034064,False,False,False,True,True,
2022-01-07 00:00:00+00:00,16.5076352061,16.5370999722,16.3382128011,16.4266070994,136242,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,11.66986254408898,-39.40712191652243,False,False,False,True,True,
2022-01-10 00:00:00+00:00,16.4266070994,16.47817044,16.2056213536,16.4266070994,135091,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.588919686342926,-35.50712593145698,False,False,False,True,True,
2022-01-11 00:00:00+00:00,16.5223675892,16.6107618875,16.3484518073,16.4560718654,138157,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,23.965137536239162,-29.39505077216078,False,False,False,True,True,
2022-01-12 00:00:00+00:00,16.7654519095,16.7801842925,16.6107618875,16.6254942705,134597,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.38032029281737,-19.715671549647443,False,False,False,True,True,
2022-01-13 00:00:00+00:00,16.5518323553,16.8317476332,16.5370999722,16.7949166756,95685,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.427266495009235,-17.9865013228926,False,False,False,True,True,
2022-01-14 00:00:00+00:00,16.5002690146,16.5591985468,16.2719170773,16.4339732909,122075,,,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.58635944961514,-17.660961435837848,False,False,False,True,True,
