date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_104,aVWAP_BoS_CHoCH_bull_156,aVWAP_BoS_CHoCH_bull_260,aVWAP_BoS_CHoCH_bull_343,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_646,aVWAP_BoS_CHoCH_bull_792,aVWAP_BoS_CHoCH_bear_243,aVWAP_BoS_CHoCH_bear_361,aVWAP_BoS_CHoCH_bear_649,aVWAP_BoS_CHoCH_bear_773,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,69.563990424,70.8340786115,68.6138481158,70.8340786115,3939756,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,71.5321423482,71.7551349307,69.4767324569,69.6609437207,5527104,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,70.7177346554,72.1429481178,70.6983439961,71.5903143262,4296867,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,89.57345971539709,8.29383886158837,False,False,True,False,True,
2022-01-06 00:00:00+00:00,71.3964077327,71.6000096559,70.3396167981,71.1928058095,4264228,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,84.94584238829832,8.29383886158837,False,False,True,False,True,
2022-01-07 00:00:00+00:00,73.422731635,73.7135915252,71.3188450953,71.6097049856,5859750,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.2850277581656,8.29383886158837,False,False,True,False,True,
2022-01-10 00:00:00+00:00,73.480903613,73.7135915252,72.8507071841,73.422731635,6691681,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.57276761646418,8.29383886158837,False,False,True,False,True,
2022-01-11 00:00:00+00:00,72.4725893267,73.8590214704,72.1623387771,73.8590214704,4072520,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,80.00136169489647,8.29383886158837,False,False,True,False,True,
2022-01-12 00:00:00+00:00,73.4712082833,73.4905989427,72.4725893267,72.5404566345,3108246,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,78.14951375261951,8.29383886158837,False,False,True,False,True,
2022-01-13 00:00:00+00:00,74.7606871302,75.0903283392,73.5778569098,73.7426775143,3309361,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,78.64484493686638,8.29383886158837,False,False,True,False,True,
2022-01-14 00:00:00+00:00,75.1388049876,75.366645235,74.0044514155,74.4116552619,4777646,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,79.39239729065707,8.29383886158837,False,False,True,False,True,
2022-01-18 00:00:00+00:00,73.2482157008,75.3230162514,72.9767464699,74.8479450973,6891091,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,73.07756058702422,8.29383886158837,False,False,True,False,True,
2022-01-19 00:00:00+00:00,73.5778569098,74.3050066355,73.2821493547,73.6069428988,4932832,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,69.477097961879,8.29383886158837,False,False,True,False,False,
2022-01-20 00:00:00+00:00,74.0432327342,74.8188591083,73.8978027891,74.16927202,5831583,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,67.91899189887998,8.29383886158837,False,False,True,False,False,
2022-01-21 00:00:00+00:00,72.3562453706,74.0723187232,72.3368547113,73.810544822,6944653,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,62.327282902047486,8.29383886158837,False,False,True,False,False,
2022-01-24 00:00:00+00:00,71.4739703701,71.7842209197,69.234349215,71.3188450953,5482239,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,56.7558439944635,23.0381736385867,False,False,True,False,False,
2022-01-25 00:00:00+00:00,71.3673217437,72.1623387771,69.893631633,70.4753514135,3781344,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,52.826018920725794,18.560364180784163,False,False,False,False,False,
2022-01-26 00:00:00+00:00,71.5321423482,72.9864417996,71.2078335705,72.4241126784,6653460,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.63781326600672,15.736899140022814,False,False,False,False,False,
2022-01-27 00:00:00+00:00,71.4061030624,73.064004437,71.0861571831,72.2350537497,5532638,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.879697030627945,13.26472118745135,False,False,False,True,False,
2022-01-28 00:00:00+00:00,70.0778428968,71.2412824579,67.5085805327,71.2315871282,7665820,,,,,,,,,,,,69.6092352958,#000000,,69.6092352958,,0,,,0.0,0.0,0.0,0.0,44.93018808104312,8.748877786814134,False,False,False,True,False,
2022-01-31 00:00:00+00:00,69.2246538853,70.0778428968,68.904708006,69.7869830065,3586702,,,,,,,,,,,,69.54330777798484,#000000,,69.54330777798484,,0,,,0.0,0.0,0.0,0.0,40.879219250537126,4.25834938712584,False,False,False,True,False,
2022-02-01 00:00:00+00:00,69.2925211931,69.6415530614,68.7883640499,69.2731305337,3023907,,,,,,,,,,,,69.47923595878166,#000000,,69.47923595878166,,0,,,0.0,0.0,0.0,0.0,38.40155960569835,1.3102691747417907,False,False,False,True,False,
2022-02-02 00:00:00+00:00,70.8340786115,71.0958525128,69.3119118524,69.3313025118,2813507,,,,,,,,,,,,69.63311704477665,#000000,,69.63311704477665,,0,,,0.0,0.0,0.0,0.0,41.1674061104349,1.3102691747417907,False,False,False,True,False,
2022-02-03 00:00:00+00:00,68.8562313577,70.6013906993,68.8174500389,70.6013906993,2545509,,,,,,,,,,,,69.6061401854824,#000000,,69.6061401854824,,0,,,0.0,0.0,0.0,0.0,39.59632150476422,1.3102691747417907,False,False,False,True,False,
2022-02-04 00:00:00+00:00,68.4781135003,68.8174500389,67.9254797088,68.3035975661,2114837,,,,,,,,,,,,69.48954603994649,#000000,,69.48954603994649,,0,,,0.0,0.0,0.0,0.0,38.013053130499344,-0.631728213610586,False,False,False,True,False,
2022-02-07 00:00:00+00:00,68.18725361,69.0404426215,68.0660619891,68.9725753138,2331784,,,,,,,,,,,,69.38707512305523,#000000,,69.38707512305523,,0,,,0.0,0.0,0.0,0.0,36.539693921140625,-2.692098993103677,False,False,False,True,False,
2022-02-08 00:00:00+00:00,69.1664819073,69.3700838305,68.2551209178,68.2939022365,1469659,,,,,,,,,,,,69.36081786258664,#000000,,69.36081786258664,,0,,,0.0,0.0,0.0,0.0,38.15971140665813,-2.692098993103677,False,False,False,True,False,
2022-02-09 00:00:00+00:00,71.0958525128,71.0958525128,69.5445997646,69.6124670724,2413731,,,,,,,,,,,,69.46594057679897,#000000,,69.46594057679897,,0,,,0.0,0.0,0.0,0.0,43.206055479442526,-2.692098993103677,False,False,False,True,True,
2022-02-10 00:00:00+00:00,70.6304766883,71.6387909746,69.5736857537,70.252358831,2807010,,,,,,,,,,,,69.5706935194078,#000000,,69.5706935194078,,0,,,0.0,0.0,0.0,0.0,45.662050135568364,-2.692098993103677,False,False,False,True,True,
2022-02-11 00:00:00+00:00,69.7094203691,70.7080393257,69.2440445447,70.7080393257,2089842,,,,,,,,,,,,69.59081936779035,#000000,,69.59081936779035,,0,,,0.0,0.0,0.0,0.0,45.61106176184411,-2.692098993103677,False,False,False,True,True,
2022-02-14 00:00:00+00:00,69.7869830065,70.0584522375,69.1616342424,69.7578970175,3413333,,,,,,,,,,,,69.59817790328684,#000000,,69.59817790328684,,0,,,0.0,0.0,0.0,0.0,45.74402451702889,-2.692098993103677,False,False,False,True,True,
2022-02-15 00:00:00+00:00,71.4448843811,71.4836656998,70.2232728419,70.3880934464,3735037,,,,,,,,,,,,69.73376367891429,#000000,,69.73376367891429,,0,,,0.0,0.0,0.0,0.0,49.030908697262205,-9.313169110540471,False,False,False,False,True,
2022-02-16 00:00:00+00:00,72.2592920739,72.6664959202,71.1637198205,71.2218917986,2178964,,,,,,,,,,,,70.94109230971634,#000000,,70.94109230971634,,0,,,0.0,0.0,0.0,0.0,52.518715042063306,-5.641004745292605,False,False,True,False,True,
2022-02-17 00:00:00+00:00,71.1443291611,72.3610930355,71.1443291611,71.6969629527,2472525,,,,,,,,,,,,70.86052975894023,#000000,,70.86052975894023,,0,,,0.0,0.0,0.0,0.0,52.53230924115914,-5.273858110051286,False,False,True,False,True,
2022-02-18 00:00:00+00:00,70.1554055342,71.4351890514,70.1166242155,71.1637198205,2397410,,,,,,,,,,,,70.671363198427,#000000,,70.671363198427,,0,,,0.0,0.0,0.0,0.0,50.75238444012571,-5.273858110051286,False,False,False,False,True,
2022-02-22 00:00:00+00:00,68.5071994893,70.3735504519,68.4102461926,70.0002802594,3333979,,,,,,,,,,,,70.27813915720394,#000000,,70.27813915720394,,0,,,0.0,0.0,0.0,0.0,47.08523534841213,-5.273858110051286,False,False,False,True,False,
2022-02-23 00:00:00+00:00,66.8396027851,69.3603885008,66.7717354774,68.9434893247,3337050,,,,,,,,,,,,69.84556081803674,#000000,,69.84556081803674,,0,,,0.0,0.0,0.0,0.0,42.66226849420425,0.11387172671532397,False,False,False,True,False,
2022-02-24 00:00:00+00:00,66.7038681696,66.9171654225,64.9906064626,65.2495687182,3075041,,,,,,,,,,,,68.34084979179501,#000000,,68.34084979179501,,0,,,0.0,0.0,0.0,0.0,39.56493623397529,-2.87673628714316,False,False,False,True,False,
2022-02-25 00:00:00+00:00,68.6817154235,68.8853173467,66.8105167961,67.4019319063,2548030,,,,,,,,,,,,68.56165254646406,#000000,,68.56165254646406,,0,,,0.0,0.0,0.0,0.0,41.37631230899959,-2.87673628714316,False,False,False,True,False,
2022-02-28 00:00:00+00:00,68.1387769616,69.166384954,67.4794945437,67.6734011372,3633088,,,,,,,,,,,,68.64915260391818,#000000,,68.64915260391818,,0,,,0.0,0.0,0.0,0.0,41.83297507559476,-2.87673628714316,False,False,False,True,False,
2022-03-01 00:00:00+00:00,66.8686887741,68.3908555332,66.6388125075,67.7121824559,2350694,,,,,,,,,,,,68.55581015032334,#000000,,68.55581015032334,,0,,,0.0,0.0,0.0,0.0,40.51134342765964,-2.87673628714316,False,False,False,True,False,
2022-03-02 00:00:00+00:00,70.4850467432,70.5868477048,67.052900038,67.052900038,3641989,,,,,,,,,,,,68.72974668305102,#000000,,68.72974668305102,,0,,,0.0,0.0,0.0,0.0,45.08367169743588,-2.87673628714316,False,False,False,True,True,
2022-03-03 00:00:00+00:00,71.8908695462,72.5986286125,70.5529140509,70.6886486664,5262173,,,,,,,,,,,,69.24783544489354,#000000,,69.24783544489354,,0,,,0.0,0.0,0.0,0.0,49.6759520223209,-7.770799603976535,False,False,False,False,True,
2022-03-04 00:00:00+00:00,75.4684461966,75.575094823,70.9310319083,71.3964077327,7250479,,,,,,,,,,,,70.0961213493289,#000000,,70.0961213493289,,0,,,0.0,0.0,0.0,0.0,55.76474092764641,-2.126209029244201,False,False,True,False,True,
2022-03-07 00:00:00+00:00,75.5266181746,79.0072415282,75.4393602075,76.7676203731,7690642,,,,,,,,,,,,72.48550846418361,#000000,,72.48550846418361,,0,,,0.0,0.0,0.0,0.0,59.86596071978658,1.543964438330434,False,False,True,False,True,
2022-03-08 00:00:00+00:00,73.6845055362,76.0598613068,73.6069428988,75.4684461966,5580997,,,,,,,,,,,,72.49169947095736,#000000,,72.49169947095736,,0,,,0.0,0.0,0.0,0.0,59.866229587414296,1.543964438330434,False,False,True,False,True,
2022-03-09 00:00:00+00:00,74.7994684489,75.4684461966,73.7620681736,74.6637338335,4535654,,,,,,,,,,,,72.59700588053809,#000000,,72.59700588053809,,0,,,0.0,0.0,0.0,0.0,60.859894745084645,2.572603651105439,False,False,True,False,True,
2022-03-10 00:00:00+00:00,75.4199695482,76.1374239442,74.3631786135,74.6540385038,4348205,,,,,,,,,,,,72.76256257011522,#000000,,72.76256257011522,,0,,,0.0,0.0,0.0,0.0,62.06087471882141,3.975161959593784,False,False,True,False,True,
2022-03-11 00:00:00+00:00,75.2648442734,76.8936596589,75.0224610315,75.4199695482,2830074,,,,,,,,,,,,72.88436702633287,#000000,,72.88436702633287,,0,,,0.0,0.0,0.0,0.0,62.60760430301964,4.840918831998195,False,False,True,False,True,
2022-03-14 00:00:00+00:00,74.2274439981,76.1859005926,73.9753654265,75.4005788888,4734795,,,,,,,,,,,,72.98295120868458,#000000,,72.98295120868458,,0,,,0.0,0.0,0.0,0.0,61.27386532402225,4.840918831998195,False,False,True,False,True,
2022-03-15 00:00:00+00:00,74.6055618554,75.933822021,73.3160830085,75.3036255921,3126625,,,,,,,,,,,,73.03415521499704,#000000,,73.03415521499704,,0,,,0.0,0.0,0.0,0.0,60.81340064982072,4.840918831998195,False,False,True,False,True,8.60156903030385
2022-03-16 00:00:00+00:00,77.010003615,77.1651288898,75.0709376799,75.3714928998,3820977,,,,,,,,,,,,73.203567530789,#000000,,73.203567530789,,0,,,0.0,0.0,0.0,0.0,62.89320627617887,6.144025019396537,False,False,True,False,True,13.090626137009462
2022-03-17 00:00:00+00:00,77.4753794395,77.6789813626,76.1374239442,76.7191437247,4800477,,,,,,,,,,,,73.43890324291833,#000000,,73.43890324291833,,0,,,0.0,0.0,0.0,0.0,64.6818915567726,8.177077126697178,True,False,True,False,True,13.906375392897104
2022-03-18 00:00:00+00:00,77.5335514175,78.1152711981,77.0584802634,77.4269027911,2957449,,,,,,,,,,,,73.58799172312683,#000000,,73.58799172312683,,0,,,0.0,0.0,0.0,0.0,65.92735213802159,9.669137801112875,True,False,True,False,True,14.00888175184011
2022-03-21 00:00:00+00:00,77.9698412529,78.0231655661,76.5640184499,76.8064016918,2593127,,,,,,,,,,,,73.70733163475752,#000000,,73.70733163475752,,0,,,0.0,0.0,0.0,0.0,67.17548077090436,11.158345066424197,True,False,True,False,True,14.782123932819164
2022-03-22 00:00:00+00:00,79.3659687262,79.5744183143,78.3479591103,78.5321703741,5249546,,,,,,,,,,,,74.02884847850174,#000000,,74.02884847850174,,0,,,0.0,0.0,0.0,0.0,69.24679639851277,13.391609433820634,True,False,True,False,True,17.17589049963412
