<<<<<<< HEAD:data/indicators/ind_conf_4/ARE_4hour_130825.csv
date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_141,aVWAP_BoS_CHoCH_bear_185,aVWAP_BoS_CHoCH_bear_311,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-11-27 17:00:00+00:00,104.915,105.76,104.855,104.9,54229.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-28 17:00:00+00:00,106.29,108.02,106.26,107.855,40126.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-29 17:00:00+00:00,110.18,110.24,108.85,109.065,39110.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-11-30 17:00:00+00:00,109.57,109.74,109.13,109.62,26944.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-01 17:00:00+00:00,114.33,118.52,114.275,118.045,113341.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-04 17:00:00+00:00,120.12,120.165,118.81,119.91,35485.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-05 17:00:00+00:00,119.59,119.96,119.13,119.905,67783.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-06 17:00:00+00:00,123.19,123.56,121.65,121.815,45704.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-07 17:00:00+00:00,123.44,123.44,121.89,122.09,46799.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-08 17:00:00+00:00,119.14,119.745,118.75,119.435,40917.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-11 17:00:00+00:00,119.04,119.7,118.51,119.5,29034.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-12 17:00:00+00:00,116.35,117.395,116.19,116.89,30823.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-13 17:00:00+00:00,118.4,126.2,117.61,125.63,91155.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0
2023-12-14 17:00:00+00:00,134.69,135.395,133.53,134.625,56220.0,,,,134.51666666666668,"rgba(38, 166, 154, 1.0)",,134.51666666666668,,0,,,0.0,0.0,0.0,0.0
2023-12-15 17:00:00+00:00,131.13,131.13,128.41,130.17,57689.0,,,,132.1802526285602,"rgba(38, 166, 154, 1.0)",,132.1802526285602,,0,,,0.0,0.0,0.0,0.0
2023-12-18 17:00:00+00:00,129.76,131.07,129.18,129.185,33667.0,,,,131.63989929482662,"rgba(38, 166, 154, 1.0)",,131.63989929482662,,0,,,0.0,0.0,0.0,0.0
2023-12-19 17:00:00+00:00,129.39,130.24,129.31,129.51,39629.0,,,,131.22642392920417,"rgba(38, 166, 154, 1.0)",,131.22642392920417,,0,,,0.0,0.0,0.0,0.0
2023-12-20 17:00:00+00:00,131.225,131.33,126.37,126.495,45798.0,,,,130.60502895527813,"rgba(38, 166, 154, 1.0)",,130.60502895527813,,0,,,0.0,0.0,0.0,0.0
2023-12-21 17:00:00+00:00,128.01,129.13,127.26,128.89,19583.0,,,,130.4361404630502,"rgba(38, 166, 154, 1.0)",,130.4361404630502,,0,,,0.0,0.0,0.0,0.0
2023-12-22 17:00:00+00:00,128.65,128.92,126.96,127.64,22896.0,,,,130.22036871737538,"rgba(38, 166, 154, 1.0)",,130.22036871737538,,0,,,0.0,0.0,0.0,0.0
2023-12-25 17:00:00+00:00,127.64,127.64,127.64,127.64,0.0,,,,130.22036871737538,"rgba(38, 166, 154, 1.0)",,130.22036871737538,,0,,,0.0,0.0,0.0,0.0
